f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.5409062,0.56083024,7.353805e-08,0.51643056,0.52758354,-0.010187974,0.5095398,0.48030993,-0.014574455,0.52686626,0.44881308,-0.019522779,0.5464337,0.4341573,-0.02428856,0.5121467,0.4294963,-0.00076409953,0.5081558,0.3803212,-0.008996757,0.50707245,0.3508728,-0.017899614,0.5071305,0.32512358,-0.025408082,0.53163713,0.426211,-0.0041531017,0.52771735,0.37112507,-0.011015753,0.52687067,0.33769196,-0.020078337,0.5265404,0.30702427,-0.027431889,0.5506036,0.43349656,-0.009698017,0.5495902,0.38085413,-0.017244939,0.5484241,0.35026476,-0.023834793,0.547202,0.32300854,-0.029115492,0.5706407,0.44896102,-0.016845219,0.5706621,0.41139957,-0.02345096,0.5695802,0.3858377,-0.026302153,0.56860965,0.3624626,-0.028905064,0
0.5345862,0.54881805,1.124522e-07,0.5110743,0.52026856,-0.00936962,0.5032513,0.4751944,-0.013773348,0.51941365,0.444026,-0.018537266,0.5391026,0.42996186,-0.023178574,0.50447285,0.42890552,-0.0033935036,0.5021032,0.3808859,-0.011691999,0.5025942,0.35189977,-0.019739287,0.50402117,0.32702982,-0.026202993,0.52357364,0.42513216,-0.006432948,0.5210338,0.37308872,-0.01318957,0.52085984,0.34017363,-0.020833451,0.5211392,0.31208608,-0.026613997,0.54251605,0.43160778,-0.01126653,0.54135805,0.38259658,-0.018207364,0.54018694,0.35290313,-0.023742523,0.53902197,0.327057,-0.027866932,0.56192183,0.4454272,-0.017493423,0.56183624,0.40867752,-0.02395168,0.56061447,0.38413906,-0.026442308,0.55928564,0.3624214,-0.028219467,0
0.5331618,0.5463158,9.297354e-08,0.5105533,0.5163152,-0.00842398,0.5032125,0.4742014,-0.012809873,0.5179617,0.4452276,-0.017658075,0.5354193,0.43210462,-0.022362182,0.5061544,0.42977038,-0.0034907789,0.50415576,0.38279727,-0.011518465,0.50459194,0.35522813,-0.019228742,0.5055702,0.33102173,-0.025465766,0.52382684,0.42753804,-0.006882439,0.52120703,0.37645793,-0.013650495,0.5209661,0.34456533,-0.020879263,0.52094346,0.31686357,-0.026367119,0.5415597,0.434409,-0.011902996,0.5399072,0.38579205,-0.018813245,0.5388658,0.35676596,-0.023749406,0.5378432,0.33145016,-0.027402883,0.5602514,0.44807872,-0.018230207,0.55976164,0.41249305,-0.02449754,0.5584335,0.38808614,-0.026636666,0.5572805,0.36659873,-0.028170196,0
0.5439265,0.5430693,1.2554513e-07,0.52277714,0.5183691,-0.0074086883,0.51560104,0.48068172,-0.011406225,0.5297083,0.45482692,-0.015755234,0.54634714,0.4434158,-0.020076754,0.5161266,0.43890738,-0.0037565324,0.5140051,0.3960673,-0.011151046,0.51463616,0.37056428,-0.018083878,0.5159434,0.34836504,-0.02354787,0.53270406,0.4353498,-0.006753244,0.5303239,0.38992882,-0.012767999,0.5300446,0.36014947,-0.019354343,0.53022903,0.33495662,-0.024247961,0.54956585,0.44059354,-0.011144584,0.54785997,0.39804462,-0.01694477,0.5464461,0.37136084,-0.02192034,0.5448412,0.34820816,-0.025621885,0.5668918,0.4528048,-0.016620854,0.56668955,0.42127952,-0.022021377,0.5649579,0.3998004,-0.024133101,0.5630293,0.38097474,-0.025573345,0
0.55416363,0.5455537,9.136638e-08,0.53475887,0.520895,-0.0071422453,0.5268287,0.48682094,-0.011576077,0.5371421,0.46085796,-0.016409185,0.55205935,0.4479431,-0.021152463,0.52865374,0.4449362,-0.003947288,0.5262471,0.4046656,-0.011345529,0.52650684,0.3807474,-0.01825038,0.5272677,0.35974523,-0.023722375,0.5438397,0.44238195,-0.007088318,0.54158396,0.3987171,-0.013150585,0.54124963,0.3716747,-0.019410547,0.5410772,0.34832183,-0.024143608,0.5593264,0.44766045,-0.011544799,0.55802923,0.4063153,-0.017320393,0.557172,0.38169944,-0.021305278,0.55631995,0.36021265,-0.024362382,0.5754813,0.4589927,-0.017120585,0.57496303,0.42840868,-0.022071142,0.5737291,0.40828943,-0.023435822,0.57252437,0.3908274,-0.0244353,0
0.5778296,0.54100287,1.04959305e-07,0.5582994,0.51967406,-0.006538546,0.5502908,0.4878292,-0.0104443375,0.56061727,0.4647939,-0.014600323,0.57369316,0.45332983,-0.018743318,0.550548,0.45431194,-0.004930519,0.54735446,0.4166814,-0.012378616,0.54688627,0.3938798,-0.018562995,0.54724896,0.37470293,-0.02313354,0.5647073,0.45134485,-0.0076500773,0.5615072,0.4112254,-0.014182766,0.5606159,0.38524118,-0.019995594,0.56044734,0.36351955,-0.023962827,0.5797003,0.45551044,-0.011544834,0.57717335,0.41704416,-0.01783716,0.5755795,0.3927862,-0.022445878,0.5742398,0.37239364,-0.025493378,0.5954637,0.4652936,-0.016274346,0.5940806,0.436664,-0.0219035,0.591947,0.4172746,-0.024091195,0.59002304,0.40098467,-0.02535382,0
0.5950064,0.5496152,1.00767345e-07,0.57612526,0.5299186,-0.0061849733,0.5679833,0.4988335,-0.009898533,0.5757175,0.47508153,-0.01389426,0.5871263,0.4620148,-0.017881997,0.5684226,0.46344656,-0.0043166913,0.5650961,0.42691943,-0.011351696,0.5644815,0.4051189,-0.017357998,0.5645818,0.38638046,-0.021826664,0.5821909,0.46014047,-0.0071434183,0.57868946,0.42103833,-0.013237217,0.57721287,0.3959502,-0.018977243,0.57630026,0.37480065,-0.022974048,0.59680027,0.4639479,-0.011099239,0.59377825,0.42706117,-0.016974784,0.59177274,0.40433216,-0.021254364,0.5899247,0.3849224,-0.02416017,0.6120465,0.4731865,-0.01588328,0.6103997,0.44532052,-0.021087864,0.6081817,0.42660955,-0.022992976,0.60620326,0.41032398,-0.024111629,0
0.5988082,0.5559687,8.47101e-08,0.5803587,0.5357052,-0.005480684,0.5721716,0.5057862,-0.009155308,0.58092576,0.4825134,-0.013258763,0.5937599,0.4707036,-0.017390043,0.5728225,0.47167042,-0.004046958,0.5694258,0.43566132,-0.01081624,0.5690226,0.4143221,-0.016819358,0.5693309,0.396227,-0.021434983,0.5863316,0.46819896,-0.007090605,0.583017,0.42940277,-0.012744358,0.58204174,0.40588126,-0.018378282,0.5813763,0.3859191,-0.022531299,0.60025465,0.47132406,-0.011135038,0.5978611,0.43534324,-0.016381204,0.5964233,0.41367504,-0.020248914,0.5951474,0.3953724,-0.023162484,0.61532587,0.47964945,-0.016008165,0.6142004,0.45258936,-0.020300299,0.6121242,0.4350215,-0.021636847,0.60994244,0.4201179,-0.022655686,0
0.59714997,0.56019187,7.766128e-08,0.57878965,0.53972286,-0.0054432647,0.57068247,0.5099223,-0.008862402,0.5788318,0.48591894,-0.012691391,0.59099776,0.47249135,-0.016460385,0.57114184,0.47759846,-0.0032906581,0.5673886,0.4421219,-0.0097722635,0.5666566,0.420976,-0.015561051,0.5667517,0.40289384,-0.020042466,0.58423764,0.47374544,-0.0061732647,0.5806884,0.435442,-0.011564053,0.579604,0.41182786,-0.016997699,0.57904506,0.39177984,-0.02103155,0.59770447,0.47676116,-0.010095261,0.59530395,0.44069165,-0.015309759,0.593867,0.4190714,-0.01899569,0.59278256,0.40083513,-0.021754034,0.6125045,0.48492283,-0.014837074,0.61155105,0.4580991,-0.019294195,0.6094764,0.44051325,-0.020638758,0.6071578,0.425635,-0.021598224,0
0.59248996,0.5676668,9.140926e-08,0.57518095,0.5496092,-0.0054387474,0.56675225,0.51982445,-0.008513846,0.57374513,0.49676278,-0.012002402,0.5853127,0.48596075,-0.01554388,0.5682255,0.48658916,-0.003186902,0.5648913,0.45285824,-0.009449202,0.5642071,0.43280607,-0.014980762,0.5643134,0.4157019,-0.019146116,0.5808477,0.48313418,-0.005910885,0.57775503,0.44654778,-0.011245972,0.5763101,0.42335317,-0.016473837,0.5754257,0.40396947,-0.02013341,0.59421873,0.48621815,-0.0097004,0.59205085,0.45177612,-0.014785748,0.59052616,0.43084362,-0.018709678,0.5890717,0.41324112,-0.021454608,0.6080858,0.4942919,-0.014289329,0.6073144,0.46842027,-0.018602176,0.6057539,0.45143723,-0.020164577,0.6041621,0.4369252,-0.021180889,0
0.58292466,0.57738376,9.486822e-08,0.5657157,0.56059456,-0.0059860284,0.5580787,0.5312241,-0.009140161,0.5659452,0.5091402,-0.012502607,0.577108,0.49915645,-0.015841898,0.55889535,0.49948478,-0.0036105798,0.5558577,0.466704,-0.009779296,0.5551456,0.4465351,-0.0151784755,0.55516964,0.4297105,-0.019195689,0.5714308,0.49621984,-0.0058966046,0.5684625,0.46116024,-0.011128343,0.56720287,0.43817407,-0.01610933,0.5665896,0.41912726,-0.019521369,0.58457416,0.4993749,-0.009297324,0.58249605,0.4658697,-0.014381012,0.58112115,0.44451013,-0.018393904,0.5798662,0.4265283,-0.021128716,0.5981469,0.5074883,-0.013510921,0.5973926,0.48247173,-0.01807082,0.595723,0.46566337,-0.019867979,0.59406173,0.4515025,-0.020955116,0
0.57131594,0.5903073,9.144269e-08,0.55483943,0.5714479,-0.004963552,0.54776144,0.5439541,-0.0081888875,0.5543097,0.5229146,-0.011896318,0.56449884,0.51228034,-0.015732812,0.5491778,0.51402175,-0.003735093,0.54579854,0.48132378,-0.010535028,0.5451004,0.461472,-0.016196057,0.5454402,0.44476244,-0.020311603,0.5613157,0.5111043,-0.006667362,0.5583899,0.4756868,-0.012669788,0.5571775,0.4529087,-0.018232966,0.5566824,0.4338848,-0.022004785,0.57418805,0.5141752,-0.01055856,0.57239795,0.480389,-0.016318144,0.57149047,0.4598651,-0.020528218,0.5706621,0.4426512,-0.02328409,0.58764166,0.52218086,-0.015117038,0.5873427,0.49735755,-0.01995823,0.5858061,0.4809082,-0.02179887,0.5840939,0.4669115,-0.022894563,0
0.5603631,0.6002635,8.921131e-08,0.54439974,0.58065706,-0.0046994677,0.53782314,0.5528118,-0.0076554213,0.54541695,0.53166723,-0.011080101,0.5562736,0.5202272,-0.014550135,0.53837377,0.5222591,-0.002732848,0.5354297,0.48956978,-0.008854564,0.53478813,0.4702502,-0.014200095,0.53490746,0.45392555,-0.018150816,0.5503268,0.5193553,-0.005549124,0.54784644,0.4839878,-0.010723632,0.54684126,0.46163538,-0.015963573,0.5463189,0.44295603,-0.019601507,0.56295717,0.52251655,-0.009310439,0.5612919,0.48946637,-0.014166495,0.56070346,0.4692046,-0.017913014,0.56014204,0.45228168,-0.020506855,0.5762327,0.5306723,-0.013769256,0.57571286,0.50614214,-0.01776244,0.57435787,0.49001417,-0.01901989,0.57281137,0.47640887,-0.019786788,0
0.55434483,0.60107386,8.671728e-08,0.5383347,0.58269656,-0.005324452,0.5314841,0.55616033,-0.008836173,0.5389529,0.53523374,-0.012708581,0.5498655,0.5239975,-0.016663227,0.5324104,0.5261054,-0.0046145637,0.52918124,0.49310312,-0.01128391,0.5284683,0.47336543,-0.016823506,0.5286522,0.45669538,-0.020879254,0.5442871,0.5228821,-0.007234951,0.54150677,0.4869021,-0.012917077,0.5404674,0.4641724,-0.018207561,0.53999364,0.4455678,-0.021863483,0.55689126,0.52567065,-0.010761156,0.5552816,0.49156436,-0.016060261,0.5543023,0.47114643,-0.020015411,0.5533475,0.4544388,-0.022715913,0.5701921,0.5333261,-0.014996567,0.57015026,0.50871795,-0.019455804,0.56856745,0.49246436,-0.021104492,0.56669605,0.4789815,-0.02211779,0
0.54808116,0.60587424,7.018317e-08,0.53236043,0.5858762,-0.0043197125,0.5259524,0.5571045,-0.0068155173,0.53190017,0.5353662,-0.009915906,0.54110783,0.5230641,-0.01307486,0.5274165,0.5281087,-0.00177602,0.5245711,0.49582088,-0.007892302,0.52380425,0.4764135,-0.01323629,0.5237814,0.4599614,-0.017248824,0.5390902,0.52490896,-0.0048009334,0.53635526,0.48959568,-0.01017491,0.53510624,0.4677512,-0.0154253235,0.53415716,0.44927007,-0.01907631,0.5514837,0.5279439,-0.008822498,0.5495498,0.49458525,-0.014038785,0.54868025,0.47446528,-0.017683275,0.54777193,0.45736906,-0.020220207,0.56457585,0.5359628,-0.013519259,0.56407404,0.5114586,-0.017797943,0.5627536,0.49540773,-0.01912684,0.56124455,0.4815062,-0.020004729,0
0.5483145,0.6080712,8.30655e-08,0.53320765,0.58984554,-0.0044297804,0.5268902,0.5620435,-0.007080491,0.5347122,0.5414198,-0.010200348,0.5450005,0.5301681,-0.0134047065,0.52684987,0.5324495,-0.0029074424,0.5236797,0.50038743,-0.0088019725,0.5227238,0.4812782,-0.013849381,0.52250767,0.46549755,-0.017631141,0.53846014,0.529226,-0.005714137,0.5357639,0.49426198,-0.01077613,0.5345359,0.47281572,-0.01582044,0.5335628,0.45520347,-0.019350393,0.5505917,0.5323791,-0.0094067305,0.5489809,0.4990703,-0.014292728,0.54814583,0.47970185,-0.018091485,0.5471815,0.46371838,-0.020767376,0.56326354,0.54062635,-0.013730896,0.5632458,0.51669955,-0.017934058,0.56167287,0.5008736,-0.019506648,0.55986714,0.48759216,-0.020556226,0
0.55446386,0.60954654,8.289959e-08,0.53913677,0.5919061,-0.0041558556,0.5315613,0.5663002,-0.007042626,0.5361516,0.546126,-0.010404007,0.5451377,0.53479755,-0.013862439,0.53323346,0.5371766,-0.0035402519,0.52992475,0.5060822,-0.009778355,0.5290456,0.48743057,-0.014916506,0.52904224,0.47186977,-0.018637126,0.544472,0.5346195,-0.006518629,0.54141223,0.5005091,-0.011982436,0.54000455,0.47917816,-0.016986111,0.5391612,0.46141255,-0.020385632,0.5564383,0.5378105,-0.010312989,0.55442595,0.5052429,-0.015573288,0.55342025,0.48589608,-0.019278426,0.55253583,0.46994662,-0.021740733,0.5691023,0.5457891,-0.014668682,0.56876206,0.52216023,-0.019135002,0.56704533,0.50632,-0.020735018,0.56507343,0.4929567,-0.021680404,0
0.5850429,0.6096242,8.010254e-08,0.5696001,0.5902717,-0.0039557368,0.563425,0.56206805,-0.0061943266,0.570831,0.5412752,-0.0089259185,0.58147764,0.5330752,-0.011806636,0.5644536,0.5359336,-0.0020006245,0.5619818,0.5049926,-0.007303118,0.56141007,0.48626807,-0.012130424,0.561265,0.47049648,-0.01587131,0.57608587,0.5334176,-0.0047427025,0.5739703,0.5004213,-0.009226488,0.5727787,0.47940913,-0.014015859,0.5717945,0.46164036,-0.017510807,0.587903,0.53686154,-0.00831754,0.58640796,0.50540745,-0.012640936,0.5850709,0.4858808,-0.016376792,0.5836872,0.46994817,-0.01910478,0.60016376,0.54515624,-0.012494166,0.5997194,0.5219567,-0.016243361,0.5979106,0.50605386,-0.017770516,0.5959282,0.49294493,-0.018888226,0
0.6113994,0.6081214,8.578081e-08,0.59597456,0.5885241,-0.0036531214,0.5893677,0.5611493,-0.0060199252,0.5951328,0.5405414,-0.008899525,0.6054123,0.53333664,-0.011968943,0.5910386,0.5346806,-0.0024622662,0.58862036,0.5033177,-0.008109639,0.5882777,0.48424685,-0.01307731,0.58835185,0.46846935,-0.016828215,0.6027135,0.53264,-0.005434621,0.60055393,0.49929014,-0.010240207,0.5995238,0.47809145,-0.015073399,0.59875405,0.46037325,-0.018534165,0.61451423,0.53623044,-0.009169365,0.61280155,0.5045818,-0.013637244,0.6116808,0.48508233,-0.017217023,0.61076415,0.46956295,-0.019771868,0.6269201,0.5446145,-0.013476734,0.6258672,0.52133256,-0.017211022,0.6238467,0.5054974,-0.018580696,0.62188375,0.49259627,-0.019528244,0
0.66695017,0.59832937,9.070157e-08,0.6508228,0.5799406,-0.0041307635,0.64366233,0.5546898,-0.0065321163,0.6489831,0.5343704,-0.009375124,0.6586041,0.5256132,-0.012278282,0.64423954,0.52753735,-0.0021958181,0.64190745,0.49635217,-0.007871066,0.6415929,0.4772338,-0.012904316,0.6415158,0.46144098,-0.016639026,0.6559472,0.52420235,-0.0048106425,0.65387946,0.49109498,-0.009585666,0.6528726,0.4703444,-0.014516786,0.65175205,0.45309108,-0.018006122,0.6677986,0.52664536,-0.008270234,0.6664949,0.49561277,-0.012698057,0.6654995,0.47662303,-0.016327828,0.66429144,0.46159393,-0.018896393,0.6801844,0.5341852,-0.012352276,0.6800683,0.51189715,-0.015932785,0.6784245,0.49666476,-0.017245576,0.6765207,0.48440346,-0.018151505,0
0.7189241,0.59581083,6.936027e-08,0.702641,0.574904,-0.003658807,0.6945318,0.5491956,-0.006368589,0.69834834,0.5282857,-0.009681786,0.7083926,0.5185895,-0.01292561,0.69519275,0.5217297,-0.0015569815,0.6915942,0.48948163,-0.007329478,0.6912116,0.4706921,-0.012401707,0.6914017,0.45513326,-0.01610208,0.7070514,0.51892596,-0.004458381,0.70387554,0.48429897,-0.009138912,0.70239174,0.46356103,-0.013722695,0.7011543,0.44651437,-0.01695654,0.7194122,0.5213462,-0.008213735,0.7169382,0.48882863,-0.012312958,0.7153166,0.46941096,-0.015214682,0.71386415,0.45412835,-0.017343342,0.73275316,0.5285892,-0.012606392,0.7317566,0.50565284,-0.015564057,0.72978604,0.49022847,-0.016100515,0.72771955,0.47774655,-0.01646699,0
0.7632371,0.5921718,9.962422e-08,0.74702173,0.57294965,-0.004678448,0.73992896,0.54550976,-0.0073981546,0.7481949,0.5248859,-0.01047208,0.76025486,0.51749086,-0.01359713,0.7385427,0.51649964,-0.0024809088,0.7350447,0.48391286,-0.007931028,0.7346414,0.46457973,-0.012892554,0.7348265,0.44881618,-0.016594041,0.7513997,0.5132929,-0.004905625,0.74823946,0.4784309,-0.009115853,0.74680114,0.45714504,-0.013694328,0.74558675,0.44001776,-0.016977021,0.7643991,0.51615685,-0.008243827,0.7622086,0.48368773,-0.012042366,0.7609565,0.46422455,-0.015387659,0.75955564,0.44874215,-0.017872818,0.7778029,0.5240665,-0.012296326,0.7774353,0.500963,-0.015347476,0.7756563,0.48554453,-0.016249144,0.77357805,0.4729902,-0.016913092,0
0.79051,0.5931973,9.69761e-08,0.7735795,0.57276464,-0.004730077,0.7649592,0.5446876,-0.007338929,0.77125704,0.52315253,-0.010285969,0.7830341,0.51398677,-0.013107138,0.76350075,0.51620823,-0.0017290249,0.7592919,0.4830532,-0.0068865083,0.7586936,0.46365526,-0.011421569,0.7588463,0.44753686,-0.014790451,0.7767167,0.5127669,-0.0040850206,0.77303433,0.47750288,-0.008242986,0.7715864,0.45569852,-0.012549081,0.77073085,0.43790427,-0.015573995,0.7904327,0.51542854,-0.007440733,0.78821045,0.48291802,-0.011259243,0.78672004,0.46302924,-0.014480506,0.78495944,0.44683895,-0.016789272,0.80473083,0.523053,-0.011503232,0.80399615,0.49910945,-0.014413808,0.8023611,0.4832548,-0.015137532,0.80053324,0.47012728,-0.015625231,0
