t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790262420.9359066,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,100.0,0.0,The drone is at ground level and there are no signs of flight or movement detected,2224.6267999980773,,2,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,592,7.596071720123291
1790262421.3569376,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,100.0,0.0,Autonomy: no intent -> hover,1546.5229000001273,,1,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,603,8.025415182113647
1790262422.364913,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1546.5229000001273,,0,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,628,9.098454475402832
1790262423.3148534,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1546.5229000001273,,0,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,651,10.023920774459839
1790262423.7647283,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,The drone should be hovering to avoid any obstacles or the pilot's sight line.,2384.3593999990844,,0,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,661,10.465012073516846
1790262424.7646122,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,The drone should be hovering to avoid any obstacles or the pilot's sight line.,2384.3593999990844,,0,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,686,11.497185707092285
1790262425.3134372,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Avoid collision with obstacles or nearby structures,1558.248100001947,,0,,0,no_face,0,False,162,162,True,False,0/20,0.088785320520401,False,699,12.025047779083252
1790262429.8798208,face,rc lr=0 fb=0 ud=12 yaw=7,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,141,141,True,False,0/20,0.6666462421417236,True,808,0.0
1790262429.9750717,face,rc lr=0 fb=5 ud=12 yaw=6,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,143,143,True,False,0/20,0.5383297801017761,True,810,0.0
1790262430.0594103,face,rc lr=0 fb=8 ud=12 yaw=6,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,146,146,True,False,0/20,0.5696766376495361,True,812,0.0
1790262430.1776147,face,rc lr=0 fb=9 ud=12 yaw=5,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,149,149,True,False,0/20,0.43953198194503784,True,815,0.0
1790262430.2954667,face,rc lr=0 fb=10 ud=11 yaw=4,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,160,160,True,False,0/20,0.5381580591201782,True,817,0.0
1790262430.3839629,face,rc lr=0 fb=10 ud=11 yaw=0,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.5120326280593872,True,820,0.0
1790262430.4954278,face,rc lr=0 fb=11 ud=11 yaw=0,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.7073321342468262,True,822,0.0
1790262430.7272308,face,rc lr=0 fb=12 ud=11 yaw=0,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.6420376300811768,True,828,0.0
1790262430.8214607,face,rc lr=0 fb=12 ud=10 yaw=0,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,The drone is searching for its human companion to avoid a battery warning.,1693.7422000009974,,0,,0,no_hand,0,True,149,149,True,False,0/20,0.58548903465271,True,830,0.0
1790262431.052363,face,rc lr=0 fb=12 ud=9 yaw=0,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_hand,0,True,153,153,True,False,0/20,0.6459308862686157,True,836,0.0
1790262431.1620898,face,rc lr=0 fb=12 ud=9 yaw=3,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.6161216497421265,True,838,0.0
1790262431.293652,face,rc lr=0 fb=12 ud=9 yaw=5,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_hand,0,True,147,147,True,False,0/20,0.5492448210716248,True,841,0.0
1790262431.541521,face,rc lr=0 fb=12 ud=8 yaw=5,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,,1,pose,0,handedness=Left(0.95),8,True,149,149,True,False,0/20,0.7375950813293457,True,844,0.0
1790262431.7292757,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),CENTER,0.7666356701690699,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,0.185,2,pose,1,ok,8,True,149,149,True,False,0/20,0.40768006443977356,True,849,0.0
1790262432.6249635,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,100.0,70.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_face,0,True,180,180,True,False,0/20,0.1450984925031662,True,874,0.6720740795135498
1790262432.9374921,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,70.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_face,0,True,203,203,True,False,0/20,0.10063192248344421,True,881,0.9571201801300049
1790262433.9285018,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,70.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_face,0,False,203,203,True,False,0/20,0.12131649255752563,True,906,1.9895806312561035
1790262435.0004506,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,60.0,LLM error (ReadTimeout),4023.928700000397,,0,,0,no_face,0,False,203,203,True,False,0/20,0.12131649255752563,True,931,3.0207936763763428
1790262435.9172468,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,60.0,...,851.7736000030709,,0,,0,no_face,0,False,203,203,True,False,0/20,0.12131649255752563,True,953,3.9551475048065186
1790262436.5318682,face,rc lr=0 fb=0 ud=-11 yaw=-20,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,60.0,...,851.7736000030709,,0,,0,no_hand,0,True,267,267,True,False,0/20,0.6176192164421082,True,968,0.0
1790262436.6158786,face,rc lr=0 fb=0 ud=-9 yaw=-20,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,60.0,...,851.7736000030709,,0,,0,no_hand,0,True,241,241,True,False,0/20,0.4977760314941406,True,969,0.0
1790262436.7239647,face,rc lr=0 fb=2 ud=-7 yaw=-20,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,60.0,...,851.7736000030709,,0,,0,no_hand,0,True,193,193,True,False,0/20,0.8136171102523804,True,972,0.0
1790262436.8065526,face,rc lr=0 fb=4 ud=-2 yaw=-20,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,...,851.7736000030709,,0,,0,no_hand,0,True,175,175,True,False,0/20,0.2049110233783722,True,974,0.0
1790262436.8892522,face,rc lr=0 fb=6 ud=0 yaw=-20,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,...,851.7736000030709,,0,,0,no_hand,0,True,170,170,True,False,0/20,0.7754982709884644,True,976,0.0
1790262436.9806936,face,rc lr=0 fb=8 ud=3 yaw=-18,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,...,851.7736000030709,,0,,0,no_hand,0,True,157,157,True,False,0/20,0.23283478617668152,True,978,0.0
1790262437.0777745,face,rc lr=0 fb=9 ud=4 yaw=-11,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,162,162,True,False,0/20,0.8432049751281738,True,980,0.0
1790262437.183697,face,rc lr=0 fb=10 ud=5 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,153,153,True,False,0/20,0.34421756863594055,True,983,0.0
1790262437.289917,face,rc lr=0 fb=11 ud=6 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.855685293674469,True,985,0.0
1790262437.3788996,face,rc lr=0 fb=11 ud=5 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,146,146,True,False,0/20,0.7833168506622314,True,988,0.0
1790262437.4884706,face,rc lr=0 fb=11 ud=6 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,154,154,True,False,0/20,0.8005821108818054,True,990,0.0
1790262437.6126094,face,rc lr=0 fb=12 ud=6 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,145,145,True,False,0/20,0.6641918420791626,True,993,0.0
1790262437.7075648,face,rc lr=0 fb=12 ud=6 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.6033962368965149,True,995,0.0
1790262437.7908537,face,rc lr=0 fb=12 ud=6 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.5575039386749268,True,997,0.0
1790262437.9831533,face,rc lr=0 fb=13 ud=7 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,0.203,1,pose,1,ok,8,True,142,142,True,False,0/20,0.39274072647094727,True,1000,0.0
1790262438.0011065,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.43515326991090264,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,1,held,1,held,0,True,142,142,True,False,0/20,0.473446249961853,True,1004,0.0
1790262438.2011595,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),CENTER,0.9072734919603408,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,0.273,1,reacquire,1,ok,8,True,142,142,True,False,0/20,0.5233109593391418,True,1005,0.0
1790262438.2218692,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9072734919603408,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1131.7514999973355,,1,held,1,held,0,True,142,142,True,False,0/20,0.6362104415893555,True,1008,0.0
1790262439.3826094,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9965431460088098,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1341.7942999985826,,2,iou,1,ok,0,True,127,127,True,False,0/20,0.6212574243545532,True,1034,0.0
1790262440.3644788,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9891127105383614,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1341.7942999985826,,2,held,1,held,0,True,131,131,True,False,0/20,0.7359313368797302,True,1060,0.0
1790262441.4828594,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.993171253979942,True,True,True,True,100.0,70.0,Autonomy: no intent -> hover,1341.7942999985826,,2,iou,1,ok,0,True,135,135,True,False,0/20,0.5577272176742554,True,1085,0.0
1790262442.3837936,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9948426629744488,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4002.464500001224,,2,iou,1,ok,0,True,138,138,True,False,0/20,0.4956798851490021,True,1106,0.0
1790262443.3416407,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9963226352428987,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4002.464500001224,,2,held,1,held,0,True,153,153,True,False,0/20,0.41396820545196533,True,1132,0.0
1790262443.4269178,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,100.0,60.0,LLM error (ReadTimeout),4002.464500001224,,2,,0,no_face,0,True,153,153,True,False,0/20,0.42120248079299927,True,1133,0.025997638702392578
1790262444.2140253,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.99782820665287,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4002.464500001224,,2,held,1,held,0,True,131,131,True,False,0/20,0.5983017683029175,True,1153,0.0
1790262444.9953244,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,100.0,70.0,LLM error (ReadTimeout),4002.464500001224,,2,,0,no_face,0,True,148,148,True,False,0/20,0.41952115297317505,True,1170,0.042554378509521484
1790262445.7744887,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,True,False,100.0,70.0,LLM error (ReadTimeout),4002.464500001224,,2,,0,no_face,0,True,140,140,True,False,0/20,0.4968577027320862,True,1189,0.813739538192749
1790262445.8013837,face,rc lr=0 fb=13 ud=10 yaw=0,Perception: face_detected -> face,FACE,,True,True,True,False,100.0,70.0,LLM error (ReadTimeout),4002.464500001224,,2,held,0,held,0,True,141,141,True,False,0/20,0.5653441548347473,True,1190,0.0
1790262445.958028,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),CENTER,0.9972974186846298,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4002.464500001224,0.464,2,pose,1,ok,8,True,141,141,True,False,0/20,0.36832892894744873,True,1191,0.0
1790262445.9784265,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9972974186846298,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4002.464500001224,,2,held,1,held,0,True,141,141,True,False,0/20,0.39233124256134033,True,1195,0.0
1790262447.0771415,gesture,rc lr=0 fb=30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),FORWARD,0.9972582633518493,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4016.12699999896,,2,held,1,held,0,True,130,130,True,False,0/20,0.5194165110588074,True,1221,0.0
1790262448.0676427,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,100.0,60.0,LLM error (ReadTimeout),4016.12699999896,,2,,0,no_face,0,True,147,147,True,False,0/20,0.4387128949165344,True,1246,0.09681439399719238
1790262449.00949,gesture,rc lr=0 fb=-30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),BACK,0.4978637850709555,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,,2,held,1,held,0,True,130,130,True,False,0/20,0.4027773141860962,True,1268,0.0
1790262449.2264578,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.7246852451656643,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,0.187,1,reacquire,1,ok,8,True,130,130,True,False,0/20,0.32222020626068115,True,1269,0.0
1790262449.245439,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,,1,,0,no_face,0,True,130,130,True,False,0/20,0.11766082048416138,True,1274,0.19402623176574707
1790262449.6478398,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.9383852637389948,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,0.149,1,pose,1,ok,8,True,132,132,True,False,0/20,0.5530374050140381,True,1280,0.0
1790262449.7808847,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,,1,,0,no_face,0,True,132,132,True,False,0/20,0.28811973333358765,True,1286,0.0770263671875
1790262450.2841332,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.9355953942729766,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4016.12699999896,0.165,1,pose,1,ok,8,True,138,138,True,False,0/20,0.5842432975769043,True,1295,0.0
1790262451.171045,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.9613011958402389,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4008.9336999990337,,1,held,1,held,0,True,134,134,True,False,0/20,0.6964975595474243,True,1319,0.0
1790262452.2254345,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.875017969163793,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4008.9336999990337,,1,held,1,held,0,True,135,135,True,False,0/20,0.6862239837646484,True,1345,0.0
1790262453.41045,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.8726909374957509,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4008.9336999990337,0.193,1,pose,1,ok,8,True,138,138,True,False,0/20,0.6342335939407349,True,1370,0.0
1790262454.3598187,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.84568497254293,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4008.9336999990337,,1,held,1,held,0,True,137,137,True,False,0/20,0.5336612462997437,True,1396,0.0
1790262455.4062943,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.9679040437329145,True,True,True,True,100.0,70.0,LLM error (ReadTimeout),4008.264500000223,,1,held,1,held,0,True,138,138,True,False,0/20,0.6380000114440918,True,1422,0.0
1790262456.4543567,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.509150356163268,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4008.264500000223,,1,held,1,held,0,True,142,142,True,False,0/20,0.5548803210258484,True,1447,0.0
1790262457.2975955,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),CENTER,0.6747721883409294,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4008.264500000223,,1,iou,1,ok,0,True,137,137,True,False,0/20,0.5660727024078369,True,1465,0.0
1790262457.3310163,gesture,rc lr=0 fb=-30 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),BACK,0.6747721883409294,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4008.264500000223,,1,held,1,held,0,True,137,137,True,False,0/20,0.5893151760101318,True,1467,0.0
1790262457.5867732,gesture,rc lr=30 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),RIGHT,0.5414696511338704,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4008.264500000223,,1,iou,1,ok,0,True,138,138,True,False,0/20,0.6778922080993652,True,1472,0.0
1790262457.9102116,gesture,rc lr=0 fb=0 ud=0 yaw=0,Perception: hand_detected -> gesture (preempts face),CENTER,0.5885121324903295,True,True,True,True,100.0,60.0,LLM error (ReadTimeout),4008.264500000223,,1,iou,1,ok,0,True,130,130,True,False,0/20,0.8229348063468933,True,1480,0.0
