t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1790343163.3284023,153,0.0812225341796875,12.311854217546497,7.7610015869140625,18.704400000046917,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,,0,,0,0,18.66610000001856,1,hover,0.015299999972739897,1,,
1790343163.340452,154,0.012049674987792969,82.98979026513652,4.070520401000977,0.04009999997833802,,0,,,0,0,,,no_face,0,0.003700000036133133,1,,0,,0,0,,0,hover,0.013899999999011925,1,,
1790343163.3963661,155,0.05591416358947754,17.88455618046998,2.9947757720947266,23.238499999990836,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,4.443600000001879,1,,0,0,18.76199999998107,1,hover,0.014200000009623182,1,,
1790343163.4196115,156,0.02324533462524414,43.01938501302591,14.049291610717773,0.03370000001723383,,0,,,0,0,,,no_face,0,0.0028000000042993634,1,,0,,0,0,,0,hover,0.011700000015935075,1,,
1790343163.4942675,157,0.07465600967407227,13.394768945805257,1.0628700256347656,18.299599999977545,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,18.260300000008556,1,hover,0.01679999996895276,1,,
1790343163.5113413,158,0.017073869705200195,58.56903076257104,8.354902267456055,0.045700000043780165,,0,,,0,0,,,no_face,0,0.0043999999661537,1,,0,,0,0,,0,hover,0.01589999999396241,1,,
1790343163.5655613,159,0.054219961166381836,18.4433920365851,5.017757415771484,23.04050000003599,,0,,,0,0,,,no_face,0,0.00310000001491062,1,4.8668999999677,1,,0,0,18.139600000040446,1,hover,0.014399999997749546,1,,
1790343163.57272,160,0.007158756256103516,139.68906947312328,2.0608901977539062,0.04189999998516214,,0,,,0,0,,,no_face,0,0.0034999999911633495,1,,0,,0,0,,0,hover,0.014599999985875911,1,,
1790343163.65858,161,0.08586001396179199,11.646865098868998,0.6237030029296875,20.128399999975954,,0,,,0,0,,,no_face,0,0.002900000026784255,1,,0,,0,0,20.09069999996882,1,hover,0.015099999984613532,1,,
1790343163.673682,162,0.015101909637451172,66.21679138644186,0.9975433349609375,0.04269999999451102,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,,0,hover,0.01500000001897206,1,,
1790343163.7401478,163,0.06646585464477539,15.045319214572169,8.947610855102539,26.344900000026428,,0,,,0,0,,,no_face,0,0.002900000026784255,1,5.572400000005473,1,,0,0,20.73930000000246,1,hover,0.01409999998713829,1,,
1790343163.744261,164,0.004113197326660156,243.11987015998145,4.060506820678711,0.03620000001092194,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,,0,,0,0,,0,hover,0.012400000002799061,1,,
1790343163.8271832,165,0.08292222023010254,12.059493790989675,2.429962158203125,18.284300000004805,,0,,,0,0,,,no_face,0,0.003099999958067201,1,,0,,0,0,18.248400000004494,1,hover,0.014500000020234438,1,,
1790343163.838154,166,0.010970830917358398,91.15079865261328,1.9946098327636719,0.05349999997861232,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.0186000000326203,1,,
1790343163.9021194,167,0.0639653205871582,15.633471243803347,2.007722854614258,26.912799999990966,,0,,,0,0,,,no_face,0,0.003999999989900971,1,6.839000000013584,1,,0,0,20.0352999999609,1,hover,0.016000000016447302,1,,
1790343163.9186473,168,0.016527891159057617,60.50378662204463,28.859853744506836,0.06170000000338405,,0,,,0,0,,,no_face,0,0.00310000001491062,1,,0,,0,0,,0,hover,0.014300000032108073,1,,
1790343163.9950528,169,0.07640552520751953,13.088058714130584,1.9941329956054688,24.1460000000302,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,,0,,0,0,24.107000000014978,1,hover,0.014800000030845695,1,,
1790343164.0095232,170,0.014470338821411133,69.10688217751635,2.9897689819335938,0.048400000025594636,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,,0,hover,0.01759999997830164,1,,
1790343164.0625443,171,0.05302119255065918,18.86038302598623,0.9968280792236328,24.082899999996243,,0,,,0,0,,,no_face,0,0.00310000001491062,1,5.3141000000209715,1,,0,0,18.73369999998431,1,hover,0.015099999984613532,1,,
1790343164.07638,172,0.013835668563842773,72.27695542037877,1.993417739868164,0.04450000000133514,,0,,,0,0,,,no_face,0,0.003800000001774606,1,,0,,0,0,,0,hover,0.015700000005836046,1,,
1790343164.1684794,173,0.09209942817687988,10.85783071399171,2.7022361755371094,21.26179999999067,,0,,,0,0,,,no_face,0,0.0034999999911633495,1,,0,,0,0,21.22270000000981,1,hover,0.015700000005836046,1,,
1790343164.1784942,174,0.010014772415161133,99.85249375074396,0.9963512420654297,0.09629999999560823,,0,,,0,0,,,no_face,0,0.007400000015422847,1,,0,,0,0,,0,hover,0.06360000003269306,1,,
1790343164.2351265,175,0.056632280349731445,17.65777386721003,3.122568130493164,25.271799999984523,,0,,,0,0,,,no_face,0,0.003099999958067201,1,5.697100000020328,1,,0,0,19.54339999997501,1,hover,0.013600000045244087,1,,
1790343164.2570431,176,0.021916627883911133,45.62745716616807,13.963460922241211,0.03930000002583256,,0,,,0,0,,,no_face,0,0.003199999980552093,1,,0,,0,0,,0,hover,0.013600000045244087,1,,
1790343164.3362672,177,0.0792241096496582,12.622420175148214,9.804964065551758,18.545599999981732,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,,0,,0,0,18.509999999992033,1,hover,0.013400000000274304,1,,
1790343164.3482034,178,0.011936187744140625,83.7788430808565,7.910728454589844,0.05440000001044609,,0,,,0,0,,,no_face,0,0.004499999988638592,1,,0,,0,0,,0,hover,0.019199999996999395,1,,
1790343164.4038095,179,0.05560612678527832,17.983629823049448,3.99017333984375,23.736900000017158,,0,,,0,0,,,no_face,0,0.003899999967416079,1,5.137600000011844,1,,0,0,18.55000000000473,1,hover,0.02870000002985762,1,,
1790343164.4125102,180,0.00870060920715332,114.93448058531773,0.9977817535400391,0.04250000000638465,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,,0,,0,0,,0,hover,0.01449999996339102,1,,
1790343164.5018022,181,0.08929204940795898,11.199205378646687,1.0259151458740234,19.640400000014324,,0,,,0,0,,,no_face,0,0.003199999980552093,1,,0,,0,0,19.604800000024625,1,hover,0.013500000022759195,1,,
1790343164.512776,182,0.010973691940307617,91.12703413213983,1.993417739868164,0.058499999965988536,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,hover,0.020099999971989746,1,,
1790343164.5776372,183,0.06486129760742188,15.417514556254778,2.479076385498047,27.15779999999768,,0,,,0,0,,,no_face,0,0.0034999999911633495,1,5.990499999995791,1,,0,0,21.132500000021537,1,hover,0.014700000008360803,1,,
1790343164.5815923,184,0.00395512580871582,252.83645789378505,5.984067916870117,0.03629999997656341,,0,,,0,0,,,no_face,0,0.003800000001774606,1,,0,,0,0,,0,hover,0.012599999990925426,1,,
1790343164.6728742,185,0.09128189086914062,10.95507543148481,2.6350021362304688,22.02220000003763,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,,0,,0,0,21.981400000015583,1,hover,0.01579999997147752,1,,
1790343164.6815763,186,0.00870203971862793,114.91558672840351,3.9916038513183594,0.03980000002457018,,0,,,0,0,,,no_face,0,0.0036000000136482413,1,,0,,0,0,,0,hover,0.013899999999011925,1,,
1790343164.7349627,187,0.05338644981384277,18.73134481665245,2.5217533111572266,26.253800000006322,,0,,,0,0,,,no_face,0,0.003199999980552093,1,5.366799999990235,1,,0,0,20.853200000033212,1,hover,0.014200000009623182,1,,
1790343164.7450898,188,0.010127067565917969,98.74526791599962,1.9962787628173828,0.061099999982161535,,0,,,0,0,,,no_face,0,0.003899999967416079,1,,0,,0,0,,0,hover,0.01589999999396241,1,,
1790343164.8393497,189,0.09425997734069824,10.608956507442677,3.801107406616211,20.478400000001784,,0,,,0,0,,,no_face,0,0.002900000026784255,1,,0,,0,0,20.443999999997686,1,hover,0.013500000022759195,1,,
1790343164.849354,190,0.010004281997680664,99.9571983508496,2.0782947540283203,0.050100000009933865,,0,,,0,0,,,no_face,0,0.004199999978027336,1,,0,,0,0,,0,hover,0.01630000002705856,1,,
1790343164.9208853,191,0.07153129577636719,13.979894941737994,0.9970664978027344,40.609200000005785,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,18.91569999997955,1,,0,0,21.373100000005252,1,hover,0.016099999982088775,1,,
1790343164.9257782,192,0.004892826080322266,204.3808595653445,41.97430610656738,0.347599999997783,,0,,,0,0,,,no_face,0,0.0043999999661537,1,,0,,0,0,,0,hover,0.016000000016447302,1,,
1790343164.9653778,193,0.03959965705871582,25.25274394465751,1.1203289031982422,20.491999999990185,,0,,,0,0,,,no_face,0,0.002999999992425728,1,,0,,0,0,20.36390000000665,1,hover,0.01409999998713829,1,,
1790343165.0122323,194,0.046854496002197266,21.342669014156176,1.02996826171875,0.17550000001165245,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,,0,hover,0.01629999997021514,1,,
1790343165.0757213,195,0.06348896026611328,15.750769831613416,2.9942989349365234,30.374300000005405,,0,,,0,0,,,no_face,0,0.006999999982326699,1,5.805700000053093,1,,0,0,24.144599999999627,1,hover,0.03759999998464991,1,,
1790343165.086426,196,0.010704755783081055,93.41642352836367,2.9859542846679688,0.16329999999697975,,0,,,0,0,,,no_face,0,0.004199999978027336,1,,0,,0,0,,0,hover,0.01850000001013541,1,,
1790343165.140008,197,0.053581953048706055,18.663000191333058,0.9982585906982422,25.59969999998657,,0,,,0,0,,,no_face,0,0.004900000021734741,1,,0,,0,0,25.41439999998829,1,hover,0.020199999994474638,1,,
1790343165.1828396,198,0.0428316593170166,23.34721596001091,2.026081085205078,0.1650000000381624,,0,,,0,0,,,no_face,0,0.0049999999873762135,1,,0,,0,0,,0,hover,0.01900000000887303,1,,
1790343165.237631,199,0.05479145050048828,18.25102257497433,1.0390281677246094,27.08410000002459,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,5.349100000046292,1,,0,0,21.600299999988692,1,hover,0.014500000020234438,1,,
1790343165.2525575,200,0.014926433563232422,66.99524007283647,1.9960403442382812,0.06050000001778244,,0,,,0,0,,,no_face,0,0.004900000021734741,1,,0,,0,0,,0,hover,0.01900000000887303,1,,
1790343165.3001683,201,0.04761075973510742,21.003655593057378,1.9943714141845703,20.31160000001364,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,,0,,0,0,20.27170000002343,1,hover,0.014399999997749546,1,,
1790343165.345766,202,0.04559779167175293,21.93088663588687,2.029895782470703,0.07260000000997024,,0,,,0,0,,,no_face,0,0.005400000020472362,1,,0,,0,0,,0,hover,0.023099999964415474,1,,
1790343165.409097,203,0.06333088874816895,15.790083161100632,2.991914749145508,27.227499999980864,,0,,,0,0,,,no_face,0,0.003299999946193566,1,5.926400000021204,1,,0,0,21.258899999963887,1,hover,0.015700000005836046,1,,
1790343165.413066,204,0.003968954086303711,251.9555475461044,0.9984970092773438,0.04949999998871135,,0,,,0,0,,,no_face,0,0.004100000012385863,1,,0,,0,0,,0,hover,0.01589999999396241,1,,
1790343165.4670868,205,0.05402088165283203,18.51136022596875,1.0285377502441406,19.063799999969433,,0,,,0,0,,,no_face,0,0.0032000000373955118,1,,0,,0,0,19.026199999984783,1,hover,0.013799999976527033,1,,
1790343165.51323,206,0.046143293380737305,21.671621740321072,1.997232437133789,0.06209999997963678,,0,,,0,0,,,no_face,0,0.004799999999249849,1,,0,,0,0,,0,hover,0.01759999997830164,1,,
1790343165.5679948,207,0.054764747619628906,18.259921636917717,1.9903182983398438,24.50039999996534,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,5.124700000010307,1,,0,0,19.337500000006003,1,hover,0.015299999972739897,1,,
1790343165.5843658,208,0.01637101173400879,61.083579698536376,2.024412155151367,0.05459999999857246,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.01720000000204891,1,,
1790343165.6307764,209,0.046410560607910156,21.54682009657865,0.9987354278564453,20.32850000000508,,0,,,0,0,,,no_face,0,0.0033000000030369847,1,,0,,0,0,20.290299999999206,1,hover,0.013800000033370452,1,,
1790343165.6840494,210,0.05327296257019043,18.771248148297328,1.6438961029052734,0.05989999999655993,,0,,,0,0,,,no_face,0,0.004699999976764957,1,,0,,0,0,,0,hover,0.01950000000761065,1,,
1790343165.742027,211,0.05797767639160156,17.248017896502944,1.0275840759277344,25.221199999975852,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,5.1623999999605985,1,,0,0,20.020799999997507,1,hover,0.014500000020234438,1,,
1790343165.7495544,212,0.007527351379394531,132.84885341441785,1.5439987182617188,0.04940000002306988,,0,,,0,0,,,no_face,0,0.0036000000136482413,1,,0,,0,0,,0,hover,0.016000000016447302,1,,
1790343165.8073626,213,0.05780816078186035,17.298595673602374,1.996755599975586,20.786900000018704,,0,,,0,0,,,no_face,0,0.002900000026784255,1,,0,,0,0,20.748700000012832,1,hover,0.01319999995530452,1,,
1790343165.846865,214,0.03950238227844238,25.31492893140598,2.0265579223632812,0.04669999998441199,,0,,,0,0,,,no_face,0,0.0034999999911633495,1,,0,,0,0,,0,hover,0.015399999995224789,1,,
1790343165.9083993,215,0.06153440475463867,16.251071315102248,0.9987354278564453,27.45199999998249,,0,,,0,0,,,no_face,0,0.003700000036133133,1,5.811199999982364,1,,0,0,21.596700000031888,1,hover,0.016899999991437653,1,,
1790343165.912658,216,0.004258632659912109,234.8171537341843,28.58257293701172,0.04430000001320877,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,,0,hover,0.01449999996339102,1,,
1790343165.96608,217,0.053421974182128906,18.718888908724136,1.0306835174560547,19.152799999972103,,0,,,0,0,,,no_face,0,0.0036000000136482413,1,,0,,0,0,19.095499999991716,1,hover,0.014899999996487168,1,,
1790343166.009846,218,0.043766021728515625,22.84877538568814,1.0678768157958984,0.050600000008671486,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,hover,0.016599999980826396,1,,
1790343166.074069,219,0.06422305107116699,15.570733300912124,2.030611038208008,28.76200000002882,,0,,,0,0,,,no_face,0,0.003800000001774606,1,6.443799999999555,1,,0,0,22.273900000016056,1,hover,0.01679999996895276,1,,
1790343166.0790586,220,0.0049896240234375,200.41590214067278,2.027750015258789,0.05000000004429239,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.016200000004573667,1,,
1790343166.1335685,221,0.054509878158569336,18.345298756511585,3.0236244201660156,20.605099999954746,,0,,,0,0,,,no_face,0,0.0027000000386578904,1,,0,,0,0,20.569499999965046,1,hover,0.01319999995530452,1,,
1790343166.184902,222,0.05133342742919922,19.480483772084643,3.2095909118652344,0.060700000005908805,,0,,,0,0,,,no_face,0,0.006499999983589078,1,,0,,0,0,,0,search_360,0.02380000000812288,1,,
1790343166.2545638,223,0.06966185569763184,14.355058302502199,0.8099079132080078,36.08950000000277,,0,,,0,0,,,no_face,0,0.004400000022997119,1,5.751699999962057,1,,0,0,30.299300000024232,1,search_360,0.013699999954042141,1,,
1790343166.2585537,224,0.0039899349212646484,250.63065431729908,9.48643684387207,0.038599999982125155,,0,,,0,0,,,no_face,0,0.003700000036133133,1,,0,,0,0,,0,search_360,0.011400000005323818,1,,
1790343166.3065295,225,0.047975778579711914,20.843851410113057,2.9947757720947266,22.053800000037427,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,22.01389999999037,1,search_360,0.012500000025283953,1,,
1790343166.3500233,226,0.04349374771118164,22.991810377906656,1.9953250885009766,0.052799999991748336,,0,,,0,0,,,no_face,0,0.004699999976764957,1,,0,,0,0,,0,search_360,0.014500000020234438,1,,
1790343166.4247518,227,0.07472848892211914,13.381777343874628,2.641916275024414,38.90450000000101,,0,,,0,0,,,no_face,0,0.004100000012385863,1,6.766400000003614,1,,0,0,31.99550000005047,1,search_360,0.014000000021496817,1,,
1790343166.429738,228,0.004986286163330078,200.5500621593191,18.46480369567871,0.12480000003733949,,0,,,0,0,,,no_face,0,0.003700000036133133,1,,0,,0,0,,0,search_360,0.011400000005323818,1,,
1790343166.4689443,229,0.03920626640319824,25.506126743005176,0.0,24.292600000023867,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,23.987400000009984,1,search_360,0.012299999980314169,1,,
1790343166.5148213,230,0.04587697982788086,21.797424410930144,1.9941329956054688,0.15369999999848005,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,search_360,0.01409999998713829,1,,
1790343166.5765781,231,0.06175684928894043,16.192535913244566,2.990245819091797,28.456000000005588,,0,,,0,0,,,no_face,0,0.003899999967416079,1,6.812700000011773,1,,0,0,21.293100000036702,1,search_360,0.013800000033370452,1,,
1790343166.581563,232,0.004984855651855469,200.60761431031185,1.995086669921875,0.1604999999926804,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,search_360,0.012499999968440534,1,,
1790343166.6365132,233,0.05495023727416992,18.198283567195134,1.9960403442382812,22.38089999997328,,0,,,0,0,,,no_face,0,0.0034999999911633495,1,,0,,0,0,22.23369999995839,1,search_360,0.012999999967178155,1,,
1790343166.6823893,234,0.04587602615356445,21.79787753744452,1.9948482513427734,0.1738999999929547,,0,,,0,0,,,no_face,0,0.003900000024259498,1,,0,,0,0,,0,search_360,0.016099999982088775,1,,
1790343166.7466972,235,0.06430792808532715,15.550182221283,1.9962787628173828,34.34509999999591,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,7.1862000000351145,1,,0,0,27.022999999985586,1,search_360,0.011799999981576548,1,,
1790343166.750827,236,0.004129886627197266,242.13739752915367,6.1550140380859375,0.1283999999941443,,0,,,0,0,,,no_face,0,0.003800000001774606,1,,0,,0,0,,0,search_360,0.011200000017197453,1,,
1790343166.799009,237,0.048182010650634766,20.75463407392746,0.6792545318603516,21.86719999997422,,0,,,0,0,,,no_face,0,0.0035999999568048224,1,,0,,0,0,21.707499999990887,1,search_360,0.012900000001536682,1,,
1790343166.8487234,238,0.04971432685852051,20.11492588134301,2.0241737365722656,0.16920000001618973,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,search_360,0.013099999989663047,1,,
1790343166.9083283,239,0.05960488319396973,16.777148891404433,2.0258426666259766,28.485799999998562,,0,,,0,0,,,no_face,0,0.0034000000255218765,1,5.633299999999508,1,,0,0,22.722200000032444,1,search_360,0.01279999997905179,1,,
