t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1789943147.119621,141,0.05087590217590332,19.65567109832278,3.025054931640625,0.04379998426884413,0.006299989763647318,1,,0,,0,0,,0,hover,0.01780001912266016,1,,
1789943147.17045,142,0.05082893371582031,19.673833914968668,4.983663558959961,15.795000013895333,0.004199973773211241,1,,0,,0,0,15.76580002438277,1,hover,0.013599987141788006,1,,
1789943147.1844475,143,0.013997554779052734,71.44104922500426,4.024267196655273,0.04369998350739479,0.006200047209858894,1,,0,,0,0,,0,hover,0.018799968529492617,1,,
1789943147.2425413,144,0.05809378623962402,17.213544937064718,1.0271072387695312,23.00799998920411,0.0048999791033566,1,6.121399987023324,1,,0,0,16.857200011145324,1,hover,0.017400016076862812,1,,
1789943147.2841449,145,0.04160356521606445,24.036401563341702,0.9996891021728516,0.051799986977130175,0.008500006515532732,1,,0,,0,0,,0,hover,0.025799963623285294,1,,
1789943147.3400478,146,0.055902957916259766,17.888141115859327,8.005380630493164,16.33479999145493,0.004599976819008589,1,,0,,0,0,16.30359998671338,1,hover,0.014300050679594278,1,,
1789943147.3477159,147,0.007668018341064453,130.41179031154778,1.0726451873779297,0.03479997394606471,0.005199981387704611,1,,0,,0,0,,0,hover,0.01479999627918005,1,,
1789943147.4207165,148,0.07300066947937012,13.698504508682602,15.11383056640625,20.174000004772097,0.00589998671784997,1,4.664200008846819,1,,0,0,15.483300026971847,1,hover,0.01479999627918005,1,,
1789943147.450571,149,0.029854536056518555,33.49574745046678,1.9595623016357422,0.0496999709866941,0.007399998139590025,1,,0,,0,0,,0,hover,0.021599989850074053,1,,
1789943147.5084043,150,0.057833194732666016,17.291107721482458,9.01031494140625,15.59540000744164,0.0038999714888632298,1,,0,,0,0,15.563799999654293,1,hover,0.014999997802078724,1,,
1789943147.5184162,151,0.010011911392211914,99.88102779034601,1.035928726196289,0.03289995947852731,0.004599976819008589,1,,0,,0,0,,0,hover,0.014299992471933365,1,,
1789943147.5744164,152,0.0560002326965332,17.857068655750545,5.018472671508789,20.355199987534434,0.0039000296965241432,1,4.536400025244802,1,,0,0,15.794599952641875,1,hover,0.014299992471933365,1,,
1789943147.6202886,153,0.04587221145629883,21.799690231910272,2.0241737365722656,0.03659998765215278,0.005200039595365524,1,,0,,0,0,,0,hover,0.015700003132224083,1,,
1789943147.649451,154,0.02916240692138672,34.29072239118349,3.240823745727539,19.28880001651123,0.004099973011761904,1,,0,,0,0,19.25940002547577,1,hover,0.013999990187585354,1,,
1789943147.686826,155,0.03737497329711914,26.755871958765518,2.5179386138916016,0.04309997893869877,0.005200039595365524,1,,0,,0,0,,0,hover,0.017799960914999247,1,,
1789943147.7392626,156,0.05243659019470215,19.070652692841065,2.541065216064453,22.639299975708127,0.004099973011761904,1,5.236199998762459,1,,0,0,17.37499999580905,1,hover,0.01680001150816679,1,,
1789943147.7863898,157,0.04712724685668945,21.219147450750256,2.9916763305664062,0.05640002200379968,0.007299997378140688,1,,0,,0,0,,0,hover,0.024300010409206152,1,,
1789943147.832041,158,0.04565119743347168,21.905230447839145,0.9980201721191406,16.151799994986504,0.004199973773211241,1,,0,,0,0,16.121699998620898,1,hover,0.014299992471933365,1,,
1789943147.850471,159,0.018429994583129883,54.25937568724855,0.9975433349609375,0.0315000070258975,0.004199973773211241,1,,0,,0,0,,0,hover,0.013199984095990658,1,,
1789943147.9051542,160,0.05468320846557617,18.287149347308574,1.9938945770263672,21.97220001835376,0.005099980626255274,1,5.2063000039197505,1,,0,0,16.736700024921447,1,hover,0.016600009985268116,1,,
1789943147.95378,161,0.04862570762634277,20.56525341871332,5.9795379638671875,0.033400021493434906,0.004299974534660578,1,,0,,0,0,,0,hover,0.014699995517730713,1,,
1789943148.0003548,162,0.04657483100891113,21.47082401240856,3.8335323333740234,15.77469997573644,0.004400033503770828,1,,0,,0,0,15.743799973279238,1,hover,0.014299992471933365,1,,
1789943148.019214,163,0.018859148025512695,53.024664669220364,1.0333061218261719,0.0475000124424696,0.004500034265220165,1,,0,,0,0,,0,hover,0.02719997428357601,1,,
1789943148.089943,164,0.07072901725769043,14.138468746945145,1.9855499267578125,37.07459999714047,0.004500034265220165,1,4.733500012662262,1,,0,0,32.31360000791028,1,hover,0.01610000617802143,1,,
1789943148.1255257,165,0.035582780838012695,28.103480853629936,6.981849670410156,0.03619998460635543,0.0048999791033566,1,,0,,0,0,,0,hover,0.015199999324977398,1,,
1789943148.1720152,166,0.04648947715759277,21.510244062546477,2.7627944946289062,15.487399999983609,0.012100033927708864,1,,0,,0,0,15.447999991010875,1,hover,0.013499986380338669,1,,
1789943148.191535,167,0.019519805908203125,51.23001758843072,1.2450218200683594,0.03679998917505145,0.005099980626255274,1,,0,,0,0,,0,hover,0.015600002370774746,1,,
1789943148.25602,168,0.06448507308959961,15.507464783524975,10.936737060546875,22.955299995373935,0.003999972250312567,1,4.643000022042543,1,,0,0,18.285600002855062,1,hover,0.016300007700920105,1,,
1789943148.2948008,169,0.03878068923950195,25.786029583543385,7.383584976196289,0.03359996480867267,0.004099973011761904,1,,0,,0,0,,0,hover,0.014399993233382702,1,,
1789943148.3396688,170,0.04486799240112305,22.28760295446092,0.0,18.627199984621257,0.00400003045797348,1,,0,,0,0,18.597899994347245,1,hover,0.014299992471933365,1,,
1789943148.356881,171,0.0172121524810791,58.098486002798055,2.62451171875,0.04310003714635968,0.006199989002197981,1,,0,,0,0,,0,hover,0.018900027498602867,1,,
1789943148.4256542,172,0.06877326965332031,14.540533044901128,13.25535774230957,22.999500040896237,0.004399975296109915,1,5.139100016094744,1,,0,0,17.83419999992475,1,hover,0.015199999324977398,1,,
1789943148.454577,173,0.02892279624938965,34.57480360396007,0.9961128234863281,0.03190001007169485,0.004399975296109915,1,,0,,0,0,,0,hover,0.013599987141788006,1,,
1789943148.5136364,174,0.05905938148498535,16.93211095097956,10.007619857788086,17.615499964449555,0.004799978341907263,1,,0,,0,0,17.580999992787838,1,hover,0.01580000389367342,1,,
1789943148.522648,175,0.00901174545288086,110.9662945129372,3.0274391174316406,0.03090000245720148,0.004499976057559252,1,,0,,0,0,,0,hover,0.013300043065100908,1,,
1789943148.5817184,176,0.05907034873962402,16.92896726254142,7.977485656738281,23.06400000816211,0.006099988240748644,1,4.947099951095879,1,,0,0,18.082600028719753,1,hover,0.01999997766688466,1,,
1789943148.6211903,177,0.03947186470031738,25.33450110837959,0.9968280792236328,0.03309996100142598,0.004800036549568176,1,,0,,0,0,,0,hover,0.013999990187585354,1,,
1789943148.6521206,178,0.030930280685424805,32.330776761144215,7.227420806884766,18.909999984316528,0.004299974534660578,1,,0,,0,0,18.877599970437586,1,hover,0.015400000847876072,1,,
1789943148.688277,179,0.036156415939331055,27.657608588139873,0.995635986328125,0.04020001506432891,0.005399982910603285,1,,0,,0,0,,0,hover,0.01780001912266016,1,,
1789943148.7472699,180,0.058992862701416016,16.951203149122595,3.4461021423339844,22.886100050527602,0.0039000296965241432,1,5.0267999758943915,1,,0,0,17.524100025184453,1,hover,0.014599994756281376,1,,
1789943148.786787,181,0.03951716423034668,25.305459525662606,1.4472007751464844,0.3548000240698457,0.004599976819008589,1,,0,,0,0,,0,hover,0.018200022168457508,1,,
1789943148.8520212,182,0.06523418426513672,15.32938613803488,9.786605834960938,18.73050001449883,0.003800028935074806,1,,0,,0,0,18.578200018964708,1,hover,0.014599994756281376,1,,
1789943148.8632715,183,0.01125025749206543,88.88685443024562,8.29315185546875,0.15089998487383127,0.0048999791033566,1,,0,,0,0,,0,hover,0.01780001912266016,1,,
1789943148.9164062,184,0.05313467979431152,18.820100240955206,7.078647613525391,23.156700015533715,0.004199973773211241,1,4.885600006673485,1,,0,0,18.13039998523891,1,hover,0.015199999324977398,1,,
1789943148.9554815,185,0.039075374603271484,25.591565279998047,3.3550262451171875,0.13480003690347075,0.004300032742321491,1,,0,,0,0,,0,hover,0.015899946447461843,1,,
1789943149.0103474,186,0.05486583709716797,18.226278006639898,0.9279251098632812,18.437699996866286,0.004599976819008589,1,,0,,0,0,18.280299962498248,1,hover,0.01680001150816679,1,,
1789943149.0312786,187,0.020931243896484375,47.77546929105158,10.538101196289062,0.16120000509545207,0.00500003807246685,1,,0,,0,0,,0,hover,0.018499966245144606,1,,
1789943149.0844162,188,0.05313754081726074,18.819086932136848,7.758140563964844,22.855599992908537,0.004099973011761904,1,4.630699986591935,1,,0,0,18.08150002034381,1,hover,0.015700003132224083,1,,
1789943149.123288,189,0.03887176513671875,25.725613346418058,4.53639030456543,0.04120002267882228,0.004600035026669502,1,,0,,0,0,,0,hover,0.015899946447461843,1,,
1789943149.1741147,190,0.0508267879486084,19.67466449013289,1.7707347869873047,18.369500001426786,0.004199973773211241,1,,0,,0,0,18.33769999211654,1,hover,0.014000048395246267,1,,
1789943149.1991563,191,0.025041580200195312,39.93358214639348,10.831117630004883,0.04499999340623617,0.0048999791033566,1,,0,,0,0,,0,hover,0.01810002140700817,1,,
1789943149.2691894,192,0.07003307342529297,14.278967794648329,8.938312530517578,24.296200019307435,0.004100031219422817,1,4.697999975178391,1,,0,0,19.569600000977516,1,hover,0.014999997802078724,1,,
1789943149.276858,193,0.007668733596801758,130.3996269236748,21.723031997680664,0.03320001997053623,0.004200031980872154,1,,0,,0,0,,0,hover,0.012899981811642647,1,,
1789943149.3393214,194,0.06246328353881836,16.009404939119815,0.9958744049072266,17.302399966865778,0.0038999714888632298,1,,0,,0,0,17.269799951463938,1,hover,0.014899997040629387,1,,
1789943149.3563397,195,0.01701831817626953,58.76021294480247,0.9973049163818359,0.03370002377778292,0.004399975296109915,1,,0,,0,0,,0,hover,0.013800046872347593,1,,
1789943149.4237683,196,0.0674285888671875,14.83050463905861,12.11857795715332,22.833900002297014,0.003999972250312567,1,4.894500016234815,1,,0,0,17.909099988173693,1,hover,0.014599994756281376,1,,
1789943149.4460936,197,0.02232527732849121,44.79227672230588,23.355960845947266,0.03739999374374747,0.004300032742321491,1,,0,,0,0,,0,hover,0.015199999324977398,1,,
1789943149.526364,198,0.08027052879333496,12.457872335369892,2.168893814086914,17.82660000026226,0.003800028935074806,1,,0,,0,0,17.793699982576072,1,hover,0.014499993994832039,1,,
1789943149.539114,199,0.012749910354614258,78.4319240047123,16.703128814697266,0.03589998232200742,0.004799978341907263,1,,0,,0,0,,0,hover,0.014599994756281376,1,,
1789943149.5922248,200,0.05311083793640137,18.828548726673638,0.9973049163818359,22.11429999442771,0.0038999714888632298,1,4.436700022779405,1,,0,0,17.650800000410527,1,hover,0.01409999094903469,1,,
1789943149.6004803,201,0.008255481719970703,121.13163518743141,14.239311218261719,0.08819997310638428,0.005099980626255274,1,,0,,0,0,,0,hover,0.06509997183457017,1,,
1789943149.6492803,202,0.048799991607666016,20.49180680274768,0.0,17.288099974393845,0.0039000296965241432,1,,0,,0,0,17.257399973459542,1,hover,0.012899981811642647,1,,
1789943149.7094388,203,0.060158491134643555,16.622757338807798,10.576009750366211,0.05069997860118747,0.005700043402612209,1,,0,,0,0,,0,hover,0.019599974621087313,1,,
1789943149.7465668,204,0.03712797164916992,26.933871029885825,5.686759948730469,22.46860001469031,0.004599976819008589,1,4.66410000808537,1,,0,0,17.739800037816167,1,hover,0.014699995517730713,1,,
1789943149.7707577,205,0.024190902709960938,41.337853820074116,15.381336212158203,0.0879999715834856,0.004299974534660578,1,,0,,0,0,,0,hover,0.017000013031065464,1,,
1789943149.8521006,206,0.08134293556213379,12.293630578849102,8.30388069152832,19.67839995631948,0.004299974534660578,1,,0,,0,0,19.599799998104572,1,hover,0.014899997040629387,1,,
1789943149.8624678,207,0.010367155075073242,96.45847802589518,6.377935409545898,0.1382000045850873,0.005099980626255274,1,,0,,0,0,,0,hover,0.017400016076862812,1,,
1789943149.9586525,208,0.09618473052978516,10.39666061849946,2.1545886993408203,39.53609999734908,0.004500034265220165,1,5.366800003685057,1,,0,0,34.05859996564686,1,hover,0.014899997040629387,1,,
1789943149.9723277,209,0.013675212860107422,73.1250043585899,10.684013366699219,0.11550000635907054,0.004499976057559252,1,,0,,0,0,,0,hover,0.014500052202492952,1,,
1789943150.0063257,210,0.03399801254272461,29.413484060084993,3.000974655151367,18.110500008333474,0.0038999714888632298,1,,0,,0,0,17.9896000190638,1,hover,0.015400000847876072,1,,
1789943150.0195236,211,0.013197898864746094,75.76963653443168,0.9586811065673828,0.11820002691820264,0.004800036549568176,1,,0,,0,0,,0,hover,0.014199991710484028,1,,
1789943150.0883772,212,0.06885361671447754,14.523565321874145,12.849807739257812,23.03600002778694,0.004699977580457926,1,5.028799991123378,1,,0,0,17.904700012877584,1,hover,0.015300000086426735,1,,
1789943150.0973542,213,0.008976936340332031,111.39657919898013,9.026050567626953,0.2017999649979174,0.004700035788118839,1,,0,,0,0,,0,hover,0.059999991208314896,1,,
1789943150.1795788,214,0.08222460746765137,12.161809351214208,1.1348724365234375,19.56919999793172,0.0039000296965241432,1,,0,,0,0,19.45779996458441,1,hover,0.016899954061955214,1,,
1789943150.1875556,215,0.007976770401000977,125.36401948770063,0.9965896606445312,0.1243999577127397,0.004900037311017513,1,,0,,0,0,,0,hover,0.016300007700920105,1,,
1789943150.24851,216,0.06095433235168457,16.405724768345582,2.903461456298828,24.031899985857308,0.004499976057559252,1,4.98860003426671,1,,0,0,18.956399988383055,1,hover,0.016200006939470768,1,,
1789943150.2813585,217,0.03284859657287598,30.44270088621468,5.7430267333984375,0.11470000026747584,0.004799978341907263,1,,0,,0,0,,0,hover,0.016400008462369442,1,,
1789943150.3619063,218,0.08054780960083008,12.414986887361549,5.238533020019531,18.6787000275217,0.004399975296109915,1,,0,,0,0,18.573100038338453,1,hover,0.017200014553964138,1,,
1789943150.3698869,219,0.007980585098266602,125.30409583843695,14.961957931518555,0.09460002183914185,0.005099980626255274,1,,0,,0,0,,0,hover,0.01680001150816679,1,,
1789943150.4279397,220,0.058052778244018555,17.22570444082122,3.667593002319336,23.170300002675503,0.004499976057559252,1,4.943299980368465,1,,0,0,18.143000022973865,1,search_360,0.021599989850074053,1,,
1789943150.4359186,221,0.00797891616821289,125.33030538456941,15.713214874267578,0.08410000009462237,0.004999979864805937,1,,0,,0,0,,0,search_360,0.012999982573091984,1,,
1789943150.5088286,222,0.07291007041931152,13.715526459498966,3.2045841217041016,18.87839997652918,0.00500003807246685,1,,0,,0,0,18.78659997601062,1,search_360,0.016000005416572094,1,,
1789943150.5341673,223,0.02533864974975586,39.46540205875158,0.9977817535400391,0.089599983766675,0.004699977580457926,1,,0,,0,0,,0,search_360,0.012299977242946625,1,,
1789943150.5815482,224,0.047380924224853516,21.105540180143915,0.9968280792236328,25.59779997682199,0.00589998671784997,1,5.593900044914335,1,,0,0,19.908799964468926,1,search_360,0.015600002370774746,1,,
1789943150.6065948,225,0.025046586990356445,39.92559945932053,21.0573673248291,0.09919999865815043,0.005199981387704611,1,,0,,0,0,,0,search_360,0.015199999324977398,1,,
1789943150.6548193,226,0.048224449157714844,20.73636956908656,11.446475982666016,17.81200000550598,0.004499976057559252,1,,0,,0,0,17.716699978336692,1,search_360,0.014699995517730713,1,,
1789943150.6887689,227,0.03394961357116699,29.45541627163875,1.9946098327636719,0.09330001194030046,0.005100038833916187,1,,0,,0,0,,0,search_360,0.013299984857439995,1,,
1789943150.7515163,228,0.06274747848510742,15.936895380383158,1.6391277313232422,27.131700015161186,0.00589998671784997,1,6.394100026227534,1,,0,0,20.62540000770241,1,search_360,0.019499973859637976,1,,
1789943150.7624867,229,0.010970354080200195,91.15476061113164,8.975982666015625,0.10220002150163054,0.006599992047995329,1,,0,,0,0,,0,search_360,0.011800031643360853,1,,
1789943150.8443809,230,0.0818941593170166,12.21088302682182,1.0051727294921875,22.669099969789386,0.004099973011761904,1,,0,,0,0,22.633699991274625,1,search_360,0.013399985618889332,1,,
1789943150.860338,231,0.015957117080688477,62.66796157121726,5.984067916870117,0.08139997953549027,0.01009996049106121,1,,0,,0,0,,0,search_360,0.032800016924738884,1,,
1789943150.924542,232,0.06420397758483887,15.57535899825839,2.024412155151367,30.732600018382072,0.007599999662488699,1,6.722700025420636,1,,0,0,23.977699980605394,1,search_360,0.01409999094903469,1,,
1789943150.9355123,233,0.010970354080200195,91.15476061113164,14.959335327148438,0.03649998689070344,0.005100038833916187,1,,0,,0,0,,0,search_360,0.012899981811642647,1,,
1789943151.0102062,234,0.07469391822814941,13.387970851194902,1.9931793212890625,20.783099986147135,0.004200031980872154,1,,0,,0,0,20.74979996541515,1,search_360,0.013299984857439995,1,,
1789943151.0201774,235,0.009971141815185547,100.28941705322558,1.0287761688232422,0.03589998232200742,0.005999987479299307,1,,0,,0,0,,0,search_360,0.012200034689158201,1,,
1789943151.0993724,236,0.07919502258300781,12.627056188434768,1.024484634399414,46.339399996213615,0.005799985956400633,1,7.126900018192828,1,,0,0,39.122599991969764,1,search_360,0.017900019884109497,1,,
1789943151.1089113,237,0.009538888931274414,104.83401234722187,25.09021759033203,0.07949996506795287,0.004799978341907263,1,,0,,0,0,,0,search_360,0.01279998105019331,1,,
1789943151.1805239,238,0.07161259651184082,13.964023771078521,1.0004043579101562,27.291200007312,0.004199973773211241,1,,0,,0,0,27.20980002777651,1,search_360,0.01309998333454132,1,,
1789943151.1905231,239,0.009999275207519531,100.0072484501669,5.01251220703125,0.10800000745803118,0.006200047209858894,1,,0,,0,0,,0,search_360,0.015700003132224083,1,,
1789943151.259976,240,0.06945276260375977,14.398275353065161,2.9947757720947266,35.66509997472167,0.005999987479299307,1,7.146599993575364,1,,0,0,28.41289999196306,1,search_360,0.018600025214254856,1,,
1789943151.2709749,241,0.010998964309692383,90.91765113909783,16.982316970825195,0.10349997319281101,0.005999987479299307,1,,0,,0,0,,0,search_360,0.015500001609325409,1,,
1789943151.3460894,242,0.07511448860168457,13.313010826749785,3.0035972595214844,23.059300030581653,0.005399982910603285,1,,0,,0,0,22.952800034545362,1,search_360,0.016200006939470768,1,,
1789943151.3570898,243,0.011000394821166992,90.9058280413533,4.019975662231445,0.089899986051023,0.005199981387704611,1,,0,,0,0,,0,search_360,0.01379998866468668,1,,
1789943151.418435,244,0.06134533882141113,16.301157010660667,2.001047134399414,28.057500021532178,0.006399990525096655,1,6.995200004894286,1,,0,0,20.934200030751526,1,search_360,0.021499989088624716,1,,
1789943151.429433,245,0.010998010635375977,90.92553491296148,9.003877639770508,0.089899986051023,0.005099980626255274,1,,0,,0,0,,0,search_360,0.012400036212056875,1,,
1789943151.5293941,246,0.0999610424041748,10.00389727786828,3.991842269897461,38.39569998672232,0.004799978341907263,1,,0,,0,0,38.2990000071004,1,search_360,0.013899989426136017,1,,
1789943151.540377,247,0.010982751846313477,91.05186150005427,18.312454223632812,0.10960001964122057,0.004999979864805937,1,,0,,0,0,,0,search_360,0.016900012269616127,1,,
1789943151.5870242,248,0.04664731025695801,21.437463264043995,2.9916763305664062,26.321300014387816,0.004999979864805937,1,5.748299998231232,1,,0,0,20.47590003348887,1,search_360,0.01379998866468668,1,,
1789943151.5976322,249,0.01060795783996582,94.26885127997663,7.012605667114258,0.14680001186206937,0.006900052540004253,1,,0,,0,0,,0,search_360,0.01969997538253665,1,,
1789943151.654817,250,0.05718493461608887,17.487123255687905,2.894163131713867,24.296000017784536,0.005400041118264198,1,,0,,0,0,24.188000010326505,1,search_360,0.014499993994832039,1,,
1789943151.6913018,251,0.036484718322753906,27.408735656219775,1.9941329956054688,0.1309000072069466,0.006599992047995329,1,,0,,0,0,,0,search_360,0.01880002673715353,1,,
1789943151.7569692,252,0.06566739082336426,15.22825846225343,0.9996891021728516,32.73060003994033,0.00500003807246685,1,6.795799999963492,1,,0,0,25.826400029473007,1,search_360,0.014499993994832039,1,,
1789943151.768938,253,0.011968851089477539,83.550208163184,16.952037811279297,0.15080004232004285,0.008600007276982069,1,,0,,0,0,,0,search_360,0.022199994418770075,1,,
1789943151.8442683,254,0.07533025741577148,13.274878306610372,2.991199493408203,21.03429997805506,0.004599976819008589,1,,0,,0,0,20.892999949865043,1,search_360,0.014699995517730713,1,,
1789943151.8558638,255,0.011595487594604492,86.24044412460162,0.9965896606445312,0.14379998901858926,0.006699992809444666,1,,0,,0,0,,0,search_360,0.016900012269616127,1,,
1789943151.919567,256,0.06370329856872559,15.697774251378227,2.0210742950439453,31.763500010129064,0.00589998671784997,1,6.54269999358803,1,,0,0,24.89120000973344,1,search_360,0.01650000922381878,1,,
1789943151.9295595,257,0.009992361068725586,100.07644771062489,9.438276290893555,0.13379997108131647,0.005700043402612209,1,,0,,0,0,,0,search_360,0.013699987903237343,1,,
1789943152.0275974,258,0.0980379581451416,10.200130836257694,2.2423267364501953,38.36499998578802,0.005699985194951296,1,,0,,0,0,38.221900002099574,1,search_360,0.017900019884109497,1,,
1789943152.0365741,259,0.00897669792175293,111.39953786088019,16.9830322265625,0.1379000023007393,0.005799985956400633,1,,0,,0,0,,0,search_360,0.016300007700920105,1,,
1789943152.083567,260,0.04699277877807617,21.27986524743534,1.0182857513427734,27.761599980294704,0.005099980626255274,1,6.021200038958341,1,,0,0,21.577299979981035,1,search_360,0.021099986042827368,1,,
1789943152.0935404,261,0.009973526000976562,100.26544272327405,7.0133209228515625,0.159099989105016,0.008500006515532732,1,,0,,0,0,,0,search_360,0.030099996365606785,1,,
1789943152.178922,262,0.08538150787353516,11.712137966468966,2.026796340942383,23.10389996273443,0.004999979864805937,1,,0,,0,0,22.98239996889606,1,search_360,0.015300000086426735,1,,
1789943152.1889355,263,0.010013580322265625,99.86438095238096,5.9947967529296875,0.1385000068694353,0.005499983672052622,1,,0,,0,0,,0,search_360,0.014599994756281376,1,,
1789943152.2474124,264,0.058476924896240234,17.10076242508256,2.022981643676758,27.970900002401322,0.004499976057559252,1,5.946599994786084,1,,0,0,21.925600012764335,1,search_360,0.014000048395246267,1,,
1789943152.2579136,265,0.01050114631652832,95.22769894426155,2.5742053985595703,0.0923000043258071,0.005099980626255274,1,,0,,0,0,,0,search_360,0.012199976481497288,1,,
1789943152.346245,266,0.08833146095275879,11.320994685402265,2.0258426666259766,22.812800016254187,0.004900037311017513,1,,0,,0,0,22.710299992468208,1,search_360,0.014999997802078724,1,,
1789943152.3565712,267,0.010326147079467773,96.84154140980351,1.026153564453125,0.14030002057552338,0.006499991286545992,1,,0,,0,0,,0,search_360,0.020299979951232672,1,,
1789943152.4176488,268,0.06107759475708008,16.372615915496258,1.9989013671875,28.018999961204827,0.005400041118264198,1,6.167799991089851,1,,0,0,21.749300009105355,1,search_360,0.01479999627918005,1,,
1789943152.4266527,269,0.009003877639770508,111.06325963193433,10.000467300415039,0.09839999256655574,0.0048999791033566,1,,0,,0,0,,0,search_360,0.013300043065100908,1,,
1789943152.5117316,270,0.08507895469665527,11.753788038010688,0.9968280792236328,21.643900021445006,0.004600035026669502,1,,0,,0,0,21.540599991567433,1,search_360,0.015700003132224083,1,,
1789943152.5207076,271,0.008975982666015625,111.40841478963026,0.9982585906982422,0.10930001735687256,0.005799985956400633,1,,0,,0,0,,0,search_360,0.013500044587999582,1,,
