t,bat,h,yaw
1770826969.2519705,8.0,0.0,-33.0
1770826969.2600064,8.0,0.0,-33.0
1770826969.3080888,8.0,0.0,-33.0
1770826969.3191693,8.0,0.0,-33.0
1770826969.3659549,8.0,0.0,-33.0
1770826969.3779547,8.0,0.0,-33.0
1770826969.418463,8.0,0.0,-33.0
1770826969.428588,8.0,0.0,-33.0
1770826969.4674852,8.0,0.0,-33.0
1770826969.4789903,8.0,0.0,-33.0
1770826969.5171156,8.0,0.0,-33.0
1770826969.5260992,8.0,0.0,-33.0
1770826969.5643253,8.0,0.0,-33.0
1770826969.574268,8.0,0.0,-33.0
1770826969.6103153,8.0,0.0,-33.0
1770826969.620992,8.0,0.0,-33.0
1770826969.6653748,8.0,0.0,-34.0
1770826969.6773415,8.0,0.0,-34.0
1770826969.7137399,8.0,0.0,-34.0
1770826969.7248669,8.0,0.0,-34.0
1770826969.7613275,8.0,0.0,-33.0
1770826969.7701535,8.0,0.0,-33.0
1770826969.8069475,8.0,0.0,-33.0
1770826969.81753,8.0,0.0,-33.0
1770826969.854979,8.0,0.0,-32.0
1770826969.863033,8.0,0.0,-32.0
1770826969.919192,8.0,0.0,-32.0
1770826969.9271383,8.0,0.0,-32.0
1770826969.9694467,8.0,0.0,-31.0
1770826969.9803855,8.0,0.0,-31.0
1770826970.0185037,8.0,0.0,-31.0
1770826970.0282753,8.0,0.0,-31.0
1770826970.0629942,8.0,0.0,-31.0
1770826970.0719757,8.0,0.0,-31.0
1770826970.1078367,8.0,0.0,-31.0
1770826970.1178145,8.0,0.0,-31.0
1770826970.157393,8.0,0.0,-31.0
1770826970.167369,8.0,0.0,-31.0
1770826970.2049127,8.0,0.0,-31.0
1770826970.226885,8.0,0.0,-31.0
1770826970.267813,8.0,0.0,-32.0
1770826970.278784,8.0,0.0,-32.0
1770826970.317679,8.0,0.0,-32.0
1770826970.3276548,8.0,0.0,-32.0
1770826970.3637092,8.0,0.0,-32.0
1770826970.3736832,8.0,0.0,-32.0
1770826970.412579,8.0,0.0,-32.0
1770826970.422552,8.0,0.0,-32.0
1770826970.4616346,8.0,0.0,-32.0
1770826970.4723065,8.0,0.0,-32.0
1770826970.5140545,8.0,0.0,-32.0
1770826970.5264306,8.0,0.0,-32.0
1770826970.5924935,8.0,0.0,-32.0
1770826970.6008198,8.0,0.0,-32.0
1770826970.6444252,8.0,0.0,-32.0
1770826970.6532524,8.0,0.0,-32.0
1770826970.6891553,8.0,0.0,-31.0
1770826970.6977732,8.0,0.0,-31.0
1770826970.733042,8.0,0.0,-31.0
1770826970.7400537,8.0,0.0,-31.0
1770826970.7763233,8.0,0.0,-30.0
1770826970.784849,8.0,0.0,-30.0
1770826970.8211794,8.0,0.0,-30.0
1770826970.830156,8.0,0.0,-30.0
1770826970.8719249,8.0,0.0,-30.0
1770826970.880901,8.0,0.0,-30.0
1770826970.917015,8.0,0.0,-30.0
1770826970.9249952,8.0,0.0,-30.0
1770826970.9597442,8.0,0.0,-30.0
1770826970.9677215,8.0,0.0,-30.0
1770826971.0036252,8.0,0.0,-31.0
1770826971.0124216,8.0,0.0,-31.0
1770826971.0509624,8.0,0.0,-31.0
1770826971.0589092,8.0,0.0,-31.0
1770826971.0971138,8.0,0.0,-28.0
1770826971.104982,8.0,0.0,-28.0
1770826971.147865,8.0,0.0,-28.0
1770826971.1576958,8.0,0.0,-28.0
1770826971.196449,8.0,0.0,-22.0
1770826971.2054605,8.0,0.0,-22.0
1770826971.2410748,8.0,0.0,-22.0
1770826971.2495015,8.0,0.0,-22.0
1770826971.285432,8.0,0.0,-23.0
1770826971.2934122,8.0,0.0,-23.0
1770826971.3291254,8.0,0.0,-23.0
1770826971.3371043,8.0,0.0,-23.0
1770826971.374003,8.0,0.0,-23.0
1770826971.3820105,8.0,0.0,-23.0
1770826971.4424105,8.0,0.0,-24.0
1770826971.4518943,8.0,0.0,-24.0
1770826971.4881673,8.0,0.0,-22.0
1770826971.4971728,8.0,0.0,-22.0
1770826971.5403335,8.0,0.0,-22.0
1770826971.5483139,8.0,0.0,-22.0
1770826971.5859702,8.0,0.0,-22.0
1770826971.593941,8.0,0.0,-20.0
1770826971.630527,8.0,0.0,-20.0
1770826971.640499,8.0,0.0,-20.0
1770826971.6789737,8.0,0.0,-20.0
1770826971.6887255,8.0,0.0,-20.0
1770826971.7346356,8.0,0.0,-17.0
1770826971.744395,8.0,0.0,-17.0
1770826971.780732,8.0,0.0,-17.0
1770826971.7887168,8.0,0.0,-17.0
1770826971.843848,8.0,0.0,-17.0
1770826971.852798,8.0,0.0,-18.0
1770826971.892254,8.0,0.0,-18.0
1770826971.9044006,8.0,0.0,-18.0
1770826971.9400692,8.0,0.0,-18.0
1770826971.9500136,8.0,0.0,-19.0
1770826972.0056148,8.0,0.0,-19.0
1770826972.0155575,8.0,0.0,-19.0
1770826972.0541546,8.0,0.0,-19.0
1770826972.063166,8.0,0.0,-19.0
1770826972.1029084,8.0,0.0,-19.0
1770826972.112853,8.0,0.0,-19.0
1770826972.1592836,8.0,0.0,-20.0
1770826972.1710463,8.0,0.0,-20.0
1770826972.218947,8.0,0.0,-20.0
1770826972.2289188,8.0,0.0,-20.0
1770826972.2674317,8.0,0.0,-21.0
1770826972.2769191,8.0,0.0,-21.0
1770826972.3178368,8.0,0.0,-21.0
1770826972.3264594,8.0,0.0,-21.0
1770826972.372763,8.0,0.0,-23.0
1770826972.3827372,8.0,0.0,-23.0
1770826972.423632,8.0,0.0,-23.0
1770826972.433607,8.0,0.0,-23.0
1770826972.480695,8.0,0.0,-25.0
1770826972.492775,8.0,0.0,-25.0
1770826972.5396807,8.0,0.0,-25.0
1770826972.5506344,8.0,0.0,-25.0
1770826972.5959833,8.0,0.0,-25.0
1770826972.606957,8.0,0.0,-25.0
1770826972.6778967,8.0,0.0,-25.0
1770826972.6898959,8.0,0.0,-25.0
1770826972.7612457,8.0,0.0,-25.0
1770826972.7702227,8.0,0.0,-25.0
1770826972.8119164,8.0,0.0,-25.0
1770826972.8219237,8.0,0.0,-25.0
1770826972.8605816,8.0,0.0,-25.0
1770826972.8707275,8.0,0.0,-25.0
1770826972.9301069,8.0,0.0,-25.0
1770826972.9387531,8.0,0.0,-25.0
1770826972.9990075,8.0,0.0,-24.0
1770826973.0079713,8.0,0.0,-24.0
1770826973.06881,8.0,0.0,-24.0
1770826973.0778987,8.0,0.0,-24.0
1770826973.147077,8.0,0.0,-24.0
1770826973.1552396,8.0,0.0,-24.0
1770826973.2182696,8.0,0.0,-23.0
1770826973.2291515,8.0,0.0,-23.0
1770826973.2875996,8.0,0.0,-22.0
1770826973.2965739,8.0,0.0,-22.0
1770826973.363332,8.0,0.0,-22.0
1770826973.373305,8.0,0.0,-22.0
1770826973.431734,8.0,0.0,-21.0
1770826973.4408572,8.0,0.0,-21.0
1770826973.501853,8.0,0.0,-21.0
1770826973.5119352,8.0,0.0,-21.0
1770826973.5790641,8.0,0.0,-21.0
1770826973.5884993,8.0,0.0,-21.0
1770826973.649981,8.0,0.0,-21.0
1770826973.6599534,8.0,0.0,-21.0
1770826973.7199597,8.0,0.0,-21.0
1770826973.7289367,8.0,0.0,-21.0
1770826973.791167,8.0,0.0,-22.0
1770826973.799144,8.0,0.0,-22.0
1770826973.8585298,8.0,0.0,-22.0
1770826973.8670173,8.0,0.0,-22.0
1770826973.9079068,8.0,0.0,-22.0
1770826973.9196892,8.0,0.0,-22.0
1770826973.986868,8.0,0.0,-22.0
1770826973.9953523,8.0,0.0,-22.0
1770826974.028,8.0,0.0,-22.0
1770826974.037963,8.0,0.0,-22.0
1770826974.0714252,8.0,0.0,-22.0
1770826974.0804384,8.0,0.0,-22.0
1770826974.113387,8.0,0.0,-24.0
1770826974.1233916,8.0,0.0,-24.0
1770826974.1577418,8.0,0.0,-24.0
1770826974.1663256,8.0,0.0,-24.0
1770826974.208839,8.0,0.0,-26.0
1770826974.2197807,8.0,0.0,-26.0
1770826974.2662444,8.0,0.0,-26.0
1770826974.2752154,8.0,0.0,-26.0
1770826974.335051,8.0,0.0,-24.0
1770826974.3451393,8.0,0.0,-23.0
1770826974.4059482,8.0,0.0,-23.0
1770826974.414925,8.0,0.0,-23.0
1770826974.4842923,8.0,0.0,-21.0
1770826974.4956422,8.0,0.0,-21.0
1770826974.5639977,8.0,0.0,-20.0
1770826974.5730486,8.0,0.0,-20.0
1770826974.6069868,8.0,0.0,-20.0
1770826974.6169317,8.0,0.0,-20.0
1770826974.6580439,8.0,0.0,-20.0
1770826974.668017,8.0,0.0,-20.0
1770826974.699178,8.0,0.0,-20.0
1770826974.708154,8.0,0.0,-20.0
1770826974.7490332,8.0,0.0,-20.0
1770826974.758024,8.0,0.0,-23.0
1770826974.8155718,8.0,0.0,-23.0
1770826974.8239145,8.0,0.0,-23.0
1770826974.8656695,8.0,0.0,-27.0
1770826974.8746138,8.0,0.0,-27.0
1770826974.910637,8.0,0.0,-27.0
1770826974.9201221,8.0,0.0,-27.0
1770826974.9620476,8.0,0.0,-31.0
1770826974.9711764,8.0,0.0,-31.0
1770826975.0072427,8.0,0.0,-31.0
1770826975.0171864,8.0,0.0,-31.0
1770826975.0536842,8.0,0.0,-31.0
1770826975.0626934,8.0,0.0,-35.0
1770826975.0986001,8.0,0.0,-35.0
1770826975.107573,8.0,0.0,-35.0
1770826975.1438468,8.0,0.0,-35.0
1770826975.152123,8.0,0.0,-35.0
1770826975.1920166,8.0,0.0,-37.0
1770826975.2029874,8.0,0.0,-37.0
1770826975.2475626,8.0,0.0,-37.0
1770826975.2575388,8.0,0.0,-37.0
1770826975.298374,8.0,0.0,-38.0
1770826975.3073514,8.0,0.0,-38.0
1770826975.3432546,8.0,0.0,-38.0
1770826975.351848,8.0,0.0,-38.0
1770826975.3887513,8.0,0.0,-38.0
1770826975.3967297,8.0,0.0,-38.0
1770826975.454926,8.0,0.0,-38.0
1770826975.4639022,8.0,0.0,-38.0
1770826975.4938226,8.0,0.0,-39.0
1770826975.5019445,8.0,0.0,-39.0
1770826975.544165,8.0,0.0,-39.0
1770826975.5541384,8.0,0.0,-39.0
1770826975.588813,8.0,0.0,-39.0
1770826975.5977895,8.0,0.0,-39.0
1770826975.634691,8.0,0.0,-39.0
1770826975.6431124,8.0,0.0,-39.0
1770826975.6996634,8.0,0.0,-39.0
1770826975.710604,8.0,0.0,-39.0
1770826975.7718413,8.0,0.0,-40.0
1770826975.7818146,8.0,0.0,-40.0
1770826975.8172667,8.0,0.0,-40.0
1770826975.836217,8.0,0.0,-40.0
1770826975.8754094,8.0,0.0,-40.0
1770826975.8850489,8.0,0.0,-40.0
1770826975.9423482,8.0,0.0,-40.0
1770826975.9513276,8.0,0.0,-40.0
1770826975.982534,8.0,0.0,-40.0
1770826975.9912927,8.0,0.0,-40.0
1770826976.0201893,8.0,0.0,-40.0
1770826976.030131,8.0,0.0,-40.0
1770826976.0650377,8.0,0.0,-40.0
1770826976.0727506,8.0,0.0,-40.0
1770826976.1018815,8.0,0.0,-39.0
1770826976.111858,8.0,0.0,-39.0
1770826976.1491914,8.0,0.0,-39.0
1770826976.1566648,8.0,0.0,-39.0
1770826976.1890872,8.0,0.0,-39.0
1770826976.1990604,8.0,0.0,-39.0
1770826976.2291522,8.0,0.0,-39.0
1770826976.2364452,8.0,0.0,-39.0
1770826976.2663627,8.0,0.0,-39.0
1770826976.2743096,8.0,0.0,-39.0
1770826976.3029966,8.0,0.0,-36.0
1770826976.3120675,8.0,0.0,-36.0
1770826976.3469727,8.0,0.0,-36.0
1770826976.3559482,8.0,0.0,-36.0
1770826976.3928244,8.0,0.0,-34.0
1770826976.4009032,8.0,0.0,-34.0
1770826976.430175,8.0,0.0,-34.0
1770826976.4411442,8.0,0.0,-34.0
1770826976.4717834,8.0,0.0,-34.0
1770826976.4795246,8.0,0.0,-34.0
1770826976.5104413,8.0,0.0,-33.0
1770826976.520598,8.0,0.0,-33.0
1770826976.5515401,8.0,0.0,-33.0
1770826976.5605166,8.0,0.0,-33.0
1770826976.5919895,8.0,0.0,-32.0
1770826976.6039574,8.0,0.0,-32.0
1770826976.646843,8.0,0.0,-32.0
1770826976.6559062,8.0,0.0,-32.0
1770826976.6896317,8.0,0.0,-31.0
1770826976.6976743,8.0,0.0,-31.0
1770826976.7325835,8.0,0.0,-31.0
1770826976.7425556,8.0,0.0,-31.0
1770826976.7803771,8.0,0.0,-31.0
1770826976.7984216,8.0,0.0,-32.0
1770826976.8333278,8.0,0.0,-32.0
1770826976.8442988,8.0,0.0,-32.0
1770826976.88174,8.0,0.0,-32.0
1770826976.890719,8.0,0.0,-32.0
1770826976.9305782,8.0,0.0,-33.0
1770826976.9405508,8.0,0.0,-33.0
1770826976.9744601,8.0,0.0,-33.0
1770826976.9848914,8.0,0.0,-33.0
1770826977.0170515,8.0,0.0,-35.0
1770826977.0270236,8.0,0.0,-35.0
1770826977.0609305,8.0,0.0,-35.0
1770826977.070905,8.0,0.0,-35.0
1770826977.1041682,8.0,0.0,-37.0
1770826977.1141272,8.0,0.0,-37.0
1770826977.147082,8.0,0.0,-37.0
1770826977.1560583,8.0,0.0,-37.0
1770826977.2008984,8.0,0.0,-37.0
1770826977.2098742,8.0,0.0,-37.0
1770826977.2438986,8.0,0.0,-37.0
1770826977.2536337,8.0,0.0,-37.0
1770826977.2856908,8.0,0.0,-37.0
1770826977.2958312,8.0,0.0,-37.0
1770826977.3357532,8.0,0.0,-36.0
1770826977.3498933,8.0,0.0,-36.0
1770826977.4142513,8.0,0.0,-34.0
1770826977.4253306,8.0,0.0,-34.0
1770826977.4640124,8.0,0.0,-33.0
1770826977.4720438,8.0,0.0,-33.0
1770826977.5322173,8.0,0.0,-33.0
1770826977.54095,8.0,0.0,-33.0
1770826977.5789235,8.0,0.0,-33.0
1770826977.5868683,8.0,0.0,-33.0
1770826977.6254506,8.0,0.0,-33.0
1770826977.6350002,8.0,0.0,-33.0
1770826977.6709104,8.0,0.0,-34.0
1770826977.6809106,8.0,0.0,-34.0
1770826977.718822,8.0,0.0,-34.0
1770826977.7268007,8.0,0.0,-34.0
1770826977.7647324,8.0,0.0,-35.0
1770826977.7722983,8.0,0.0,-35.0
1770826977.8148499,8.0,0.0,-35.0
1770826977.825822,8.0,0.0,-35.0
1770826977.8627565,8.0,0.0,-36.0
1770826977.8718686,8.0,0.0,-36.0
1770826977.9102485,8.0,0.0,-36.0
1770826977.9202209,8.0,0.0,-36.0
1770826977.9733744,8.0,0.0,-35.0
1770826977.982743,8.0,0.0,-35.0
1770826978.0360165,8.0,0.0,-35.0
1770826978.0442514,8.0,0.0,-35.0
1770826978.0975766,8.0,0.0,-35.0
1770826978.1059306,8.0,0.0,-35.0
1770826978.16482,8.0,0.0,-35.0
1770826978.1747935,8.0,0.0,-35.0
1770826978.2319517,8.0,0.0,-35.0
1770826978.2389364,8.0,0.0,-35.0
1770826978.2961395,8.0,0.0,-35.0
1770826978.3038974,8.0,0.0,-35.0
1770826978.335849,8.0,0.0,-35.0
1770826978.343835,8.0,0.0,-35.0
1770826978.376365,8.0,0.0,-34.0
1770826978.3866158,8.0,0.0,-34.0
1770826978.4175563,8.0,0.0,-34.0
1770826978.4255388,8.0,0.0,-34.0
1770826978.4653106,8.0,0.0,-34.0
1770826978.476348,8.0,0.0,-34.0
1770826978.5158477,8.0,0.0,-33.0
1770826978.5278158,8.0,0.0,-33.0
1770826978.5643866,8.0,0.0,-33.0
1770826978.57339,8.0,0.0,-33.0
1770826978.6092644,8.0,0.0,-33.0
