label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z
0,0.5287060737609863,0.6046842932701111,1.889372072128026e-07,0.489871621131897,0.572530210018158,-0.015392204746603966,0.4688522219657898,0.5195096731185913,-0.0233028344810009,0.4662201404571533,0.4719465374946594,-0.03065093606710434,0.4626004099845886,0.4287407696247101,-0.03730367496609688,0.4887990355491638,0.4536188542842865,-0.008548707701265812,0.48344358801841736,0.3957441449165344,-0.023563366383314133,0.48184505105018616,0.36020126938819885,-0.03679868206381798,0.48222535848617554,0.32642728090286255,-0.04670484736561775,0.5114603638648987,0.4500279426574707,-0.011733325198292732,0.5040628910064697,0.3871282935142517,-0.024555642157793045,0.5009567141532898,0.3463684916496277,-0.036737293004989624,0.49915409088134766,0.30713069438934326,-0.045913971960544586,0.5341014862060547,0.45909979939460754,-0.01780431531369686,0.5280635356903076,0.3987860679626465,-0.03072773665189743,0.5248676538467407,0.3625989556312561,-0.03840337321162224,0.5215426683425903,0.3271481692790985,-0.04397137463092804,0.5586717128753662,0.4784170985221863,-0.02574702724814415,0.5531962513923645,0.4332917630672455,-0.03804033249616623,0.5478883981704712,0.4033905863761902,-0.043105773627758026,0.5421319603919983,0.37336453795433044,-0.04639111086726189
0,0.529819130897522,0.5987668037414551,1.84075574338749e-07,0.49237319827079773,0.5682902932167053,-0.014794168062508106,0.47140249609947205,0.5182428359985352,-0.022314002737402916,0.469245046377182,0.4718928337097168,-0.02922767959535122,0.46707668900489807,0.43045535683631897,-0.03530410677194595,0.4907572865486145,0.45201554894447327,-0.007067660801112652,0.485150009393692,0.3959362208843231,-0.020575938746333122,0.4837729036808014,0.3620731234550476,-0.032877493649721146,0.4842170476913452,0.32969337701797485,-0.04220084473490715,0.5130395293235779,0.4479816257953644,-0.00994176883250475,0.5059471130371094,0.38704192638397217,-0.021107370033860207,0.5030561685562134,0.3481380343437195,-0.032353393733501434,0.5011335611343384,0.3106708526611328,-0.041051317006349564,0.5349423289299011,0.4562612473964691,-0.015637852251529694,0.5296255350112915,0.3986791968345642,-0.02679738774895668,0.5269801616668701,0.3638121485710144,-0.03371283411979675,0.5239204168319702,0.3299870491027832,-0.039053235203027725,0.558698832988739,0.47409921884536743,-0.02321145497262478,0.5537189841270447,0.4310259521007538,-0.033724796026945114,0.5490909218788147,0.40280213952064514,-0.03791068121790886,0.5440950393676758,0.37452659010887146,-0.04081375151872635
0,0.5344297289848328,0.5897677540779114,1.8143268221137987e-07,0.4975915849208832,0.5607692003250122,-0.014263944700360298,0.47599589824676514,0.5120402574539185,-0.02149801515042782,0.47315487265586853,0.4661625027656555,-0.02813834697008133,0.47022178769111633,0.42530256509780884,-0.033962901681661606,0.4942270517349243,0.44778838753700256,-0.007018100004643202,0.48780369758605957,0.3930242955684662,-0.020378533750772476,0.48610809445381165,0.3600168526172638,-0.03232293948531151,0.48636743426322937,0.3287651538848877,-0.041203875094652176,0.5158827900886536,0.44300684332847595,-0.009816466830670834,0.5081983804702759,0.3834054470062256,-0.020761001855134964,0.5048778653144836,0.34544703364372253,-0.031444251537323,0.502665102481842,0.3095405101776123,-0.03950733691453934,0.5375048518180847,0.450391560792923,-0.015355683863162994,0.5313998460769653,0.39349794387817383,-0.026253564283251762,0.5283850431442261,0.35958921909332275,-0.03273531422019005,0.5251920819282532,0.32696211338043213,-0.037584830075502396,0.5609954595565796,0.4672650992870331,-0.022707968950271606,0.5557904839515686,0.4251202344894409,-0.03293521702289581,0.5507553219795227,0.3975028097629547,-0.03683369606733322,0.5454431176185608,0.3702234625816345,-0.03937142342329025
0,0.5326592922210693,0.5863293409347534,1.800978992605451e-07,0.49460169672966003,0.5572028160095215,-0.014697160571813583,0.47210466861724854,0.5078312158584595,-0.022054674103856087,0.46820202469825745,0.4613424241542816,-0.028800243511795998,0.4651661813259125,0.4198005497455597,-0.03474607691168785,0.4904034435749054,0.44274240732192993,-0.007153097074478865,0.4834238290786743,0.3872390687465668,-0.02051359973847866,0.4810701906681061,0.3539503514766693,-0.032466061413288116,0.48056307435035706,0.32217419147491455,-0.04144838824868202,0.5128507018089294,0.43743422627449036,-0.009899092838168144,0.5047276616096497,0.3769955039024353,-0.020912105217576027,0.5007987022399902,0.3386821746826172,-0.03176330029964447,0.49770623445510864,0.3022575378417969,-0.04002061113715172,0.5352296233177185,0.44455745816230774,-0.015443149954080582,0.5283693671226501,0.38753268122673035,-0.026462508365511894,0.5246825814247131,0.3532104790210724,-0.03314964473247528,0.5206316709518433,0.32017257809638977,-0.03817782551050186,0.5594203472137451,0.461218923330307,-0.02283577062189579,0.5535516142845154,0.41816654801368713,-0.033158089965581894,0.548112690448761,0.389774352312088,-0.03723600506782532,0.542381227016449,0.36180615425109863,-0.03995359316468239
0,0.5383831858634949,0.592575192451477,1.9462105171896837e-07,0.4975374937057495,0.5610008835792542,-0.015038716606795788,0.4728366732597351,0.5056744813919067,-0.02233217842876911,0.4673101007938385,0.45571452379226685,-0.029092466458678246,0.4635588526725769,0.4115634560585022,-0.03519897907972336,0.4937573969364166,0.4359389841556549,-0.007430817931890488,0.4867164194583893,0.3759961724281311,-0.021750999614596367,0.4837813377380371,0.3396123945713043,-0.03455153480172157,0.482597291469574,0.30510997772216797,-0.04426177218556404,0.5182135105133057,0.43001672625541687,-0.01083902083337307,0.5104459524154663,0.3642690181732178,-0.022725528106093407,0.5060784816741943,0.3222012519836426,-0.0344373919069767,0.5023654699325562,0.2829441428184509,-0.043372027575969696,0.5425037741661072,0.43818724155426025,-0.01718166284263134,0.5360356569290161,0.37548309564590454,-0.029240014031529427,0.5321333408355713,0.3378620743751526,-0.03668823838233948,0.5276703238487244,0.3022350072860718,-0.042296331375837326,0.568440318107605,0.4570920169353485,-0.025409068912267685,0.5631940960884094,0.4098111689090729,-0.03685096278786659,0.5578885674476624,0.37850168347358704,-0.04156924784183502,0.5521868467330933,0.3479747474193573,-0.04476093128323555
0,0.5314586758613586,0.5995329022407532,2.1223326029939926e-07,0.4861082434654236,0.5677393674850464,-0.017563026398420334,0.45788806676864624,0.5088503360748291,-0.02651212364435196,0.4492027163505554,0.45588937401771545,-0.03474116697907448,0.44176149368286133,0.40815266966819763,-0.042355164885520935,0.47897422313690186,0.4324720501899719,-0.011473813094198704,0.4687178432941437,0.3666623830795288,-0.028520716354250908,0.4637243449687958,0.32716333866119385,-0.04303795099258423,0.46112263202667236,0.2896840572357178,-0.05382736772298813,0.5050743818283081,0.42519426345825195,-0.015106556937098503,0.4933372437953949,0.35329005122184753,-0.02968192659318447,0.48654136061668396,0.30718982219696045,-0.04307969659566879,0.4808844327926636,0.26411986351013184,-0.053060270845890045,0.5317623019218445,0.43297097086906433,-0.021915378049016,0.5219233632087708,0.36416229605674744,-0.03640860691666603,0.5161876678466797,0.3228372633457184,-0.04505917429924011,0.5104016065597534,0.283483624458313,-0.051296379417181015,0.5602965950965881,0.45237863063812256,-0.030812807381153107,0.5529384016990662,0.39998552203178406,-0.04434118792414665,0.5465279221534729,0.3653068542480469,-0.05001067742705345,0.5401523113250732,0.3316754996776581,-0.05369541049003601
0,0.5006341934204102,0.6139283180236816,2.463880548475572e-07,0.4525070786476135,0.5773545503616333,-0.020013106986880302,0.4213779866695404,0.5145214796066284,-0.030943317338824272,0.4108562767505646,0.4582647383213043,-0.04107914865016937,0.4032750427722931,0.4050622880458832,-0.05053563043475151,0.44384875893592834,0.43097731471061707,-0.014455193653702736,0.43259721994400024,0.35812342166900635,-0.0342060811817646,0.42677661776542664,0.3144831955432892,-0.050556741654872894,0.4235481023788452,0.2730284333229065,-0.0626433715224266,0.4732818901538849,0.42310577630996704,-0.018541555851697922,0.4602501392364502,0.34319376945495605,-0.03578103333711624,0.45254814624786377,0.29177191853523254,-0.05110422149300575,0.4458407461643219,0.24390354752540588,-0.062369588762521744,0.5031123757362366,0.4318050742149353,-0.026148686185479164,0.4923378825187683,0.35524046421051025,-0.043348319828510284,0.48587438464164734,0.30887484550476074,-0.053524333983659744,0.47907501459121704,0.26509344577789307,-0.06062841787934303,0.5349263548851013,0.4530264437198639,-0.036009833216667175,0.5274869203567505,0.3947843313217163,-0.05190582200884819,0.520311713218689,0.35573476552963257,-0.05879146233201027,0.5127010941505432,0.3182164430618286,-0.06321276724338531
0,0.4913322925567627,0.6350823044776917,2.6143251830035297e-07,0.4398247301578522,0.5977258682250977,-0.021549172699451447,0.40716710686683655,0.5321820974349976,-0.032966144382953644,0.39604440331459045,0.47244760394096375,-0.0434473380446434,0.3879530727863312,0.4174692630767822,-0.05330390855669975,0.43183159828186035,0.4447162449359894,-0.01586628146469593,0.41955432295799255,0.3674105703830719,-0.03653562068939209,0.41277578473091125,0.32108110189437866,-0.05350453034043312,0.40873605012893677,0.27744874358177185,-0.06606277078390121,0.46243131160736084,0.4365755021572113,-0.019992021843791008,0.4486415684223175,0.3522043824195862,-0.03828848525881767,0.43998175859451294,0.2977979779243469,-0.05452369153499603,0.43240875005722046,0.24752047657966614,-0.06635790318250656,0.493436336517334,0.4458620548248291,-0.02781713381409645,0.4825146496295929,0.364982545375824,-0.046263616532087326,0.47569480538368225,0.31544649600982666,-0.05763545632362366,0.4685724377632141,0.26906585693359375,-0.06549330800771713,0.5265320539474487,0.4682457745075226,-0.038005851209163666,0.5194276571273804,0.4071631133556366,-0.05521358549594879,0.5119791626930237,0.36602064967155457,-0.06299425661563873,0.504029393196106,0.3266925513744354,-0.06799006462097168
0,0.4462534487247467,0.648917555809021,2.878212228552002e-07,0.3930726647377014,0.6099047064781189,-0.023577123880386353,0.3591485619544983,0.5397121906280518,-0.03511328250169754,0.3490641117095947,0.47442948818206787,-0.045316822826862335,0.3414110541343689,0.416756808757782,-0.0547434464097023,0.38757431507110596,0.44719627499580383,-0.015972424298524857,0.37794092297554016,0.36546939611434937,-0.03613397479057312,0.37309810519218445,0.31652358174324036,-0.052796609699726105,0.3707340657711029,0.2708735466003418,-0.06522982567548752,0.42066311836242676,0.43967583775520325,-0.019383905455470085,0.40995174646377563,0.34938833117485046,-0.03699725493788719,0.40318480134010315,0.29231345653533936,-0.05299895256757736,0.3972388803958893,0.2399013340473175,-0.06475405395030975,0.45320606231689453,0.45103898644447327,-0.026749391108751297,0.4451525807380676,0.36542409658432007,-0.04497142881155014,0.4400666356086731,0.31416964530944824,-0.05601176247000694,0.4344894587993622,0.26593372225761414,-0.06369941681623459,0.48707467317581177,0.47671273350715637,-0.036685310304164886,0.48196691274642944,0.41242313385009766,-0.05370132997632027,0.4765506386756897,0.36991968750953674,-0.060950323939323425,0.47055670619010925,0.32906675338745117,-0.06558907777070999
0,0.408262699842453,0.6960361003875732,3.212470289781777e-07,0.3506777286529541,0.6541342735290527,-0.02444549649953842,0.31331127882003784,0.5782932639122009,-0.03757637366652489,0.3030030131340027,0.5083282589912415,-0.04927525296807289,0.2950875461101532,0.4453328847885132,-0.06027176231145859,0.3417969346046448,0.47802749276161194,-0.020337652415037155,0.33031100034713745,0.38820356130599976,-0.04290703684091568,0.3247472941875458,0.33502477407455444,-0.061183277517557144,0.3218115270137787,0.2849903702735901,-0.07464659214019775,0.37742123007774353,0.47101882100105286,-0.024966875091195107,0.36501914262771606,0.3716611862182617,-0.04450792819261551,0.3572768568992615,0.3087124824523926,-0.061836034059524536,0.350754052400589,0.2506961524486542,-0.07456143200397491,0.4129711091518402,0.4841163158416748,-0.03343905881047249,0.4039306342601776,0.38924261927604675,-0.0531071200966835,0.3983013927936554,0.33243972063064575,-0.06474018096923828,0.3923681676387787,0.27907508611679077,-0.07300166040658951,0.4500267505645752,0.5124537944793701,-0.044516339898109436,0.4444402754306793,0.4407573640346527,-0.06286086142063141,0.4385927617549896,0.39402851462364197,-0.07018863409757614,0.4320400655269623,0.3491784334182739,-0.0748155489563942
0,0.4213341474533081,0.7083816528320312,3.5015835919693927e-07,0.3610386848449707,0.6633802652359009,-0.02674032561480999,0.32122868299484253,0.5865123867988586,-0.04235567897558212,0.30974578857421875,0.5140901207923889,-0.05642605200409889,0.3014591336250305,0.44741755723953247,-0.0698920488357544,0.3515799641609192,0.4773547947406769,-0.025352220982313156,0.3394613564014435,0.3795759677886963,-0.051394298672676086,0.33253014087677,0.32175809144973755,-0.0718868300318718,0.3284660875797272,0.2674763798713684,-0.08684170246124268,0.38945114612579346,0.47098487615585327,-0.030946701765060425,0.376186341047287,0.36292314529418945,-0.053952906280756,0.36740630865097046,0.29536622762680054,-0.0734986662864685,0.35940977931022644,0.2324708104133606,-0.08752382546663284,0.42790481448173523,0.4862655699253082,-0.04046613350510597,0.4182645380496979,0.38292205333709717,-0.06360112130641937,0.411891371011734,0.32111048698425293,-0.07679998129606247,0.4047188460826874,0.2622711956501007,-0.0857994332909584,0.46836304664611816,0.5182241797447205,-0.052636779844760895,0.4629269540309906,0.44214993715286255,-0.07405046373605728,0.4569971263408661,0.39235055446624756,-0.08215534687042236,0.4498087465763092,0.34415435791015625,-0.08695702999830246
0,0.48966920375823975,0.7057703733444214,3.3583529557290603e-07,0.43207553029060364,0.6616611480712891,-0.029612820595502853,0.3956226408481598,0.5851248502731323,-0.04482836276292801,0.38786429166793823,0.5114333033561707,-0.0577983632683754,0.3817996382713318,0.4464910924434662,-0.06976614147424698,0.427227646112442,0.47240978479385376,-0.02366125024855137,0.41525503993034363,0.37591591477394104,-0.04737834632396698,0.4092635214328766,0.3187536895275116,-0.06651386618614197,0.4067707657814026,0.26532799005508423,-0.08071737736463547,0.46684548258781433,0.4637261927127838,-0.026828577741980553,0.45550471544265747,0.3571494519710541,-0.046926867216825485,0.4480295479297638,0.2903033494949341,-0.06471221148967743,0.4419587254524231,0.22914177179336548,-0.07782533764839172,0.5057260394096375,0.4778587818145752,-0.03444068133831024,0.4978470206260681,0.37682193517684937,-0.05492588132619858,0.49282538890838623,0.31716927886009216,-0.06695403158664703,0.4876386821269989,0.2601618468761444,-0.07554464042186737,0.5456713438034058,0.5091173648834229,-0.04519417881965637,0.5415593385696411,0.4353564381599426,-0.06439618766307831,0.5368053317070007,0.3873012363910675,-0.07179999351501465,0.5316573977470398,0.3400188088417053,-0.07643330842256546
