f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.61690706,0.97048616,4.0505395e-07,0.55549276,0.90124106,-0.03379324,0.5279004,0.7993207,-0.055375088,0.5660733,0.72613597,-0.075285405,0.61959064,0.69441664,-0.095694155,0.57884264,0.66009337,-0.03826263,0.58087623,0.53299916,-0.06802541,0.585243,0.45754188,-0.09380821,0.5924936,0.38840285,-0.11517786,0.6316666,0.66234237,-0.046816513,0.6329248,0.52494496,-0.07439961,0.6361104,0.43868166,-0.10109149,0.6386005,0.35789877,-0.121696636,0.6787286,0.69379854,-0.059264984,0.6835468,0.56608754,-0.08806135,0.6856171,0.48599124,-0.10908227,0.68686736,0.4117424,-0.124445185,0.728347,0.74892944,-0.07507112,0.73561364,0.6491432,-0.102760196,0.7370832,0.58374923,-0.115577266,0.7370427,0.5194237,-0.1246089,0
0.6219532,0.9504047,4.004154e-07,0.5603512,0.8774494,-0.03458525,0.53254235,0.77174777,-0.056982283,0.5705941,0.69280815,-0.07779521,0.62840134,0.6607507,-0.09884721,0.5832701,0.6332112,-0.036928475,0.58560896,0.50456566,-0.06742716,0.5901676,0.42770082,-0.09375586,0.5982195,0.35760438,-0.11529377,0.63627946,0.63472104,-0.045332815,0.638142,0.49609533,-0.07295546,0.6412342,0.40736312,-0.099770285,0.64411163,0.32479462,-0.12024592,0.6845438,0.66559076,-0.05791022,0.6908468,0.53693604,-0.08590891,0.69416517,0.454931,-0.10722056,0.69600064,0.37871706,-0.122829475,0.73407805,0.7198478,-0.074088335,0.74180824,0.6200055,-0.10076394,0.74369365,0.5533858,-0.11358171,0.74393654,0.48835802,-0.12262278,0
0.61942536,0.94403803,3.8743264e-07,0.5581027,0.86963964,-0.032733805,0.5313883,0.7629062,-0.054231364,0.56982696,0.68283397,-0.07454526,0.6275746,0.6504536,-0.095132634,0.5824813,0.6228816,-0.034143843,0.58442354,0.49275917,-0.06362695,0.58926463,0.4158169,-0.08930275,0.59752554,0.345857,-0.11043981,0.6355116,0.6249756,-0.043358553,0.63724256,0.48467436,-0.070244215,0.6404627,0.39586082,-0.096781574,0.6432713,0.31360683,-0.1171012,0.6839073,0.6560321,-0.056637503,0.6896934,0.5259452,-0.08411696,0.69294906,0.4435957,-0.105097875,0.6943453,0.36723983,-0.12054758,0.73376346,0.71053183,-0.07338269,0.74166095,0.6091853,-0.09951093,0.7435266,0.5415405,-0.11190718,0.7432104,0.47579187,-0.12076483,0
0.6225835,0.9273566,3.9999483e-07,0.55973136,0.84973764,-0.033546504,0.5303165,0.7413821,-0.05666907,0.56724757,0.65879685,-0.078658596,0.6271799,0.6281327,-0.10085296,0.5803001,0.5987974,-0.036991797,0.58448946,0.4676271,-0.068432085,0.58956474,0.38968134,-0.095594,0.59780306,0.31758955,-0.1178962,0.63484234,0.6009818,-0.046874613,0.6385286,0.4588272,-0.075230345,0.6424983,0.3688478,-0.10219683,0.64523804,0.28412792,-0.122898,0.6851344,0.63259894,-0.06087892,0.69188386,0.50137526,-0.08912855,0.69375896,0.41826177,-0.10980333,0.6932449,0.341084,-0.12509328,0.7366576,0.68771195,-0.07852734,0.74396366,0.58494353,-0.10468491,0.74468714,0.5154246,-0.1168017,0.7430612,0.4487027,-0.12553574,0
0.62109286,0.89972436,4.01161e-07,0.5574954,0.8230008,-0.033049732,0.5273626,0.7143916,-0.05528333,0.5641984,0.62996703,-0.0763203,0.6233385,0.5969409,-0.09733183,0.5766677,0.57404155,-0.03543197,0.57950246,0.4397366,-0.06654024,0.5849124,0.3612321,-0.0931833,0.5932187,0.2887067,-0.11471999,0.63073385,0.5752913,-0.044473067,0.63472384,0.43055052,-0.0722624,0.63907987,0.33950812,-0.09784511,0.6419756,0.25574145,-0.11713072,0.68098414,0.6055443,-0.057783,0.6873659,0.47358918,-0.08530314,0.6876361,0.38917464,-0.104912154,0.68543977,0.31244743,-0.11912082,0.7333576,0.6591831,-0.07470911,0.74204886,0.5560731,-0.09973941,0.74233156,0.48727846,-0.11089523,0.73932785,0.42219874,-0.11869188,0
0.596606,0.8773859,3.4543945e-07,0.531106,0.799755,-0.034173723,0.49787286,0.6903623,-0.05721576,0.5324994,0.60113436,-0.0787059,0.59249616,0.5647621,-0.09993721,0.5486088,0.5521124,-0.03795453,0.5504738,0.4163834,-0.069299616,0.5544984,0.33738238,-0.09598592,0.56171334,0.2634862,-0.117779925,0.6019611,0.5524113,-0.04644317,0.60419667,0.40504187,-0.07407277,0.60768557,0.31330103,-0.09976719,0.61058927,0.22782612,-0.11952834,0.65172833,0.5817107,-0.05901997,0.6568396,0.4470191,-0.08620196,0.6568551,0.36198002,-0.10581388,0.65494967,0.28398418,-0.12042294,0.70420945,0.6341812,-0.07532913,0.71144634,0.53058815,-0.10003971,0.7103231,0.4618271,-0.11148623,0.7064917,0.39672375,-0.119784884,0
0.56252044,0.87035954,3.7879235e-07,0.49849558,0.7936189,-0.032427672,0.4673668,0.6851656,-0.054193046,0.50205255,0.5986918,-0.07471797,0.5577793,0.55721086,-0.095363684,0.51645803,0.54080856,-0.034851376,0.51712507,0.40547097,-0.06569612,0.5201259,0.32673532,-0.0921014,0.52605844,0.2540016,-0.11333119,0.56836134,0.5407175,-0.04422593,0.57010734,0.39376152,-0.071380146,0.57195395,0.3021021,-0.09741969,0.57323796,0.21747619,-0.11705992,0.6177015,0.57083195,-0.05773782,0.6214551,0.43735787,-0.08458862,0.62042063,0.35233244,-0.10513075,0.6175977,0.27423587,-0.12016943,0.66908777,0.62494695,-0.074730806,0.67661095,0.519155,-0.09940358,0.67677027,0.4506762,-0.11102882,0.6742717,0.38510847,-0.11918231,0
0.5383164,0.86836445,3.8476028e-07,0.47374594,0.7917464,-0.03294059,0.44236454,0.68423367,-0.05584449,0.47501367,0.5981148,-0.07745751,0.53000665,0.555467,-0.09923676,0.49199867,0.54154634,-0.037638277,0.49189916,0.40597603,-0.06989621,0.49444383,0.3265161,-0.09725759,0.50024533,0.25316918,-0.119186275,0.5438765,0.541934,-0.047407195,0.54502237,0.395116,-0.07641192,0.54628503,0.30278265,-0.10347826,0.54659563,0.21674016,-0.1238611,0.5931815,0.57235533,-0.06121557,0.59723157,0.4362076,-0.08998169,0.59612304,0.3511622,-0.11105875,0.5930022,0.27320832,-0.12632506,0.6442574,0.62641966,-0.07844419,0.6513136,0.52064604,-0.10492439,0.651001,0.4511487,-0.11735039,0.6479513,0.3843466,-0.12599437,0
0.51657796,0.868001,3.8747964e-07,0.45077598,0.79409266,-0.032590456,0.41815975,0.6854769,-0.054259554,0.44841516,0.5983796,-0.07460064,0.5030065,0.5590972,-0.09537098,0.47053277,0.53969383,-0.035642847,0.46827587,0.4080193,-0.06643176,0.4690497,0.32938215,-0.09323475,0.47382385,0.25755984,-0.11504318,0.52190316,0.5412064,-0.045475762,0.52035075,0.39780217,-0.073560886,0.52022374,0.30594188,-0.101113796,0.52059525,0.2206186,-0.121933565,0.57065386,0.573046,-0.059247214,0.5719725,0.43875778,-0.088019066,0.57261246,0.35256943,-0.110233776,0.5729392,0.27324048,-0.1263306,0.62039375,0.62848824,-0.07635975,0.625238,0.5234746,-0.103682965,0.62509894,0.45453796,-0.11684792,0.62410885,0.3883307,-0.1260221,0
0.5073551,0.86548483,3.933926e-07,0.43961957,0.7927129,-0.033401217,0.40584338,0.68428016,-0.055054754,0.43624008,0.5975202,-0.07532133,0.48937663,0.5545743,-0.09598191,0.4576121,0.5383635,-0.036155213,0.4569688,0.40730053,-0.067749664,0.45836115,0.3284852,-0.094824865,0.46327958,0.25584394,-0.11684759,0.50934124,0.5390571,-0.04565185,0.50860775,0.396622,-0.07479282,0.50876737,0.30447137,-0.1025973,0.50848377,0.21841699,-0.12351319,0.5578096,0.5704008,-0.059419565,0.56030834,0.4381836,-0.089218855,0.55884355,0.3532137,-0.11221005,0.5558734,0.27468535,-0.12870315,0.6072968,0.6252094,-0.07656165,0.6126419,0.52130926,-0.104919516,0.6116789,0.45198324,-0.119619064,0.60899174,0.38449895,-0.12984084,0
0.49019933,0.8654223,4.481923e-07,0.4219597,0.7934346,-0.032029767,0.38674507,0.6868002,-0.05352237,0.41398272,0.6013024,-0.073834844,0.4661277,0.5585667,-0.094262406,0.43699065,0.53856903,-0.033327993,0.43388748,0.4052418,-0.06410654,0.43448004,0.32548243,-0.09046143,0.4391169,0.25427535,-0.111430086,0.48853624,0.53984135,-0.043138403,0.48556018,0.39686492,-0.07147402,0.48525164,0.3031959,-0.098852806,0.48614648,0.21836355,-0.11889612,0.5376358,0.57144254,-0.057097588,0.5367837,0.43757346,-0.08610274,0.5372331,0.35192853,-0.10832567,0.53752285,0.27380273,-0.12387115,0.58746374,0.6265816,-0.07424488,0.59143263,0.5238566,-0.10199418,0.59060264,0.45571578,-0.115143515,0.5890193,0.3893779,-0.12372109,0
0.47520724,0.866437,4.1806751e-07,0.40635067,0.7956576,-0.031069115,0.36939344,0.6872084,-0.052070856,0.39508966,0.60003984,-0.072106585,0.44639304,0.55573744,-0.09250101,0.42073712,0.5387827,-0.033483263,0.41793692,0.40716574,-0.064635605,0.4179312,0.32803977,-0.09126769,0.42164907,0.25659904,-0.112612486,0.472099,0.5405422,-0.044222634,0.46956748,0.3973313,-0.07330971,0.46868742,0.30353278,-0.10112405,0.4685191,0.21848398,-0.1215475,0.52072054,0.5727436,-0.059031814,0.5212937,0.43806532,-0.088932134,0.52126825,0.3515737,-0.11185817,0.52072495,0.27271998,-0.12796651,0.5695246,0.62808007,-0.07688116,0.5741201,0.52461404,-0.10573721,0.573542,0.45555717,-0.11982463,0.5720812,0.38854384,-0.12915905,0
0.45585167,0.86106807,4.3700024e-07,0.38534218,0.7904043,-0.02923965,0.34838462,0.6789055,-0.048736624,0.3738755,0.5917076,-0.067740746,0.42488733,0.5515046,-0.087467045,0.40058967,0.535498,-0.031439453,0.3962054,0.40172264,-0.060933072,0.39561695,0.32227254,-0.08612576,0.39815164,0.25149843,-0.10661748,0.4510803,0.53824306,-0.04280602,0.44792798,0.39364302,-0.0710948,0.44618264,0.30039695,-0.09877795,0.4450993,0.21587425,-0.11915323,0.4988562,0.5705077,-0.05806321,0.49897486,0.4343844,-0.08726872,0.49906868,0.34762263,-0.11116869,0.49826065,0.27001697,-0.1280673,0.54633135,0.62544495,-0.076154046,0.5501264,0.5220174,-0.104560465,0.54861736,0.45215783,-0.1196689,0.5461603,0.38528806,-0.1300329,0
0.4385834,0.8506564,4.322345e-07,0.366823,0.783499,-0.030314466,0.32910424,0.67525816,-0.050986998,0.35284668,0.5877842,-0.07070943,0.40240607,0.5428042,-0.090958446,0.38327745,0.5301346,-0.034269232,0.37858373,0.3969404,-0.064312205,0.37670702,0.31788266,-0.08965165,0.37818685,0.24662027,-0.1102689,0.43292555,0.5326255,-0.045028545,0.42948845,0.3884787,-0.07342249,0.42738095,0.29556143,-0.10038435,0.42632183,0.21087506,-0.12054128,0.47921696,0.5643233,-0.059759654,0.480581,0.42943454,-0.08867111,0.479942,0.34291816,-0.11164859,0.47889262,0.26442578,-0.12832229,0.5256116,0.61809856,-0.07744223,0.53026193,0.51563394,-0.10582887,0.5285726,0.4461405,-0.12102175,0.52584237,0.3788332,-0.13163626,0
0.42248824,0.84823895,4.7258666e-07,0.35324368,0.78121996,-0.027642867,0.31637588,0.66962254,-0.0465194,0.34154078,0.5819089,-0.065088786,0.39038855,0.5416932,-0.085107,0.3697981,0.52561563,-0.032929476,0.36679453,0.39391297,-0.06283223,0.36680096,0.31415534,-0.08868837,0.36948016,0.24255198,-0.109911636,0.41957033,0.52734554,-0.04524059,0.41706282,0.38400894,-0.07438843,0.4149579,0.29054993,-0.10282561,0.41352215,0.20520332,-0.1240525,0.4665168,0.55939484,-0.061047338,0.4657732,0.4229026,-0.09117457,0.4651628,0.33728686,-0.11550669,0.46326846,0.26006106,-0.13298328,0.5133258,0.6152233,-0.07943104,0.5179962,0.512515,-0.10918881,0.515915,0.44334555,-0.12506545,0.5121078,0.37679052,-0.13614601,0
0.4191589,0.8464752,4.858698e-07,0.34897116,0.78090364,-0.027754316,0.3107047,0.6688243,-0.04628927,0.33430377,0.5797174,-0.064349845,0.3843154,0.5383998,-0.083686896,0.36482054,0.52538145,-0.03253924,0.3621468,0.39260578,-0.062176265,0.36211568,0.3124516,-0.08755379,0.36424538,0.24067092,-0.10830744,0.4144087,0.52691096,-0.044511426,0.41202676,0.38216883,-0.07286896,0.41001698,0.2888296,-0.10038193,0.4083753,0.20428011,-0.12083822,0.46122807,0.55844927,-0.060063515,0.45977443,0.42121178,-0.08928776,0.45916757,0.33539125,-0.11279888,0.45772532,0.25866413,-0.12968405,0.5079279,0.6135249,-0.078257814,0.5114785,0.51110417,-0.107182145,0.50988805,0.44178694,-0.12256558,0.50756776,0.3755586,-0.13325693,0
0.40610194,0.8433252,5.1362815e-07,0.33789882,0.7772232,-0.029571056,0.30049098,0.6669183,-0.049808152,0.32261568,0.57841295,-0.069308005,0.3714431,0.53535986,-0.090163395,0.35510236,0.52460283,-0.03733278,0.35240752,0.3891728,-0.06903984,0.3525726,0.3084865,-0.09506031,0.35532832,0.23641366,-0.11575783,0.40454423,0.52699924,-0.0489561,0.40279743,0.3800174,-0.07922089,0.40149385,0.28609502,-0.10701304,0.40072295,0.20104185,-0.12736765,0.45153078,0.55830777,-0.06421921,0.45001382,0.41938615,-0.0948098,0.45010996,0.3334055,-0.11805901,0.449655,0.25649703,-0.13446668,0.49840885,0.6118103,-0.082223505,0.50174886,0.50821805,-0.11164061,0.50197256,0.43824074,-0.12676723,0.501983,0.37144297,-0.13716733,0
0.401711,0.84485644,5.0648225e-07,0.33399206,0.78140646,-0.028914167,0.2942739,0.6676389,-0.047669254,0.3145008,0.5738914,-0.06559077,0.36457846,0.53567153,-0.08496945,0.35045284,0.52143013,-0.034674674,0.34620368,0.38898867,-0.06497458,0.3449275,0.30923867,-0.09085429,0.34612054,0.23699841,-0.11201713,0.39998627,0.5236141,-0.046380818,0.395181,0.37946174,-0.074787796,0.39249885,0.286839,-0.10157469,0.39109164,0.20229149,-0.12136223,0.4476534,0.55636555,-0.061689954,0.4420169,0.41768646,-0.09133328,0.44134405,0.33231276,-0.11343024,0.4409173,0.25477,-0.12902603,0.49481875,0.6132085,-0.079760924,0.4950862,0.5109206,-0.10927891,0.49509126,0.44248196,-0.12363742,0.49614444,0.37642252,-0.13321225,0
0.39253202,0.84551966,5.3943154e-07,0.3261739,0.78405964,-0.029555243,0.2858974,0.66957235,-0.049267564,0.3060878,0.57734406,-0.06798729,0.3573911,0.5404415,-0.08825105,0.34440148,0.5226235,-0.037956398,0.33980528,0.38979012,-0.069866486,0.33943605,0.30990434,-0.0968104,0.3414483,0.23738965,-0.118586905,0.39450195,0.52601945,-0.050001364,0.38953552,0.38077003,-0.07996917,0.38743475,0.28828627,-0.1073642,0.3860182,0.20334512,-0.12732339,0.44229835,0.55981743,-0.065580264,0.4358678,0.4205205,-0.09635206,0.43459806,0.33433595,-0.118549116,0.43342215,0.255739,-0.13399556,0.48913485,0.6173751,-0.083966665,0.48761627,0.51451534,-0.11444363,0.48635405,0.44500753,-0.12909366,0.48625794,0.37756228,-0.13874003,0
0.38187012,0.84523004,4.9568933e-07,0.31487477,0.7835901,-0.03198941,0.27597362,0.6704995,-0.052764636,0.2976835,0.579125,-0.07202049,0.3487627,0.5378546,-0.09265901,0.3335975,0.52569747,-0.04219157,0.33093837,0.3896116,-0.0742845,0.32972816,0.30970618,-0.100434914,0.3304525,0.236963,-0.121723115,0.3832227,0.52990544,-0.052881554,0.37927672,0.3819791,-0.08380506,0.3771062,0.28916115,-0.11165731,0.37456745,0.2033642,-0.13228948,0.429981,0.5641043,-0.067222804,0.42702106,0.42420226,-0.09906031,0.4275031,0.3373038,-0.12325685,0.42655137,0.25785697,-0.14037566,0.4765404,0.62058353,-0.08436488,0.4781024,0.5161553,-0.115652755,0.47726125,0.4463896,-0.13237102,0.47607803,0.3792156,-0.14395958,0
0.37361702,0.84657943,5.3288557e-07,0.30781296,0.78317773,-0.030144094,0.26855096,0.6706878,-0.050950117,0.28852051,0.5775765,-0.070755996,0.33917388,0.5353345,-0.09228519,0.32711646,0.52337253,-0.039914954,0.3237852,0.38914043,-0.07295733,0.32443914,0.30775267,-0.10073874,0.32703117,0.23406419,-0.12299066,0.37692377,0.52593046,-0.05210858,0.37317625,0.3795662,-0.08245106,0.37104806,0.28666863,-0.110429466,0.36890042,0.20089123,-0.13124329,0.42419246,0.55865943,-0.06779711,0.41897196,0.41884446,-0.09862975,0.41842777,0.3327475,-0.12095653,0.41719592,0.25455186,-0.1369789,0.4706046,0.6152257,-0.086362585,0.46976858,0.51233536,-0.116666615,0.46942854,0.4434366,-0.13127218,0.46955955,0.37684715,-0.14125897,0
0.3564713,0.8447243,6.112984e-07,0.2906099,0.7813152,-0.03237484,0.2505433,0.66853535,-0.055226374,0.26685512,0.57335234,-0.07683479,0.3240219,0.5384212,-0.10008957,0.310539,0.5205208,-0.04189365,0.30618292,0.387456,-0.07528381,0.30600244,0.30704138,-0.10374713,0.30775282,0.232333,-0.12697183,0.36098334,0.52265066,-0.05384529,0.3571257,0.3750562,-0.08413245,0.35584864,0.28275508,-0.11215043,0.35360244,0.19533712,-0.1333114,0.4085253,0.5551146,-0.06948227,0.40248176,0.41602424,-0.09968613,0.40123996,0.32976425,-0.122061804,0.39921486,0.25078434,-0.13831507,0.45470494,0.6113954,-0.08831895,0.45140928,0.5087431,-0.117436394,0.45085886,0.4382446,-0.13212019,0.4511505,0.3698078,-0.1426111,0
0.33716214,0.8411983,6.254619e-07,0.27149755,0.7780339,-0.033755187,0.2325094,0.6656606,-0.05742108,0.25104827,0.5736949,-0.07942528,0.3054038,0.5321424,-0.10304581,0.28936136,0.5183615,-0.04518453,0.2859649,0.38357764,-0.079425186,0.28671163,0.30178034,-0.107904725,0.28961122,0.22691834,-0.13069928,0.3404683,0.52038896,-0.0563608,0.33761984,0.3706825,-0.086916566,0.3363534,0.27814615,-0.1147894,0.33453575,0.19123527,-0.1358765,0.3882239,0.5529865,-0.07119748,0.38329682,0.4118895,-0.10151807,0.38293958,0.32593048,-0.123500995,0.38227674,0.24748385,-0.13960403,0.43479177,0.609192,-0.0892855,0.43358597,0.5064433,-0.11831501,0.4337514,0.43585294,-0.13255253,0.4345662,0.36765468,-0.14281781,0
0.3205529,0.8396416,6.7936145e-07,0.25390708,0.78115726,-0.035406575,0.21250555,0.66847444,-0.059753183,0.22787708,0.5764283,-0.08201915,0.28576195,0.54127413,-0.10576146,0.2725781,0.5214784,-0.047840994,0.2672023,0.38862425,-0.08394405,0.26587516,0.30525428,-0.11366417,0.26697496,0.22967222,-0.1369639,0.32364187,0.52492005,-0.058273334,0.31956494,0.37838155,-0.09044782,0.31799495,0.2828327,-0.11867528,0.31597015,0.19398999,-0.13937908,0.3711388,0.5586257,-0.07244745,0.36695603,0.42009163,-0.10376411,0.36583668,0.3321246,-0.12582181,0.3636403,0.25251988,-0.14110848,0.4167264,0.6153487,-0.08998967,0.4158514,0.51232016,-0.1193549,0.41476306,0.44159722,-0.13336073,0.41333646,0.37418857,-0.14279298,0
