f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.4270358,0.61034405,3.0320925e-07,0.3980925,0.5921506,-0.013483397,0.38293418,0.54808056,-0.022604724,0.39538404,0.5114926,-0.030693464,0.41307527,0.49110374,-0.03922196,0.3920718,0.48222244,-0.019213196,0.39084244,0.4214737,-0.032342333,0.39182663,0.38469616,-0.04247084,0.393448,0.35396823,-0.04970036,0.41642135,0.47963467,-0.022260264,0.4147097,0.4129732,-0.03331655,0.41417903,0.37057754,-0.042965822,0.41387406,0.3361523,-0.049567435,0.4400319,0.48869693,-0.026600612,0.43870115,0.42577362,-0.0364403,0.43687934,0.38731533,-0.044275306,0.43576393,0.35525274,-0.049737643,0.46266866,0.506917,-0.03209842,0.46249878,0.4599473,-0.041704047,0.4606742,0.42888168,-0.045986,0.45943794,0.40152878,-0.048380505,0
0.41873118,0.61864907,3.0487172e-07,0.38900504,0.59770054,-0.013651032,0.37412196,0.5525865,-0.022634894,0.38841242,0.5191091,-0.030955408,0.40886965,0.5071363,-0.039612077,0.38433266,0.48549658,-0.01632246,0.38363665,0.4244908,-0.029615555,0.38496768,0.38637155,-0.040360406,0.38739517,0.35472584,-0.048201796,0.40821987,0.48234743,-0.019480346,0.40655,0.4169364,-0.030797312,0.40693703,0.37385494,-0.040702324,0.4081847,0.33750784,-0.047521323,0.43157187,0.49029228,-0.024258,0.4297567,0.42807546,-0.034435246,0.42829967,0.38954812,-0.042057686,0.42757955,0.35680473,-0.04723968,0.45496574,0.50745577,-0.030454192,0.45460692,0.4608851,-0.039747756,0.45254216,0.43038818,-0.043561965,0.45071456,0.4034235,-0.045712236,0
0.41839904,0.6117573,2.9737961e-07,0.38921744,0.59271276,-0.013098408,0.3747908,0.54840237,-0.02165208,0.38960359,0.51434803,-0.029478064,0.4110939,0.504372,-0.037771948,0.38285857,0.48628777,-0.016991075,0.38110137,0.42631215,-0.029755158,0.38138568,0.38841057,-0.03999279,0.38230047,0.35667473,-0.047649615,0.4066285,0.48296246,-0.020357773,0.4042586,0.4197342,-0.0317611,0.40348008,0.3765059,-0.04201675,0.4030979,0.33937836,-0.049087662,0.42976302,0.49038664,-0.025056394,0.42744583,0.4305523,-0.035684004,0.42563346,0.3904421,-0.044257127,0.4245156,0.355979,-0.05003588,0.45274326,0.5067711,-0.030963108,0.45236066,0.46178138,-0.04103587,0.45016968,0.43124977,-0.04540577,0.44833106,0.4041005,-0.047875337,0
0.42161733,0.61215764,2.7493158e-07,0.39223543,0.59091973,-0.012633691,0.37837765,0.54601336,-0.02113515,0.39407143,0.51172477,-0.029116834,0.41350016,0.4959422,-0.037592813,0.38769722,0.4804515,-0.016768161,0.38788927,0.4205725,-0.030119872,0.38982126,0.38416982,-0.040807605,0.39214575,0.35235223,-0.048750456,0.41180846,0.47835213,-0.020667184,0.40957388,0.41304767,-0.032383356,0.40962088,0.37052485,-0.042798996,0.40979734,0.3337785,-0.05008,0.43515193,0.4877029,-0.02600147,0.4331612,0.42611656,-0.036940705,0.43204823,0.38740683,-0.045381147,0.43116358,0.35412878,-0.051069792,0.45853287,0.50562614,-0.032540485,0.45747972,0.4584912,-0.042996835,0.454931,0.4269953,-0.047761083,0.45277432,0.39924502,-0.050515607,0
0.42372495,0.6074681,2.9811335e-07,0.39427722,0.58917844,-0.014023027,0.37908128,0.54323536,-0.022953441,0.39449418,0.506207,-0.030816117,0.41732326,0.49284083,-0.03899796,0.38785508,0.47848958,-0.017891884,0.38645276,0.41811562,-0.030776579,0.38735095,0.3806219,-0.040921424,0.38911554,0.34934336,-0.048557907,0.41218787,0.47517017,-0.02092604,0.40961003,0.41101292,-0.032463323,0.4090137,0.36844385,-0.042637873,0.40882072,0.33248737,-0.049668092,0.43622023,0.4835095,-0.02537453,0.4339004,0.42203054,-0.03648158,0.4321333,0.3827089,-0.045127388,0.43093136,0.34909278,-0.05093177,0.46016267,0.50137675,-0.031026704,0.4590318,0.45568764,-0.041898157,0.45647347,0.42458475,-0.04671212,0.45419952,0.39680442,-0.049422063,0
0.42980772,0.6003673,2.896293e-07,0.3996737,0.5776068,-0.014342768,0.38455987,0.53126955,-0.024242317,0.4009518,0.4952888,-0.033290777,0.42335406,0.48175663,-0.042714007,0.39633286,0.46340644,-0.019782493,0.39665693,0.3997821,-0.033213004,0.3976941,0.3617046,-0.04370341,0.399058,0.32921696,-0.05168312,0.4210906,0.46106097,-0.02313397,0.42016947,0.39223105,-0.034833144,0.42075577,0.34877986,-0.044630375,0.42141744,0.31277135,-0.051589377,0.44507128,0.47082216,-0.027974062,0.44471848,0.4058594,-0.038697347,0.44394574,0.36583912,-0.04708549,0.4430515,0.33232382,-0.053050186,0.46895275,0.48957232,-0.034153808,0.46985286,0.4410429,-0.044658765,0.46760786,0.40856493,-0.049729913,0.46481025,0.38021654,-0.052886337,0
0.43192175,0.595212,2.9854579e-07,0.40324414,0.57659143,-0.01438882,0.38968515,0.5286415,-0.023736527,0.4052053,0.49180087,-0.03208808,0.42466757,0.47450325,-0.040992867,0.39882368,0.4632063,-0.020109175,0.39906874,0.40015522,-0.034077328,0.4002606,0.3605544,-0.044852283,0.40214744,0.32735568,-0.052758873,0.423593,0.4613865,-0.023297112,0.42139095,0.39349315,-0.035778906,0.42136246,0.3483464,-0.04635201,0.42182657,0.31039184,-0.05351861,0.44799155,0.4716017,-0.027851356,0.44606447,0.40678838,-0.039624687,0.44474778,0.36479783,-0.04838826,0.44414717,0.32901493,-0.054166723,0.47241777,0.49077338,-0.033592988,0.4722512,0.4415118,-0.04509561,0.46986568,0.40816134,-0.050157502,0.46776107,0.37838775,-0.05288642,0
0.4292683,0.60522455,2.4152862e-07,0.3973228,0.57761306,-0.012027882,0.38307807,0.52708083,-0.019933354,0.39776596,0.48867854,-0.027842263,0.4170733,0.47124487,-0.0361458,0.39372537,0.45875788,-0.014328656,0.39266294,0.3941766,-0.028321499,0.3931134,0.35511446,-0.039620463,0.39420417,0.32181737,-0.048006218,0.41860688,0.45696038,-0.019380245,0.4164894,0.38636428,-0.03215232,0.41665524,0.34101886,-0.043469675,0.41706392,0.30201003,-0.05131001,0.44299558,0.4667685,-0.026111107,0.44134536,0.3992434,-0.037989635,0.44034255,0.3573159,-0.04699106,0.43921682,0.3214413,-0.053120557,0.4674844,0.4851417,-0.034137387,0.46691498,0.43481672,-0.044975735,0.46434498,0.4007969,-0.049909998,0.46135587,0.37092042,-0.05296795,0
0.40908918,0.5918908,2.8698744e-07,0.3774763,0.5662972,-0.012646155,0.36447194,0.52063376,-0.021095732,0.37505344,0.48434213,-0.02926209,0.38771734,0.4643098,-0.03779055,0.37470815,0.45441633,-0.015704516,0.3737216,0.39033622,-0.030245572,0.3742361,0.35002318,-0.042110924,0.3752123,0.3155818,-0.05052116,0.3985038,0.4518836,-0.020008212,0.39650506,0.38117045,-0.0326274,0.3961252,0.3345644,-0.04401471,0.396478,0.29431725,-0.05181936,0.42236778,0.45930323,-0.02583066,0.42027602,0.3924333,-0.037115768,0.41865307,0.35020268,-0.04536291,0.41749376,0.31441325,-0.050904877,0.44640273,0.47544464,-0.03299004,0.4457206,0.42584032,-0.04299556,0.44356233,0.3933374,-0.046778645,0.4411756,0.36504757,-0.04886101,0
0.37049606,0.5887044,2.7721725e-07,0.34107977,0.56590235,-0.012165451,0.3271045,0.5193862,-0.020366434,0.33908188,0.48147237,-0.02812373,0.35624734,0.4613316,-0.036073804,0.33491576,0.45203888,-0.01435415,0.33401233,0.38978866,-0.028041696,0.33547238,0.35004404,-0.039372876,0.337397,0.3164423,-0.047671095,0.3589403,0.4483888,-0.018522665,0.3570378,0.38017455,-0.030567076,0.3574567,0.33492208,-0.04146601,0.3579341,0.29594272,-0.04902181,0.383105,0.45508438,-0.024206145,0.38091874,0.3912232,-0.03530729,0.38007182,0.34975907,-0.04327527,0.37935057,0.3142667,-0.048651867,0.40767187,0.47111794,-0.031121943,0.40652198,0.42238265,-0.04121818,0.40451258,0.3901946,-0.044982858,0.40236956,0.3619314,-0.047027208,0
0.35137367,0.58299285,3.2513398e-07,0.32193312,0.5624855,-0.014464157,0.30661172,0.51543444,-0.024059217,0.3232543,0.47734892,-0.03254813,0.3484271,0.46373093,-0.041316427,0.31552854,0.44833493,-0.019247107,0.31375962,0.38398367,-0.033337798,0.3149901,0.34355253,-0.044512242,0.31698287,0.30996424,-0.05278842,0.34055182,0.44519272,-0.02245451,0.3377192,0.37639084,-0.03481609,0.33727637,0.33025122,-0.045508582,0.33715516,0.291233,-0.05292398,0.3650405,0.45383766,-0.027090248,0.36279464,0.38855994,-0.03856495,0.3614099,0.34684733,-0.047074243,0.36038363,0.31160492,-0.052766293,0.38904613,0.47222358,-0.033009414,0.38818884,0.4236747,-0.044000223,0.38595402,0.3909292,-0.04848039,0.3839655,0.36211658,-0.050917126,0
0.34199697,0.5839639,2.9219026e-07,0.31102854,0.5629802,-0.013405827,0.29481032,0.51594204,-0.022246236,0.31021243,0.47871193,-0.030305827,0.33320686,0.4649809,-0.03864929,0.3052785,0.4475676,-0.017506016,0.30434486,0.38343138,-0.030929415,0.30616444,0.34375098,-0.04163957,0.30863875,0.31081355,-0.04956746,0.3301108,0.444744,-0.020996375,0.32740137,0.37553298,-0.03276239,0.3276025,0.33037332,-0.042978697,0.32827917,0.2930624,-0.050015297,0.35465616,0.45294175,-0.025944332,0.35213083,0.38755366,-0.036725678,0.35094956,0.34594315,-0.045068257,0.35056472,0.311397,-0.0506688,0.37929824,0.470482,-0.032170504,0.37848666,0.42117834,-0.042317346,0.37629172,0.38816074,-0.04682676,0.37461978,0.3598544,-0.049383804,0
0.3152446,0.5889155,2.7344203e-07,0.2827896,0.56361556,-0.013665489,0.26677594,0.51156723,-0.022169309,0.27918324,0.47007808,-0.030358886,0.300769,0.45378095,-0.038886238,0.28038117,0.43968743,-0.015465111,0.27718252,0.37461865,-0.029906604,0.27595383,0.33424115,-0.041793022,0.27599418,0.29961807,-0.050648354,0.30398312,0.43748102,-0.01969501,0.30018565,0.36574677,-0.032709233,0.29922792,0.31882575,-0.04385293,0.2995143,0.27820033,-0.05151246,0.3277734,0.44730157,-0.025766905,0.32465357,0.37856135,-0.03800077,0.3226405,0.33653048,-0.046475608,0.32144874,0.3007053,-0.05205932,0.3516344,0.46624395,-0.033365943,0.34978375,0.4148304,-0.0444954,0.34642488,0.38080966,-0.04927573,0.34314853,0.35089678,-0.052134186,0
0.30399305,0.5864912,2.9666077e-07,0.2719293,0.5584049,-0.013415803,0.25595227,0.50926924,-0.022637961,0.26639768,0.46873054,-0.03158583,0.2879349,0.4475841,-0.040624447,0.2691702,0.43434045,-0.014538101,0.26728544,0.36814347,-0.029178802,0.2680978,0.32825583,-0.041352686,0.27041233,0.29350236,-0.05032311,0.2929526,0.43268812,-0.018950144,0.2906841,0.36096448,-0.031541716,0.290767,0.31546515,-0.042804357,0.29183462,0.27488396,-0.05075107,0.3169471,0.4425832,-0.025243472,0.31482863,0.3751706,-0.036935847,0.31334683,0.33352706,-0.04504504,0.3122798,0.29650956,-0.050724003,0.34088954,0.46243453,-0.03306027,0.33998883,0.4127082,-0.04375729,0.33778587,0.38001755,-0.047919475,0.33528498,0.35008195,-0.05047973,0
