t,fps_inst,camera_to_command_ms,command_exec_ms,face_detect_ms,face_id_ms,hand_detect_ms,mode,mode_manager_ms
1783435377.4349923,16.98036913634726,26.936099980957806,0.005700043402612209,0.023099943064153194,0.12270000297576189,26.760000037029386,hover,0.022899999748915434
1783435377.4527843,56.205078726968175,0.07890001870691776,0.003800028935074806,0.006299989763647318,0.04810001701116562,0.006999995093792677,hover,0.012499978765845299
1783435377.491145,26.068416865552905,19.593699951656163,0.003500026650726795,0.006500049494206905,0.05339999916031957,19.51709995046258,hover,0.011899974197149277
1783435377.5053134,70.57909704343143,0.1632000203244388,0.005799985956400633,0.009199953638017178,0.11419999646022916,0.013000040780752897,hover,0.018200022168457508
1783435377.5627813,17.401007310050698,27.391000010538846,0.0038999714888632298,5.10999996913597,0.05230004899203777,22.210300026927143,hover,0.01309998333454132
1783435377.57766,67.2099477614332,0.0773999490775168,0.003800028935074806,0.006599992047995329,0.04569999873638153,0.006499991286545992,hover,0.013499986380338669
1783435377.62066,23.25582323750381,20.700499997474253,0.008000002708286047,0.007099995855242014,0.049200025387108326,20.620100025553256,hover,0.012699980288743973
1783435377.648586,35.80896439853154,0.11719996109604836,0.0048999791033566,0.006499991286545992,0.0819999841041863,0.00689999433234334,hover,0.015400000847876072
1783435377.7005305,19.25131844072869,20.039400027599186,0.0037999707274138927,0.011399970389902592,0.04569999873638153,19.965500046964735,hover,0.011800031643360853
1783435377.7165408,62.459852275434834,0.07799995364621282,0.004499976057559252,0.006599992047995329,0.04509999416768551,0.006799993570894003,hover,0.013599987141788006
1783435377.7658713,20.271445625329253,21.039600018411875,0.0035999692045152187,0.006399990525096655,0.04439998883754015,20.971800026018173,hover,0.012300035450607538
1783435377.7775621,85.53694299989803,0.07830001413822174,0.004300032742321491,0.006499991286545992,0.04770001396536827,0.006199989002197981,hover,0.012399978004395962
1783435377.830108,19.031021856411048,21.80769998813048,0.0039000296965241432,0.012100033927708864,0.04610000178217888,21.73219999531284,hover,0.011999974958598614
1783435377.8404598,96.6006586978051,0.07540005026385188,0.004300032742321491,0.006699992809444666,0.043899985030293465,0.006800051778554916,hover,0.012399978004395962
1783435377.8921769,19.335985653498803,20.073800056707114,0.0039000296965241432,0.006999995093792677,0.04610000178217888,20.003900048322976,hover,0.011599971912801266
1783435377.9042892,82.56016376985612,0.07650000043213367,0.004100031219422817,0.006399990525096655,0.044199987314641476,0.00700005330145359,hover,0.013199984095990658
1783435377.9598045,18.013055727341442,24.176600039936602,0.003999972250312567,4.054800025187433,0.041599967516958714,20.063000032678246,hover,0.01190003240481019
1783435377.9800842,49.31052563514737,0.07429998368024826,0.004500034265220165,0.006599992047995329,0.04250003257766366,0.006599992047995329,hover,0.01279998105019331
1783435378.0430913,15.871223100529381,27.31470001162961,0.004499976057559252,0.008000002708286047,0.04669994814321399,27.240000024903566,hover,0.013700046110898256
1783435378.056299,75.71355849594744,0.07240002742037177,0.004299974534660578,0.006600050255656242,0.041499966755509377,0.006499991286545992,hover,0.012300035450607538
1783435378.099755,23.01174095288257,20.110399986151606,0.003999972250312567,0.011500029359012842,0.043599982745945454,20.03869996406138,hover,0.011300027836114168
1783435378.1190186,51.911630382316176,0.07300003198906779,0.004100031219422817,0.006399990525096655,0.0418000272475183,0.006999995093792677,hover,0.012499978765845299
1783435378.167841,20.482400281282963,23.217300011310726,0.004699977580457926,0.007299997378140688,0.04600000102072954,23.145199986174703,hover,0.01260003773495555
1783435378.180918,76.47001768491677,0.06529997335746884,0.003999972250312567,0.005999987479299307,0.035299977753311396,0.006399990525096655,hover,0.012500036973506212
1783435378.227851,21.306998694444022,20.096000051125884,0.003600027412176132,0.011499971151351929,0.043000036384910345,20.024700032081455,hover,0.011899974197149277
1783435378.2437644,62.83978066101339,0.07550005102530122,0.004600035026669502,0.006399990525096655,0.04239997360855341,0.006400048732757568,hover,0.01409999094903469
1783435378.2936268,20.055198003232316,22.003899968694896,0.011500029359012842,0.00689999433234334,0.0445000478066504,21.92619995912537,hover,0.011499971151351929
1783435378.305377,85.1047804561318,0.07560005178675056,0.004200031980872154,0.006499991286545992,0.04439998883754015,0.006800051778554916,hover,0.012499978765845299
1783435378.3610396,17.965373973083874,24.786800029687583,0.0037999707274138927,4.08040004549548,0.04179996903985739,20.64760000212118,hover,0.012100033927708864
1783435378.3841176,43.33137732964172,0.0724999699741602,0.0038999714888632298,0.006199989002197981,0.041199964471161366,0.006699992809444666,hover,0.013300043065100908
1783435378.4371936,18.840897146219742,21.1602000053972,0.003700028173625469,0.006799993570894003,0.04250003257766366,21.093999966979027,hover,0.011899974197149277
1783435378.449099,83.99527385601282,0.0811999780125916,0.003500026650726795,0.007399998139590025,0.04870002157986164,0.008000002708286047,hover,0.012499978765845299
1783435378.5010524,19.248049635626042,21.055500023066998,0.003600027412176132,0.011199968867003918,0.03920000744983554,20.988900039810687,hover,0.011399970389902592
1783435378.522108,47.4930815046312,0.15239999629557133,0.02300000051036477,0.010899966582655907,0.07830001413822174,0.011400028597563505,hover,0.026300025638192892
1783435378.5650113,23.30829290521203,20.174200006294996,0.004200031980872154,0.007199996616691351,0.043599982745945454,20.104499999433756,hover,0.012899981811642647
1783435378.5833328,54.58064180308669,0.07369997911155224,0.003999972250312567,0.006199989002197981,0.04140002420172095,0.00689999433234334,hover,0.013599987141788006
1783435378.6291237,21.83839509322559,21.721600031014532,0.004100031219422817,0.011300027836114168,0.04279997665435076,21.64930000435561,hover,0.012999982573091984
1783435378.6431203,71.44591694205022,0.17670000670477748,0.004399975296109915,0.013000040780752897,0.12419995618984103,0.015400000847876072,hover,0.017900019884109497
1783435378.6928728,20.09950305975263,20.31270001316443,0.003800028935074806,0.006599992047995329,0.04210002953186631,20.247199980076402,hover,0.01179997343569994
1783435378.7040603,89.38504816298696,0.07150002056732774,0.004100031219422817,0.006499991286545992,0.040300015825778246,0.006399990525096655,hover,0.012899981811642647
1783435378.7617567,17.33212119208582,25.393999996595085,0.00400003045797348,4.067400004714727,0.048200017772614956,21.26089995726943,hover,0.012199976481497288
1783435378.7838528,45.25673838451412,0.08410000009462237,0.004500034265220165,0.006400048732757568,0.051799986977130175,0.007199996616691351,hover,0.012899981811642647
1783435378.8400779,17.785663097635958,24.039299983996898,0.004099973011761904,0.007399998139590025,0.0467000063508749,23.966999957337976,hover,0.012500036973506212
1783435378.8572867,58.10975491486443,0.08279999019578099,0.004499976057559252,0.00689999433234334,0.049099966417998075,0.007499998901039362,hover,0.013300043065100908
1783435378.9006877,23.04094222603097,20.06080001592636,0.004300032742321491,0.011399970389902592,0.04900002386420965,19.983000005595386,hover,0.011899974197149277
1783435378.9188673,55.006544176469816,0.06920000305399299,0.004199973773211241,0.00589998671784997,0.03890000516548753,0.006400048732757568,hover,0.012499978765845299
1783435378.9642403,22.039556928768103,20.51120001124218,0.004199973773211241,0.006400048732757568,0.049499969463795424,20.437999977730215,hover,0.011800031643360853
1783435378.980321,62.18666508517799,0.07419998291879892,0.004299974534660578,0.006399990525096655,0.04279997665435076,0.006699992809444666,hover,0.012800039257854223
1783435379.028203,20.88463989802422,20.45660000294447,0.003700028173625469,0.011599971912801266,0.04610000178217888,20.381800015456975,hover,0.011899974197149277
1783435379.0423393,70.73979626256494,0.0754999928176403,0.0037999707274138927,0.006399990525096655,0.04460004856809974,0.006799993570894003,hover,0.012699980288743973
1783435379.0935977,19.509025875261056,21.990500041283667,0.003500026650726795,0.00689999433234334,0.048200017772614956,21.919500024523586,hover,0.011299969628453255
1783435379.1039257,96.82365705579538,0.07939996430650353,0.0039000296965241432,0.006099988240748644,0.04810001701116562,0.006399990525096655,hover,0.013299984857439995
1783435379.1784708,13.414689843762494,26.105199998710304,0.004299974534660578,4.868999996688217,0.048900023102760315,21.16780000505969,hover,0.01379998866468668
1783435379.201969,42.55670772540027,6.7066000192426145,0.0048999791033566,0.005799985956400633,6.67460000840947,0.005500041879713535,hover,0.014299992471933365
1783435379.2488434,21.333550349429824,31.79239999735728,0.004700035788118839,0.007100054062902927,7.755399972666055,23.989499954041094,hover,0.0344999716617167
1783435379.2638044,66.8404328217877,6.9635999971069396,0.004699977580457926,0.009500014130026102,6.924099987372756,0.009600014891475439,hover,0.014499993994832039
1783435379.3086848,22.281446223478287,28.00230000866577,0.005700043402612209,0.014899997040629387,7.417900022119284,20.54530003806576,hover,0.01699995482340455
1783435379.3236523,66.81168562235177,7.247700006701052,0.006199989002197981,0.009600014891475439,7.199999992735684,0.009200011845678091,hover,0.021199986804276705
1783435379.372513,20.466309158424295,28.19779998390004,0.004999979864805937,0.007199996616691351,7.104599964804947,21.063700027298182,hover,0.01610000617802143
1783435379.3854861,77.0827559590539,7.392800005618483,0.006599992047995329,0.006399990525096655,7.352000044193119,0.005999987479299307,hover,0.020499981474131346
1783435379.4323537,21.33669757906571,25.973399984650314,0.004699977580457926,0.011899974197149277,5.5201000068336725,20.41970001300797,hover,0.015500001609325409
1783435379.445318,77.13520670884213,5.459299951326102,0.004700035788118839,0.006799993570894003,5.424199975095689,0.00689999433234334,hover,0.015099998563528061
1783435379.503163,17.287544307971313,31.133799988310784,0.006099988240748644,0.007299997378140688,8.021099958568811,23.080900020431727,hover,0.017000013031065464
1783435379.522113,52.770488915729345,5.899999989196658,0.004799978341907263,0.014200049918144941,5.847199994605035,0.01629994949325919,hover,0.016000005416572094
1783435379.5659966,22.787575858003596,35.30759998830035,0.00589998671784997,4.290400014724582,7.5798999750986695,23.413099988829345,hover,0.016900012269616127
1783435379.5879376,45.57688504460648,5.43900002958253,0.004800036549568176,0.009999959729611874,5.396599997766316,0.010300020221620798,hover,0.01580000389367342
1783435379.6437886,17.904787924322108,29.278600006364286,0.005999987479299307,0.008499948307871819,7.893900037743151,21.35160000761971,hover,0.017200014553964138
1783435379.6597443,62.67358008457481,7.366500038187951,0.005499983672052622,0.009300012607127428,7.3241000063717365,0.009800016414374113,hover,0.016300007700920105
1783435379.709612,20.05308854465481,30.054700036998838,0.004800036549568176,0.013199984095990658,7.781499996781349,22.235400043427944,hover,0.018199963960796595
1783435379.7215805,83.55187250996016,7.017500000074506,0.005500041879713535,0.005999987479299307,6.984099978581071,0.004800036549568176,hover,0.015400000847876072
1783435379.7744386,18.918571241706246,32.627100008539855,0.005099980626255274,0.006999995093792677,7.8789000399410725,24.71889997832477,hover,0.015700003132224083
1783435379.7983735,41.78009761928479,6.818900001235306,0.0048999791033566,0.009400013368576765,6.773000000976026,0.009400013368576765,hover,0.020799983758479357
1783435379.8502653,19.27086606937744,43.00309997051954,5.302499979734421,0.011699972674250603,13.898600009270012,23.771499982103705,face,0.01610000617802143
1783435379.8751693,40.15417165286487,5.884400045033544,0.45380002120509744,0.00790000194683671,5.394599982537329,0.011100026313215494,face,0.014299992471933365
1783435379.9150949,25.046602173653408,31.774999981280416,0.4692000220529735,0.006799993570894003,6.128900044132024,25.154099974315614,face,0.013999990187585354
1783435379.938003,43.65247075475626,7.501500018406659,0.4427999956533313,0.009000010322779417,7.024699996691197,0.009300012607127428,face,0.013199984095990658
1783435379.9838772,21.7987838469934,38.70420000748709,0.470499973744154,0.012999982573091984,7.549700036179274,30.654700007289648,face,0.014199991710484028
1783435380.0008326,58.97834523876484,8.448500011581928,0.506600015796721,0.008700008038431406,7.906000013463199,0.0097999582067132,face,0.015199999324977398
1783435380.0457122,22.281801327036373,30.471099948044866,0.5400000372901559,0.007599999662488699,7.645399949979037,22.260500001721084,face,0.015500001609325409
1783435380.062666,58.984151091985545,7.83909996971488,0.4547999706119299,0.008500006515532732,7.350500032771379,0.009299954399466515,face,0.013699987903237343
1783435380.1195147,17.590531829676944,39.38540001399815,0.5845000268891454,5.32930000917986,8.158699958585203,25.292900041677058,face,0.01750001683831215
1783435380.139462,50.132122153827765,8.642699976917356,0.5630999803543091,0.006299989763647318,8.047199982684106,0.007299997378140688,face,0.01610000617802143
1783435380.1833436,22.788566336870357,36.97900002589449,0.4993000184185803,0.00890000956133008,7.83319998299703,28.619299991987646,face,0.015600002370774746
1783435380.1993036,62.65672756606564,7.550000038463622,0.44790003448724747,0.008700008038431406,7.068799983244389,0.009300012607127428,face,0.013599987141788006
1783435380.2482038,20.44984446763074,40.20970000419766,6.464600039180368,0.013399985618889332,9.18300001649186,24.520000035408884,face,0.025699962861835957
1783435380.261136,77.32576232439807,8.018900000024587,0.457499991171062,0.008500006515532732,7.52649997593835,0.009800016414374113,face,0.014300050679594278
1783435380.3030236,23.87345821309245,31.345299968961626,0.48439996317029,0.007299997378140688,7.899700023699552,22.935599961783737,face,0.015900004655122757
1783435380.3289537,38.565121047453545,13.639500015415251,5.334499990567565,0.014599994756281376,8.24799999827519,0.02340000355616212,face,0.016400008462369442
1783435380.3808153,19.282117293343692,36.431900050956756,0.5500999977812171,0.0171000137925148,7.660800009034574,28.18610001122579,face,0.015300000086426735
1783435380.403754,43.59439570947491,13.482500042300671,6.082899984903634,0.005499983672052622,7.366799982264638,0.005900044925510883,face,0.018900027498602867
1783435380.4546175,19.6604620858079,34.262799948919564,0.45330001739785075,0.007199996616691351,7.316900009755045,26.46889997413382,face,0.014399993233382702
1783435380.4735675,52.770488915729345,7.31319998158142,0.47229998745024204,0.012199976481497288,6.795499997679144,0.017400016076862812,face,0.013700046110898256
1783435380.5204432,21.333007817466978,37.941699963994324,0.49139995826408267,5.8525000349618495,7.9830000177025795,23.598199943080544,face,0.014299992471933365
1783435380.5373983,58.979174576390356,8.357100014109164,0.6459999713115394,0.005199981387704611,7.678800029680133,0.006799993570894003,face,0.01750001683831215
1783435380.5892577,19.282915122704747,45.37850001361221,5.669799982570112,0.008800008799880743,8.055999991483986,31.625400006305426,face,0.01479999627918005
1783435380.6161854,37.13646706745881,7.244399981573224,0.46850001672282815,0.008400005754083395,6.74280000384897,0.010100018698722124,face,0.012899981811642647
1783435380.661065,22.281801327036373,39.02869997546077,5.517699988558888,0.01409999094903469,7.920100004412234,25.55790002224967,face,0.016200006939470768
1783435380.6760304,66.82126527425959,7.8431000001728535,0.48669998068362474,0.005200039595365524,7.325899961870164,0.005399982910603285,face,0.018200022168457508
1783435380.719908,22.790671390380144,32.294000033289194,0.4936999757774174,0.00689999433234334,7.5935000204481184,24.181900022085756,face,0.015600002370774746
1783435380.7448425,40.10502662956695,14.367899973876774,6.415800016839057,0.006799993570894003,7.918099989183247,0.009400013368576765,face,0.014899997040629387
1783435380.7947078,20.05404733444896,32.41879999404773,0.4484999808482826,0.012699980288743973,7.295600022189319,24.645400000736117,face,0.014299992471933365
1783435380.8206387,38.564057299424434,13.274399971123785,5.466700007673353,0.008200004231184721,7.770600030198693,0.012299977242946625,face,0.014299992471933365
1783435380.8725324,19.270157770447216,34.40740000223741,0.477599969599396,0.007399998139590025,7.4053999851457775,26.499299972783774,face,0.015000056009739637
1783435380.893444,47.82013453426063,7.408899953588843,0.4474000306800008,0.005699985194951296,6.9343000068329275,0.006799993570894003,face,0.01279998105019331
1783435380.9532852,16.710907120545674,53.36580000584945,0.5928000318817794,16.32460003020242,7.943699951283634,28.484800015576184,face,0.01750001683831215
1783435380.970238,58.98746923563744,7.868599961511791,0.4786000354215503,0.005599984433501959,7.361600000876933,0.006299989763647318,face,0.013899989426136017
1783435381.0131235,23.317881862404448,35.26769997552037,0.5334000452421606,0.007599999662488699,5.62259997241199,29.087800008710474,face,0.01409999094903469
1783435381.030079,58.97834523876484,6.5457000164315104,0.534099992364645,0.005199981387704611,5.981700029224157,0.006499991286545992,face,0.016400008462369442
1783435381.075955,21.79787753744452,36.431899992749095,6.158199976198375,0.012699980288743973,8.042000001296401,22.198099992237985,face,0.018200022168457508
1783435381.0949051,52.76982499402388,8.237499976530671,0.526699994225055,0.005499983672052622,7.680499984417111,0.007299997378140688,face,0.015500001609325409
1783435381.1358008,24.452448274052784,36.446499987505376,0.4799999878741801,0.008600007276982069,6.893599987961352,29.047399992123246,face,0.014800054486840963
1783435381.1567388,47.76023684809838,11.025900021195412,4.837299988139421,0.008200004231184721,6.153800000902265,0.009400013368576765,face,0.014699995517730713
1783435381.197662,24.435922980570364,36.45959997083992,0.4311999655328691,0.01309998333454132,7.2963000275194645,28.70329999132082,face,0.013599987141788006
1783435381.2166264,52.73068316109728,9.049399988725781,0.5074999644421041,0.00589998671784997,8.511200023349375,0.007299997378140688,face,0.01479999627918005
1783435381.2534816,27.133197914375543,31.00529999937862,0.5036999937146902,0.007499998901039362,7.772599987220019,22.70420000422746,face,0.01479999627918005
1783435381.2754216,45.57886615302696,7.515899953432381,0.5432000034488738,0.005699985194951296,6.930299976374954,0.006399990525096655,face,0.02840004162862897
1783435381.3222964,21.333441840829675,38.538900029379874,0.5067000165581703,5.3477000328712165,7.6635999721474946,25.005400006193668,face,0.013499986380338669
1783435381.3372562,66.84575909221304,7.64799996977672,0.4909999552182853,0.005499983672052622,7.129700039513409,0.005699985194951296,face,0.013999990187585354
1783435381.383134,21.797084578407173,38.501499977428466,0.498599954880774,0.007700000423938036,5.9698999975807965,32.00819995254278,face,0.014500052202492952
1783435381.3980951,66.83936766955635,8.107799978461117,0.4813999985344708,0.005599984433501959,7.597899995744228,0.006699992809444666,face,0.01409999094903469
1783435381.440017,23.853906832050868,32.29559998726472,0.46629999997094274,0.012200034689158201,7.11899995803833,24.68179998686537,face,0.014000048395246267
1783435381.46292,43.6624679894235,7.626599981449544,0.4696999676525593,0.008300004992634058,7.121300033759326,0.011199968867003918,face,0.013999990187585354
1783435381.5038106,24.4554423117289,36.00459999870509,0.5635000416077673,0.008299946784973145,8.049199997913092,27.364300040062517,face,0.0171000137925148
1783435381.520765,58.981662729215884,8.43629997689277,0.5213000113144517,0.006099988240748644,7.884700025897473,0.006199989002197981,face,0.015400000847876072
1783435381.5596611,25.70952912186929,32.16270002303645,0.4930999712087214,0.012300035450607538,7.90279998909682,23.737200011964887,face,0.015099998563528061
1783435381.5935707,29.490209313280882,10.822799988090992,5.075799999758601,0.008500006515532732,5.712099955417216,0.011000025551766157,face,0.01290004001930356
1783435381.6444356,19.659909160366173,28.27040001284331,0.5087999743409455,0.007300055585801601,6.99309998890385,20.743299974128604,face,0.015500001609325409
1783435381.6593945,66.85002071977304,8.520399976987392,0.568700022995472,0.008599949069321156,7.913000008556992,0.010600022505968809,face,0.017200014553964138
1783435381.7182703,16.98490744827754,40.015900041908026,0.46220002695918083,5.155699967872351,7.102400006260723,27.2796000353992,face,0.013999990187585354
1783435381.7331982,66.98882003449818,6.652100011706352,0.46829995699226856,0.008000002708286047,6.150300032459199,0.009000010322779417,face,0.014499993994832039
1783435381.7720938,25.709844305504475,29.086199996527284,0.5843000253662467,0.007499998901039362,7.552299997769296,20.923700009007007,face,0.016000005416572094
1783435381.7970273,40.10656059055833,7.867200009059161,0.46959996689110994,0.008100003469735384,7.3646000237204134,0.008700008038431406,face,0.01409999094903469
1783435381.8628495,15.192460101855273,40.01330002211034,5.390600010287017,0.01610000617802143,7.403699972201139,27.185000013560057,face,0.014599994756281376
1783435381.8738222,91.13495426199944,7.896199997048825,0.5040999967604876,0.004900037311017513,7.365099969319999,0.004299974534660578,face,0.015199999324977398
1783435381.91172,26.38673838507754,32.09239995339885,0.45550003414973617,0.00700005330145359,7.111799961421639,24.501499952748418,face,0.014499993994832039
1783435381.9396777,35.76834977784979,12.923000031150877,5.491499963682145,0.008600007276982069,7.39609997253865,0.009600014891475439,face,0.013800046872347593
1783435381.9875183,20.902749952655764,30.61439999146387,0.7133000181056559,0.013300043065100908,8.057600003667176,21.80629997747019,face,0.020299979951232672
1783435382.0164387,34.57765393525197,13.407999998889863,5.945399985648692,0.00890000956133008,7.427399978041649,0.010000017937272787,face,0.013400043826550245
1783435382.0713274,18.218677786465122,37.87589998682961,0.5092999781481922,0.008200004231184721,8.01990000763908,29.321199981495738,face,0.015199999324977398
1783435382.086252,67.00380203840378,6.879699998535216,0.4670000053010881,0.008200004231184721,6.3794999732635915,0.009600014891475439,face,0.013299984857439995
1783435382.1311328,22.2812094940609,36.42190003301948,0.47179998364299536,5.461899971123785,5.561100027989596,24.909700034186244,face,0.014899997040629387
1783435382.1480868,58.983321614400225,6.370600021909922,0.44629996409639716,0.005100038833916187,5.896399961784482,0.006499991286545992,face,0.014000048395246267
1783435382.1949623,21.333116321652,38.17100002197549,5.531299975700676,0.008600007276982069,7.792300020810217,24.820099992211908,face,0.015900004655122757
1783435382.2099233,66.8404328217877,6.500699964817613,0.4597000079229474,0.008000002708286047,6.007299991324544,0.008600007276982069,face,0.015199999324977398
1783435382.2518098,23.87400176452173,33.505900006275624,0.6124000065028667,0.01279998105019331,8.461199991870672,24.398200039286166,face,0.018300022929906845
1783435382.2737508,45.57688504460648,6.765700003597885,0.46579999616369605,0.008800008799880743,6.264299969188869,0.011000025551766157,face,0.013499986380338669
1783435382.318631,22.281564590073362,37.83079999266192,0.6016999832354486,0.007599999662488699,9.148499986622483,28.052999987266958,face,0.017300015315413475
1783435382.3335907,66.84575909221304,8.537799993064255,0.6359000108204782,0.008800008799880743,7.858299999497831,0.010499963536858559,face,0.021299987565726042
1783435382.3804648,21.333767369941608,39.64599996106699,0.5451000179164112,0.013199984095990658,8.000400033779442,31.07069997349754,face,0.014599994756281376
1783435382.3954263,66.83830255127245,8.161100035067648,0.5744000081904233,0.010899966582655907,7.539300015196204,0.010800024028867483,face,0.022599997464567423
1783435382.4502788,18.230714397482483,33.916199987288564,0.5603000172413886,0.0077999429777264595,8.001800044439733,25.326900009531528,face,0.017199956346303225
1783435382.4702249,50.1351183361224,6.612600001972169,0.44469995191320777,0.008300004992634058,6.134499970357865,0.009500014130026102,face,0.013800046872347593
1783435382.519095,20.462415112013115,40.456100017763674,0.5074000218883157,6.07010000385344,5.615999980363995,28.245699999388307,face,0.014599994756281376
1783435382.533057,71.6228206485545,5.854899995028973,0.5012999754399061,0.005099980626255274,5.32039999961853,0.0048999791033566,face,0.02080004196614027
1783435382.5799325,21.333116321652,36.25890001421794,0.43299997923895717,0.00689999433234334,6.892700039315969,28.9102999959141,face,0.01379998866468668
1783435382.5998795,50.132721361637024,7.778999977745116,0.4569999873638153,0.005599984433501959,7.29400001000613,0.007199996616691351,face,0.013399985618889332
1783435382.650742,19.660830720048,32.32599998591468,0.5531999631784856,0.01190003240481019,7.42139999056235,24.3114999611862,face,0.025500019546598196
1783435382.6737113,43.53647498443014,8.173000009264797,0.4385999636724591,0.014699995517730713,7.671899977140129,0.017600017599761486,face,0.028300040867179632
1783435382.7156022,23.87155597798558,34.907300025224686,0.48049999168142676,0.00790000194683671,7.229299983009696,27.17250003479421,face,0.014999997802078724
1783435382.7335207,55.807972750013306,7.6005999580956995,0.45710004633292556,0.005399982910603285,7.114499981980771,0.006199989002197981,face,0.014899997040629387
1783435382.7714193,26.386240390543414,29.91949999704957,0.49950001994147897,0.012299977242946625,7.6198999886401,21.771300002001226,face,0.014399993233382702
1783435382.795391,41.715689492267146,7.433699967805296,0.4757000133395195,0.005799985956400633,6.930100033059716,0.006599992047995329,face,0.013599987141788006
1783435382.853201,17.298096275033817,36.405400023795664,0.5166999762877822,0.008100003469735384,7.3441999848000705,28.518400038592517,face,0.01580000389367342
