t,bat,h,yaw
1772407194.3475223,50.0,0.0,26.0
1772407194.3545036,50.0,0.0,26.0
1772407194.3935318,50.0,0.0,26.0
1772407194.4025073,50.0,0.0,26.0
1772407194.4410577,50.0,0.0,24.0
1772407194.450034,50.0,0.0,24.0
1772407194.493047,50.0,0.0,24.0
1772407194.501517,50.0,0.0,24.0
1772407194.5373876,50.0,0.0,21.0
1772407194.5463634,50.0,0.0,21.0
1772407194.5808487,50.0,0.0,21.0
1772407194.588823,50.0,0.0,21.0
1772407194.6246953,50.0,0.0,15.0
1772407194.6326735,50.0,0.0,15.0
1772407194.669688,50.0,0.0,15.0
1772407194.6786625,50.0,0.0,15.0
1772407194.71354,50.0,0.0,15.0
1772407194.722132,50.0,0.0,10.0
1772407194.7622972,50.0,0.0,10.0
1772407194.7722383,50.0,0.0,10.0
1772407194.8091717,50.0,0.0,10.0
1772407194.8171504,50.0,0.0,7.0
1772407194.8540516,50.0,0.0,7.0
1772407194.8629415,50.0,0.0,7.0
1772407194.9000523,50.0,0.0,7.0
1772407194.9100287,50.0,0.0,7.0
1772407194.9454484,50.0,0.0,5.0
1772407194.954936,50.0,0.0,5.0
1772407194.995824,50.0,0.0,4.0
1772407195.0082777,50.0,0.0,4.0
1772407195.058466,50.0,0.0,4.0
1772407195.0734262,50.0,0.0,5.0
1772407195.1157455,50.0,0.0,5.0
1772407195.1287105,50.0,0.0,5.0
1772407195.1695437,50.0,0.0,5.0
1772407195.1798615,50.0,0.0,6.0
1772407195.2367506,50.0,0.0,6.0
1772407195.2503133,50.0,0.0,6.0
1772407195.2899215,50.0,0.0,8.0
1772407195.2998948,50.0,0.0,8.0
1772407195.3405404,50.0,0.0,8.0
1772407195.3502429,50.0,0.0,8.0
1772407195.3951201,50.0,0.0,9.0
1772407195.4034102,50.0,0.0,9.0
1772407195.4412057,50.0,0.0,9.0
1772407195.4511786,50.0,0.0,9.0
1772407195.4874527,50.0,0.0,10.0
1772407195.495292,50.0,0.0,10.0
1772407195.5361817,50.0,0.0,10.0
1772407195.5461555,50.0,0.0,10.0
1772407195.5798025,50.0,0.0,10.0
1772407195.5877814,50.0,0.0,11.0
1772407195.6246858,50.0,0.0,11.0
1772407195.6329706,50.0,0.0,11.0
1772407195.6764145,50.0,0.0,11.0
1772407195.6843936,50.0,0.0,12.0
1772407195.7190242,50.0,0.0,12.0
1772407195.7270029,50.0,0.0,12.0
1772407195.7629068,50.0,0.0,12.0
1772407195.7727718,50.0,0.0,12.0
1772407195.825408,50.0,0.0,12.0
1772407195.8333867,50.0,0.0,12.0
1772407195.8732717,50.0,0.0,12.0
1772407195.8832777,50.0,0.0,12.0
1772407195.9403312,50.0,0.0,12.0
1772407195.9483094,50.0,0.0,12.0
1772407196.0069144,50.0,0.0,12.0
1772407196.022901,50.0,0.0,12.0
1772407196.0597951,50.0,0.0,12.0
1772407196.0687718,50.0,0.0,12.0
1772407196.1040225,50.0,0.0,13.0
1772407196.1134331,50.0,0.0,13.0
1772407196.1478534,50.0,0.0,13.0
1772407196.1578543,50.0,0.0,13.0
1772407196.2022576,50.0,0.0,13.0
1772407196.2127552,50.0,0.0,13.0
1772407196.2526445,50.0,0.0,13.0
1772407196.2636216,50.0,0.0,13.0
1772407196.3144338,50.0,0.0,13.0
1772407196.323445,50.0,0.0,13.0
1772407196.3613112,50.0,0.0,13.0
1772407196.3712847,50.0,0.0,13.0
1772407196.4127378,50.0,0.0,13.0
1772407196.420707,50.0,0.0,13.0
1772407196.4634507,50.0,0.0,13.0
1772407196.474422,50.0,0.0,13.0
1772407196.5137343,50.0,0.0,12.0
1772407196.5227108,50.0,0.0,12.0
1772407196.5665803,50.0,0.0,12.0
1772407196.575556,50.0,0.0,12.0
1772407196.6262677,50.0,0.0,12.0
1772407196.6344416,50.0,0.0,12.0
1772407196.6751046,50.0,0.0,12.0
1772407196.6828637,50.0,0.0,12.0
1772407196.7247648,50.0,0.0,11.0
1772407196.7368548,50.0,0.0,11.0
1772407196.7791986,50.0,0.0,11.0
1772407196.7891657,50.0,0.0,11.0
1772407196.8296113,50.0,0.0,12.0
1772407196.8416128,50.0,0.0,12.0
1772407196.888454,50.0,0.0,12.0
1772407196.898779,50.0,0.0,12.0
1772407196.9484031,50.0,0.0,11.0
1772407196.9573805,50.0,0.0,11.0
1772407196.9942837,50.0,0.0,11.0
1772407197.0032597,50.0,0.0,11.0
1772407197.0524142,50.0,0.0,11.0
1772407197.0674818,50.0,0.0,11.0
1772407197.106414,50.0,0.0,11.0
1772407197.1157753,50.0,0.0,11.0
1772407197.1539319,50.0,0.0,11.0
1772407197.1629076,50.0,0.0,11.0
1772407197.2057595,50.0,0.0,11.0
1772407197.2183843,50.0,0.0,11.0
1772407197.2616851,50.0,0.0,11.0
1772407197.2716565,50.0,0.0,11.0
1772407197.3145058,50.0,0.0,11.0
1772407197.3284688,50.0,0.0,11.0
1772407197.3682537,50.0,0.0,11.0
1772407197.3792553,50.0,0.0,11.0
1772407197.4171224,50.0,0.0,11.0
1772407197.4259138,50.0,0.0,11.0
1772407197.468396,50.0,0.0,11.0
1772407197.484385,50.0,0.0,11.0
1772407197.53608,50.0,0.0,11.0
1772407197.545058,50.0,0.0,11.0
1772407197.5905213,50.0,0.0,12.0
1772407197.5994973,50.0,0.0,12.0
1772407197.64014,50.0,0.0,12.0
1772407197.7280467,50.0,0.0,12.0
1772407197.8567538,50.0,0.0,12.0
1772407197.932125,50.0,0.0,13.0
1772407198.05527,50.0,0.0,13.0
1772407198.1361647,50.0,0.0,13.0
1772407198.2608464,50.0,0.0,13.0
1772407198.3403764,50.0,0.0,13.0
1772407198.4593828,50.0,0.0,13.0
1772407198.5462568,50.0,0.0,13.0
1772407198.688063,49.0,0.0,13.0
1772407198.7713583,49.0,0.0,13.0
1772407198.8990855,49.0,0.0,13.0
1772407198.9770494,49.0,0.0,13.0
1772407199.094723,49.0,0.0,14.0
1772407199.1722038,49.0,0.0,14.0
1772407199.2889395,49.0,0.0,14.0
1772407199.3697786,49.0,0.0,14.0
1772407199.486854,49.0,0.0,14.0
1772407199.5664902,49.0,0.0,14.0
1772407199.7615383,49.0,0.0,14.0
1772407199.844457,49.0,0.0,15.0
1772407199.9797254,49.0,0.0,15.0
1772407200.0646937,49.0,0.0,15.0
1772407200.2000315,49.0,0.0,16.0
1772407200.2886062,49.0,0.0,16.0
1772407200.4107554,49.0,0.0,16.0
1772407200.4955297,49.0,0.0,16.0
1772407200.683374,49.0,0.0,16.0
1772407200.759221,49.0,0.0,16.0
1772407200.8694632,49.0,0.0,17.0
1772407200.949144,49.0,0.0,17.0
1772407201.0636241,49.0,0.0,17.0
1772407201.146562,49.0,0.0,17.0
1772407201.2572968,49.0,0.0,17.0
1772407201.340394,49.0,0.0,17.0
1772407201.440723,49.0,0.0,17.0
1772407201.5274956,49.0,0.0,17.0
1772407201.6531994,49.0,0.0,16.0
1772407201.7359924,49.0,0.0,17.0
1772407201.8464017,49.0,0.0,17.0
1772407201.9269853,49.0,0.0,16.0
1772407202.0390089,49.0,0.0,16.0
1772407202.118342,49.0,0.0,16.0
1772407202.2377114,49.0,0.0,15.0
1772407202.3175926,49.0,0.0,15.0
1772407202.4320652,49.0,0.0,15.0
1772407202.510287,49.0,0.0,15.0
1772407202.630252,49.0,0.0,17.0
1772407202.7156878,49.0,0.0,17.0
1772407202.834908,49.0,0.0,18.0
1772407202.919058,49.0,0.0,17.0
1772407203.021998,49.0,0.0,18.0
1772407203.105736,49.0,0.0,17.0
1772407203.218834,49.0,0.0,17.0
1772407203.297334,49.0,0.0,17.0
1772407203.4089622,49.0,0.0,17.0
1772407203.4867544,49.0,0.0,17.0
1772407203.595125,49.0,0.0,17.0
1772407203.6796365,49.0,0.0,17.0
1772407203.7938354,49.0,0.0,17.0
1772407203.872623,49.0,0.0,17.0
1772407203.995171,49.0,0.0,16.0
1772407204.073152,49.0,0.0,16.0
1772407204.1836782,49.0,0.0,16.0
1772407204.258477,49.0,0.0,16.0
1772407204.3826015,49.0,0.0,15.0
