t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787925546.0941846,,0.0679323673248291,14.720523358450702,,20.53520001936704,0.005500012775883079,1,4.310199990868568,1,,0,16.152800002600998,1,hover,0.011199997970834374,1
1787925546.1071453,,0.012960672378540039,77.15649086661394,,0.09770001634024084,0.0050000089686363935,1,,0,,0,,0,hover,0.009599985787644982,1
1787925546.156821,,0.049675703048706055,20.130565621175396,,18.47290000296198,0.0034999975468963385,1,,0,,0,18.40600001742132,1,hover,0.009899988071992993,1
1787925546.1715171,,0.014696121215820312,68.045165476963,,0.15869998605921865,0.007199996616691351,1,,0,,0,,0,hover,0.021100015146657825,1
1787925546.222437,,0.05091977119445801,19.63873710628216,,20.113400008995086,0.0045000051613897085,1,4.366000008303672,1,,0,15.683000005083159,1,hover,0.009199982741847634,1
1787925546.2402387,,0.017801761627197266,56.17421584121287,,0.07450001430697739,0.0044000043999403715,1,,0,,0,,0,hover,0.010299991117790341,1
1787925546.2828386,,0.04259991645812988,23.474224438511953,,16.332900006091222,0.0034999975468963385,1,,0,,0,16.26530001522042,1,hover,0.009300012607127428,1
1787925546.3019812,,0.019142627716064453,52.239432058786896,,0.076299998909235,0.0043000036384910345,1,,0,,0,,0,hover,0.009499985026195645,1
1787925546.351073,,0.04909181594848633,20.369994074966247,,19.990500004496425,0.0040000013541430235,1,4.237699991790578,1,,0,15.693399996962398,1,hover,0.009100011084228754,1
1787925546.3623798,,0.0113067626953125,88.44264507422402,,0.07720000576227903,0.0048000074457377195,1,,0,,0,,0,hover,0.009899988071992993,1
1787925546.4149714,,0.052591562271118164,19.014457012036175,,20.139100000960752,0.0033999967854470015,1,,0,,0,20.07259998936206,1,hover,0.008700008038431406,1
1787925546.4431307,,0.028159379959106445,35.512145560456865,,0.07430001278407872,0.0045000051613897085,1,,0,,0,,0,hover,0.009799987310543656,1
1787925546.4940069,,0.05087614059448242,19.65557898683162,,20.235199976013973,0.0046000059228390455,1,4.254400002537295,1,,0,15.922399994451553,1,hover,0.009400013368576765,1
1787925546.5107946,,0.01678776741027832,59.5671821964694,,0.07850001566112041,0.0048000074457377195,1,,0,,0,,0,hover,0.010199990356341004,1
1787925546.5539713,,0.04317665100097656,23.160666166011396,,15.861899999435991,0.0040000013541430235,1,,0,,0,15.794200007803738,1,hover,0.008500006515532732,1
1787925546.5735302,,0.01955890655517578,51.1276025159686,,0.07310000364668667,0.0048000074457377195,1,,0,,0,,0,hover,0.010299991117790341,1
1787925546.6259627,,0.05243253707885742,19.072126883656637,,22.472099983133376,0.0039000005926936865,1,4.3138000182807446,1,,0,18.096899992087856,1,hover,0.008800008799880743,1
1787925546.640961,,0.014998197555541992,66.67467849364935,,0.11900000390596688,0.005999987479299307,1,,0,,0,,0,hover,0.01580000389367342,1
1787925546.6824348,,0.0414738655090332,24.111569725329684,,15.863100008573383,0.0041000021155923605,1,,0,,0,15.796199993928894,1,hover,0.008600007276982069,1
1787925546.6988459,,0.01641106605529785,60.9344936295091,,0.30750001315027475,0.004999979864805937,1,,0,,0,,0,hover,0.012100004823878407,1
1787925546.7509623,,0.05211639404296875,19.187820231298492,,19.797599990852177,0.0042000028770416975,1,4.0176000038627535,1,,0,15.722200012532994,1,hover,0.009400013368576765,1
1787925546.7638223,,0.01286005973815918,77.76013645043476,,0.08120000711642206,0.0048000074457377195,1,,0,,0,,0,hover,0.010599993402138352,1
1787925546.8308723,,0.06704998016357422,14.914247514472244,,19.41479998640716,0.003400025889277458,1,,0,,0,19.349999987753108,1,hover,0.00899998121894896,1
1787925546.8425026,,0.01163029670715332,85.98232918554355,,0.08060000254772604,0.0044000043999403715,1,,0,,0,,0,hover,0.010599993402138352,1
1787925546.8943853,,0.05188274383544922,19.274231200485268,,20.08159999968484,0.0039000005926936865,1,4.206999990856275,1,,0,15.81909999367781,1,hover,0.008800008799880743,1
1787925546.9065728,,0.012187480926513672,82.05141046206816,,0.14929997269064188,0.007599999662488699,1,,0,,0,,0,hover,0.016700010746717453,1
1787925546.953885,,0.047312259674072266,21.13617077030064,,15.90070000384003,0.0036999990697950125,1,,0,,0,15.834999998332933,1,hover,0.008500006515532732,1
1787925546.9735115,,0.019626379013061523,50.951833720040334,,0.07330000516958535,0.0048000074457377195,1,,0,,0,,0,hover,0.00969998654909432,1
1787925547.023075,,0.04956364631652832,20.176078120114486,,20.2788999886252,0.004499976057559252,1,4.458999988855794,1,,0,15.754099993500859,1,hover,0.010400020983070135,1
1787925547.0344396,,0.011364459991455078,87.99362228842361,,0.06990000838413835,0.0044000043999403715,1,,0,,0,,0,hover,0.010299991117790341,1
1787925547.0842009,,0.049761295318603516,20.095939898617246,,17.040700011420995,0.0040000013541430235,1,,0,,0,16.97490000515245,1,hover,0.009100011084228754,1
1787925547.1071308,,0.022929906845092773,43.61116714322849,,0.07039998308755457,0.0044000043999403715,1,,0,,0,,0,hover,0.010000017937272787,1
1787925547.150322,,0.04319119453430176,23.152867402308495,,20.21180000156164,0.0043000036384910345,1,4.376500000944361,1,,0,15.77009999891743,1,hover,0.009500014130026102,1
1787925547.1696322,,0.01931023597717285,51.7860061980665,,0.06969997775740921,0.0045000051613897085,1,,0,,0,,0,hover,0.010599993402138352,1
1787925547.2263618,,0.05672955513000488,17.627495891838734,,15.686400001868606,0.0039000005926936865,1,,0,,0,15.622499980963767,1,hover,0.009100011084228754,1
1787925547.2458441,,0.01948237419128418,51.328446429664076,,0.07050001295283437,0.0041000021155923605,1,,0,,0,,0,hover,0.009599985787644982,1
1787925547.3105583,,0.06471419334411621,15.4525606876149,,36.13059999770485,0.004099973011761904,1,4.203900025459006,1,,0,31.871899991529062,1,hover,0.009700015652924776,1
1787925547.3183594,,0.007801055908203125,128.18777506112468,,0.06930000381544232,0.0045000051613897085,1,,0,,0,,0,hover,0.010199990356341004,1
1787925547.3684232,,0.0500638484954834,19.97449317325688,,30.453499988652766,0.003400025889277458,1,,0,,0,30.394100002013147,1,hover,0.008499977411702275,1
1787925547.3807204,,0.01229715347290039,81.31963240141145,,0.07239999831654131,0.0043000036384910345,1,,0,,0,,0,hover,0.010600022505968809,1
1787925547.420326,,0.03960561752319336,25.24894352207467,,18.470699986210093,0.0043000036384910345,1,4.06410000869073,1,,0,14.35369998216629,1,hover,0.00969998654909432,1
1787925547.4341176,,0.013791561126708984,72.50810773432909,,0.09640000644139946,0.0043000036384910345,1,,0,,0,,0,hover,0.011600001016631722,1
1787925547.4813967,,0.04727911949157715,21.15098611720448,,14.888300007442012,0.0037999998312443495,1,,0,,0,14.827000006334856,1,hover,0.009499985026195645,1
1787925547.5025198,,0.021123170852661133,47.3413772475366,,0.12350000906735659,0.007399998139590025,1,,0,,0,,0,hover,0.01810002140700817,1
1787925547.553554,,0.05103421211242676,19.59469850924771,,23.087100009433925,0.004199973773211241,1,4.508400015765801,1,,0,18.5232000076212,1,hover,0.009800016414374113,1
1787925547.5784988,,0.024944782257080078,40.08854395656911,,0.09119999594986439,0.006500020390376449,1,,0,,0,,0,hover,0.01379998866468668,1
1787925547.6405325,,0.062033653259277344,16.120282257444618,,30.530300020473078,0.0035999983083456755,1,,0,,0,30.46930002165027,1,hover,0.00890000956133008,1
1787925547.6451051,,0.004572629928588867,218.6925282861463,,0.06120000034570694,0.0046000059228390455,1,,0,,0,,0,hover,0.010299991117790341,1
1787925547.6988199,,0.053714752197265625,18.616859598039913,,23.74110001255758,0.0039000005926936865,1,4.054200020618737,1,,0,19.633799995062873,1,hover,0.009000010322779417,1
1787925547.7071793,,0.008359432220458984,119.62534938109634,,0.07070001447573304,0.0044000043999403715,1,,0,,0,,0,hover,0.0109999964479357,1
1787925547.7526925,,0.045513153076171875,21.97167043835387,,14.393199991900474,0.0036999990697950125,1,,0,,0,14.334500010591,1,hover,0.008899980457499623,1
1787925547.7737017,,0.021009206771850586,47.59817973422304,,0.07169999298639596,0.0044000043999403715,1,,0,,0,,0,hover,0.010299991117790341,1
1787925547.8220117,,0.048310041427612305,20.699630355283354,,19.458399998256937,0.0044000043999403715,1,4.239300003973767,1,,0,15.163599979132414,1,hover,0.009499985026195645,1
1787925547.8348436,,0.012831926345825195,77.93062187621932,,0.0751999905332923,0.004699977580457926,1,,0,,0,,0,hover,0.011199997970834374,1
1787925547.8807633,,0.04591965675354004,21.77716626601108,,14.371400000527501,0.0037999998312443495,1,,0,,0,14.312799990875646,1,hover,0.008200004231184721,1
1787925547.899893,,0.01912975311279297,52.27458995961912,,0.06930000381544232,0.0046000059228390455,1,,0,,0,,0,hover,0.010099989594891667,1
1787925547.9537492,,0.05385613441467285,18.567986931634564,,22.92049999232404,0.0043000036384910345,1,5.946899997070432,1,,0,16.916499997023493,1,hover,0.009899988071992993,1
1787925547.9787986,,0.025049448013305664,39.92103935658878,,0.07020001066848636,0.0049000082071870565,1,,0,,0,,0,hover,0.011399999493733048,1
1787925548.0255542,,0.04675555229187012,21.387834192558145,,15.11670000036247,0.0036999990697950125,1,,0,,0,15.061699989018962,1,hover,0.008400005754083395,1
1787925548.0435348,,0.017980575561523438,55.61557229235176,,0.15300000086426735,0.009100011084228754,1,,0,,0,,0,hover,0.024599983589723706,1
1787925548.094518,,0.05098319053649902,19.614307960661993,,19.2576999834273,0.0044000043999403715,1,4.36029999400489,1,,0,14.826800004811957,1,hover,0.009000010322779417,1
1787925548.112138,,0.017620086669921875,56.75340982896731,,0.0743999844416976,0.004699977580457926,1,,0,,0,,0,hover,0.010800024028867483,1
1787925548.1545012,,0.04236316680908203,23.60541185475338,,16.32890000473708,0.0041000021155923605,1,,0,,0,16.26629999373108,1,hover,0.010199990356341004,1
1787925548.1754367,,0.020935535430908203,47.76567589112857,,0.10309999925084412,0.0053000112529844046,1,,0,,0,,0,hover,0.012699980288743973,1
1787925548.2219338,,0.04649710655212402,21.506714592637792,,18.978599982801825,0.0049000082071870565,1,4.283999995095655,1,,0,14.6412999893073,1,hover,0.009700015652924776,1
1787925548.2347093,,0.012775421142578125,78.2753060615109,,0.06600000779144466,0.0047000066842883825,1,,0,,0,,0,hover,0.009499985026195645,1
1787925548.2813776,,0.046668291091918945,21.427825544980358,,14.271400024881586,0.0040000013541430235,1,,0,,0,14.213800022844225,1,hover,0.00890000956133008,1
1787925548.3001933,,0.01881575584411621,53.14694813669712,,0.1024999946821481,0.006099988240748644,1,,0,,0,,0,hover,0.015099998563528061,1
1787925548.3657382,,0.06554484367370605,15.256730262081007,,20.713400008389726,0.0041000021155923605,1,4.365700006019324,1,,0,16.289799998048693,1,hover,0.009700015652924776,1
1787925548.3785994,,0.012861251831054688,77.75292896336941,,0.13689999468624592,0.009500014130026102,1,,0,,0,,0,hover,0.016200006939470768,1
1787925548.4255066,,0.04690718650817871,21.318694947215402,,14.38940002117306,0.0042000028770416975,1,,0,,0,14.329600002383813,1,hover,0.009199982741847634,1
1787925548.4466217,,0.02111506462097168,47.359551957363685,,0.17929999739862978,0.0047000066842883825,1,,0,,0,,0,hover,0.0467000063508749,1
1787925548.4928508,,0.04622912406921387,21.63138541199284,,18.7187000119593,0.0048999791033566,1,4.118100012419745,1,,0,14.544300007401034,1,hover,0.009800016414374113,1
1787925548.506425,,0.01357412338256836,73.66958232339199,,0.06849999772384763,0.0045000051613897085,1,,0,,0,,0,hover,0.00990001717582345,1
1787925548.554499,,0.04807400703430176,20.80126167320482,,14.561399992089719,0.0040000013541430235,1,,0,,0,14.503799990052357,1,hover,0.009099981980398297,1
1787925548.5735862,,0.01908731460571289,52.390816657923004,,0.06609997944906354,0.0045000051613897085,1,,0,,0,,0,hover,0.010100018698722124,1
1787925548.6216063,,0.048020124435424805,20.824602429857357,,18.470799986971542,0.0040000013541430235,1,4.111899994313717,1,,0,14.303200005088001,1,hover,0.009600014891475439,1
1787925548.6391132,,0.017506837844848633,57.120538206975446,,0.16349999350495636,0.007700000423938036,1,,0,,0,,0,hover,0.01850002445280552,1
1787925548.680662,,0.041548728942871094,24.06812495696284,,14.794199989410117,0.0037999998312443495,1,,0,,0,14.7317000082694,1,hover,0.009600014891475439,1
1787925548.7019103,,0.021248340606689453,47.062498597428245,,0.08200001320801675,0.0052000104915350676,1,,0,,0,,0,hover,0.011199997970834374,1
1787925548.7308857,,0.028975486755371094,34.511931014053914,,19.14840002427809,0.0040000013541430235,1,4.5322000223677605,1,,0,14.56260000122711,1,hover,0.00890000956133008,1
1787925548.7769203,,0.04603457450866699,21.722803146833225,,0.07029998232610524,0.004299974534660578,1,,0,,0,,0,hover,0.010200019460171461,1
1787925548.8245022,,0.04758191108703613,21.016389992634274,,15.322399995056912,0.0040000013541430235,1,,0,,0,15.26360001298599,1,hover,0.008800008799880743,1
1787925548.842543,,0.01804065704345703,55.43035365015594,,0.0686999992467463,0.004599976819008589,1,,0,,0,,0,hover,0.010100018698722124,1
1787925548.8943372,,0.05179429054260254,19.30714736168587,,20.289900014176965,0.0041000021155923605,1,4.158299998380244,1,,0,16.08289999421686,1,hover,0.008600007276982069,1
1787925548.9064546,,0.012117385864257812,82.52605068471588,,0.08840000373311341,0.006199989002197981,1,,0,,0,,0,hover,0.013500015484169126,1
1787925548.953019,,0.046564340591430664,21.47566114538798,,14.250699983676895,0.0040000013541430235,1,,0,,0,14.192500006174669,1,hover,0.009100011084228754,1
1787925548.9741764,,0.021157503128051758,47.264556405720015,,0.07109998841769993,0.0050000089686363935,1,,0,,0,,0,hover,0.010399991879239678,1
1787925549.021131,,0.04695463180541992,21.297153476658103,,19.137099996441975,0.0041000021155923605,1,4.348799993749708,1,,0,14.735599979758263,1,hover,0.009000010322779417,1
1787925549.0366862,,0.015555143356323242,64.28741780727434,,0.13699999544769526,0.007800001185387373,1,,0,,0,,0,hover,0.017300015315413475,1
1787925549.0815063,,0.04482007026672363,22.31143311576741,,14.29449999704957,0.0033999967854470015,1,,0,,0,14.23670002259314,1,hover,0.008800008799880743,1
1787925549.113946,,0.0324397087097168,30.826417368552573,,0.066100008552894,0.0041000021155923605,1,,0,,0,,0,hover,0.010200019460171461,1
1787925549.1519458,,0.037999868392944336,26.315880614620127,,19.39590001711622,0.0043000036384910345,1,4.449600004591048,1,,0,14.883299998473376,1,hover,0.009499985026195645,1
1787925549.1783235,,0.02637767791748047,37.9108427636574,,0.09059999138116837,0.006300018867477775,1,,0,,0,,0,hover,0.013899989426136017,1
1787925549.2247772,,0.04645371437072754,21.526803906775267,,14.204900013282895,0.0037999998312443495,1,,0,,0,14.145400025881827,1,hover,0.00899998121894896,1
1787925549.2440083,,0.019231081008911133,51.99915696557196,,0.06940000457689166,0.0039000005926936865,1,,0,,0,,0,hover,0.010199990356341004,1
1787925549.2918153,,0.04780697822570801,20.917448395896606,,18.462599982740358,0.0043000036384910345,1,4.109100002096966,1,,0,14.296299981651828,1,hover,0.009400013368576765,1
1787925549.3062177,,0.014402389526367188,69.43292279168323,,0.1142999972216785,0.005499983672052622,1,,0,,0,,0,hover,0.011900003300979733,1
1787925549.3519692,,0.04575157165527344,21.85717263517739,,14.575999986846,0.0034999975468963385,1,,0,,0,14.51529999030754,1,hover,0.008800008799880743,1
1787925549.3708518,,0.01888251304626465,52.95905251328931,,0.09630000567995012,0.006399990525096655,1,,0,,0,,0,hover,0.013999990187585354,1
1787925549.4259713,,0.05511951446533203,18.142394933993113,,24.836399999912828,0.0041000021155923605,1,4.305699985707179,1,,0,20.481400017160922,1,hover,0.009000010322779417,1
1787925549.4377027,,0.011731386184692383,85.2414185550249,,0.08460000390186906,0.0046000059228390455,1,,0,,0,,0,hover,0.009899988071992993,1
1787925549.4863527,,0.04865002632141113,20.55497346277683,,20.008499996038154,0.0038999714888632298,1,,0,,0,19.947499997215346,1,hover,0.009400013368576765,1
1787925549.4996634,,0.013310670852661133,75.12769349262928,,0.06569997640326619,0.0048000074457377195,1,,0,,0,,0,hover,0.010099989594891667,1
1787925549.5338283,,0.0341649055480957,29.269801392901506,,18.98980000987649,0.0042000028770416975,1,3.9517000259365886,1,,0,14.981799991801381,1,hover,0.009799987310543656,1
1787925549.5777276,,0.0438992977142334,22.77940769143037,,0.06739998934790492,0.0043000036384910345,1,,0,,0,,0,hover,0.010899995686486363,1
1787925549.6249394,,0.04721188545227051,21.18110705430232,,14.49460000731051,0.0039000005926936865,1,,0,,0,14.43089998792857,1,hover,0.009100011084228754,1
1787925549.6468484,,0.021908998489379883,45.64334606553274,,0.07219999679364264,0.0049000082071870565,1,,0,,0,,0,hover,0.010499992640689015,1
1787925549.6918497,,0.04500126838684082,22.221595876004642,,18.510699999751523,0.0049000082071870565,1,4.216300003463402,1,,0,14.24109999788925,1,hover,0.009000010322779417,1
1787925549.708988,,0.017138242721557617,58.34903941126553,,0.06680001388303936,0.0048000074457377195,1,,0,,0,,0,hover,0.010399991879239678,1
1787925549.7556088,,0.046620845794677734,21.44963230405744,,16.77170000039041,0.006699992809444666,1,,0,,0,16.707200004020706,1,hover,0.008800008799880743,1
1787925549.771498,,0.01588916778564453,62.93595822579677,,0.06930000381544232,0.0053000112529844046,1,,0,,0,,0,hover,0.011500000255182385,1
1787925549.8244646,,0.05296659469604492,18.879824269213803,,22.540700010722503,0.0043000036384910345,1,4.43889998132363,1,,0,18.045200005872175,1,hover,0.009899988071992993,1
1787925549.838366,,0.013901472091674805,71.93482772222889,,0.07039998308755457,0.0049000082071870565,1,,0,,0,,0,hover,0.010899995686486363,1
1787925549.9011636,,0.06279754638671875,15.924189041428745,,19.243599992478266,0.0037999998312443495,1,,0,,0,19.1810000105761,1,hover,0.008400005754083395,1
1787925549.9152436,,0.014080047607421875,71.02248713085885,,0.09369998588226736,0.007099995855242014,1,,0,,0,,0,hover,0.014299992471933365,1
1787925549.95152,,0.03627634048461914,27.566176373936933,,21.058499987702817,0.0042000028770416975,1,4.150500026298687,1,,0,16.85739998356439,1,hover,0.009400013368576765,1
1787925549.978351,,0.02683115005493164,37.270113206205906,,0.10170001769438386,0.0051000097300857306,1,,0,,0,,0,hover,0.010599993402138352,1
1787925550.0272222,,0.04887104034423828,20.462015806420137,,15.878799982601777,0.0034999975468963385,1,,0,,0,15.820400003576651,1,hover,0.008700008038431406,1
1787925550.0424595,,0.01523733139038086,65.62828978250666,,0.0914999982342124,0.006499991286545992,1,,0,,0,,0,hover,0.016000005416572094,1
1787925550.1081576,,0.06569814682006836,15.221129489980331,,33.98850001394749,0.0043000036384910345,1,4.335999983595684,1,,0,29.592500010039657,1,hover,0.00969998654909432,1
1787925550.115139,,0.006981372833251953,143.23830339457686,,0.07129998994059861,0.005099980626255274,1,,0,,0,,0,hover,0.010100018698722124,1
1787925550.169257,,0.05411791801452637,18.47816835325371,,29.82329999213107,0.0036999990697950125,1,,0,,0,29.75779998814687,1,hover,0.008400005754083395,1
1787925550.176353,,0.007096052169799805,140.92342841783423,,0.13329999637790024,0.006999995093792677,1,,0,,0,,0,hover,0.01680001150816679,1
1787925550.2240562,,0.04770326614379883,20.962925200667726,,21.837699983734637,0.0048000074457377195,1,4.492000007303432,1,,0,17.217999993590638,1,hover,0.030499999411404133,1
1787925550.242197,,0.018140792846679688,55.12438229418568,,0.07189999450929463,0.0042000028770416975,1,,0,,0,,0,hover,0.00969998654909432,1
1787925550.270763,,0.02856588363647461,35.00679386382226,,16.92259998526424,0.0036999990697950125,1,,0,,0,16.858099988894537,1,hover,0.008799979696050286,1
1787925550.2845335,,0.013770580291748047,72.61858097579557,,0.10549998842179775,0.004799978341907263,1,,0,,0,,0,hover,0.011399999493733048,1
1787925550.3349748,,0.05044126510620117,19.825038049592088,,20.385799987707287,0.004499976057559252,1,4.201400006422773,1,,0,16.117599996505305,1,hover,0.009500014130026102,1
1787925550.3787105,,0.04373574256896973,22.86459406566689,,0.07080001523718238,0.0045000051613897085,1,,0,,0,,0,hover,0.010299991117790341,1
1787925550.4262722,,0.0475616455078125,21.025344882900225,,15.684300014982,0.0037999998312443495,1,,0,,0,15.617099998053163,1,hover,0.009199982741847634,1
1787925550.4442363,,0.01796412467956543,55.66650297954796,,0.07559999357908964,0.0047000066842883825,1,,0,,0,,0,hover,0.010100018698722124,1
1787925550.5000582,,0.055821895599365234,17.91411755661288,,22.301399993011728,0.0043000036384910345,1,5.758199986303225,1,,0,16.47390000289306,1,hover,0.00969998654909432,1
1787925550.5143502,,0.014292001724243164,69.96920510467929,,0.09030001820065081,0.0052000104915350676,1,,0,,0,,0,hover,0.01069999416358769,1
1787925550.5543664,,0.04001617431640625,24.98989513822688,,16.227300016907975,0.0036999990697950125,1,,0,,0,16.157900012331083,1,hover,0.009300012607127428,1
1787925550.5702167,,0.015850305557250977,63.090266391901444,,0.09679998038336635,0.005600013537332416,1,,0,,0,,0,hover,0.011399999493733048,1
1787925550.6379414,,0.06772470474243164,14.765660534116272,,35.415699996519834,0.004499976057559252,1,4.284399998141453,1,,0,31.066900002770126,1,hover,0.008800008799880743,1
1787925550.6529236,,0.014982223510742188,66.7457670273711,,0.09370001498609781,0.0052000104915350676,1,,0,,0,,0,hover,0.010799994925037026,1
1787925550.7008514,,0.0479278564453125,20.86469277300223,,30.04399998462759,0.0037999998312443495,1,,0,,0,29.974899982335046,1,hover,0.008599978173151612,1
1787925550.7140224,,0.013170957565307617,75.92462393425411,,0.10259999544359744,0.0053000112529844046,1,,0,,0,,0,hover,0.013499986380338669,1
1787925550.750368,,0.036345720291137695,27.513555708616224,,21.16319999913685,0.0040000013541430235,1,4.194700013613328,1,,0,16.907399985939264,1,hover,0.009299983503296971,1
1787925550.7789395,,0.028571367263793945,35.00007510201357,,0.07120001828297973,0.0043000036384910345,1,,0,,0,,0,hover,0.009899988071992993,1
1787925550.840989,,0.06204962730407715,16.116132254903846,,30.507099989335984,0.0037999998312443495,1,,0,,0,30.437000008532777,1,hover,0.009399984264746308,1
1787925550.8526871,,0.011698007583618164,85.484642820748,,0.0701999815646559,0.004599976819008589,1,,0,,0,,0,hover,0.010400020983070135,1
1787925550.8944185,,0.04173135757446289,23.962795799673206,,20.40300000226125,0.0040000013541430235,1,4.350100003648549,1,,0,15.991499996744096,1,hover,0.008899980457499623,1
1787925550.9059176,,0.011499166488647461,86.96282473927558,,0.07919999188743532,0.0045000051613897085,1,,0,,0,,0,hover,0.010599993402138352,1
1787925550.9544356,,0.04851794242858887,20.610931749050366,,16.19090000167489,0.0036999990697950125,1,,0,,0,16.125199996167794,1,hover,0.009600014891475439,1
1787925550.9715526,,0.017117023468017578,58.4213722595203,,0.07149999146349728,0.004499976057559252,1,,0,,0,,0,hover,0.010300020221620798,1
1787925551.0393646,,0.06781196594238281,14.746659916181475,,21.500299975741655,0.0041000021155923605,1,4.691700014518574,1,,0,16.74669998465106,1,hover,0.009300012607127428,1
1787925551.0623016,,0.02293705940246582,43.5975676939868,,0.1249000197276473,0.00790000194683671,1,,0,,0,,0,hover,0.01759998849593103,1
1787925551.0892293,,0.026927709579467773,37.13646706745881,,18.9482000132557,0.0036999990697950125,1,,0,,0,18.88029999099672,1,hover,0.009300012607127428,1
1787925551.0992024,,0.00997304916381836,100.2702366722448,,0.11699998867698014,0.006200018106028438,1,,0,,0,,0,hover,0.01990000600926578,1
1787925551.136103,,0.03690052032470703,27.099888868787637,,20.32889999100007,0.005199981387704611,1,4.3317999807186425,1,,0,15.927800006465986,1,hover,0.010499992640689015,1
1787925551.1783276,,0.04222464561462402,23.68285122217015,,0.07199999527074397,0.004699977580457926,1,,0,,0,,0,hover,0.00990001717582345,1
1787925551.2262,,0.04787254333496094,20.88880035061158,,16.378800006350502,0.0036999990697950125,1,,0,,0,16.313900006935,1,hover,0.009000010322779417,1
1787925551.242324,,0.01612401008605957,62.01931124221858,,0.11860000086016953,0.00589998671784997,1,,0,,0,,0,hover,0.014699995517730713,1
1787925551.2941556,,0.05183148384094238,19.29329291572561,,19.93789998232387,0.0041000021155923605,1,4.098300007171929,1,,0,15.782699978444725,1,hover,0.00990001717582345,1
1787925551.3100483,,0.015892744064331055,62.92179600654075,,0.07270000060088933,0.004699977580457926,1,,0,,0,,0,hover,0.010000017937272787,1
1787925551.3540666,,0.04401826858520508,22.71784039084419,,15.853499993681908,0.0033999967854470015,1,,0,,0,15.788999997312203,1,hover,0.009399984264746308,1
1787925551.3733547,,0.019288063049316406,51.845537700865265,,0.16920000780373812,0.028900016332045197,1,,0,,0,,0,hover,0.03239998477511108,1
1787925551.412861,,0.03950643539428711,25.312331776321347,,20.368400000734255,0.0043000036384910345,1,4.516499990131706,1,,0,15.793600003235042,1,hover,0.009099981980398297,1
1787925551.421532,,0.008670806884765625,115.3295204575451,,0.07599999662488699,0.005499983672052622,1,,0,,0,,0,hover,0.011500000255182385,1
1787925551.467561,,0.046029090881347656,21.725391070133636,,17.765099997632205,0.0032999960239976645,1,,0,,0,17.70239998586476,1,hover,0.008300004992634058,1
1787925551.485601,,0.018039941787719727,55.43255137778365,,0.07360000745393336,0.0044000043999403715,1,,0,,0,,0,hover,0.00969998654909432,1
1787925551.5342605,,0.048659563064575195,20.55094491236838,,19.722800003364682,0.0043000036384910345,1,4.146499995840713,1,,0,15.519900014624,1,hover,0.008899980457499623,1
