t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790346697.3897417,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,94.0,0.0,LLM error (ReadTimeout),4024.562099999912,,0,,0,no_face,0,True,220,220,False,False,0/20,-1.0,False,825,35.1594455242157
1790346699.1440566,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,94.0,0.0,LLM error (ReadTimeout),4024.562099999912,,0,,0,no_face,0,False,228,228,False,False,0/20,-1.0,False,834,36.907997131347656
1790346700.224069,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,94.0,0.0,LLM error (ReadTimeout),4012.8538999997545,,0,,0,no_face,0,True,215,215,False,False,0/20,-1.0,False,867,37.97630786895752
1790346700.2874873,hover,ground,Autonomy: search done (28s) -> hover,HOVER,,True,False,False,False,94.0,0.0,LLM error (ReadTimeout),4012.8538999997545,,0,,0,no_face,0,True,215,215,False,False,0/20,-1.0,False,869,38.05181002616882
1790346701.274328,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,0.0,LLM error (ReadTimeout),4012.8538999997545,,0,,0,no_face,0,True,234,234,False,True,7/20,-1.0,False,893,39.05319046974182
1790346701.4706178,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,0.0,The drone is searching for potential hazards ahead.,2098.2371999998577,,0,,0,no_face,0,True,222,222,False,True,10/20,-1.0,False,897,39.211700677871704
1790346702.080661,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,0.0,The drone is searching for potential hazards ahead.,2098.2371999998577,,0,,0,no_hand,0,True,234,234,True,False,0/20,0.8860431909561157,False,910,0.0
1790346703.0322406,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,0.0,The drone is searching for potential hazards ahead.,2098.2371999998577,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.8631768226623535,False,934,0.0
1790346703.1086564,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,0.0,To avoid battery warnings,1642.465799999627,,0,,0,no_hand,0,True,216,216,True,False,0/20,0.864688515663147,False,935,0.0
1790346704.0807178,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,0.0,To avoid battery warnings,1642.465799999627,,0,,0,no_hand,0,True,199,199,True,False,0/20,0.6225650310516357,False,960,0.0
1790346705.0990257,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,0.0,To avoid battery warnings,1642.465799999627,,0,,0,no_hand,0,True,167,167,True,False,0/20,0.6976356506347656,False,985,0.0
1790346706.0499887,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,94.0,0.0,The drone is in visual range and has a battery of 94% remaining.,2828.62729999988,,0,,0,no_face,0,False,161,161,True,False,0/20,0.765378475189209,False,996,0.5309851169586182
1790346707.0832827,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,94.0,0.0,The drone is in visual range and has a battery of 94% remaining.,2828.62729999988,,0,,0,no_face,0,True,165,165,True,False,0/20,0.43431347608566284,False,1032,0.08822274208068848
1790346707.7890801,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,-40.0,The drone is in visual range and has a battery of 94% remaining.,2828.62729999988,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1050,0.8119721412658691
1790346708.3846974,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,0.0,The drone is flying and hasn't seen any obstacles yet,2419.946600000003,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1060,1.4075894355773926
1790346709.4072866,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,94.0,0.0,The drone is flying and hasn't seen any obstacles yet,2419.946600000003,,1,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1088,2.430178642272949
1790346710.4713938,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,94.0,0.0,The drone is flying and hasn't seen any obstacles yet,2419.946600000003,,1,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1114,3.494285821914673
1790346710.616621,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,"The drone is in its flight mode, hence flying state.",2248.3538999999837,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1117,3.6022932529449463
1790346711.6417701,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,"The drone is in its flight mode, hence flying state.",2248.3538999999837,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1142,4.6344451904296875
1790346712.1014209,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,Autonomy: no intent -> hover,1444.9449999997341,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1152,5.0950236320495605
1790346713.154149,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,Autonomy: no intent -> hover,1444.9449999997341,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1176,6.149113655090332
1790346714.1776931,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,Autonomy: no intent -> hover,1488.3574000000408,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1203,7.168622732162476
1790346715.1477304,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,Autonomy: no intent -> hover,1488.3574000000408,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1227,8.1706223487854
1790346715.469771,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,94.0,0.0,The drone is hovering in the ground position.,1889.7939999997106,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1233,8.45499062538147
1790346717.0709462,search_360,ground,Autonomy: no human for 10.1s -> search_360,SEARCH,,False,False,False,False,94.0,0.0,the drone is currently hovering,1353.8747000002331,,0,,0,no_face,0,False,145,145,True,False,0/20,0.09022441506385803,False,1240,10.068790435791016
1790346723.2189226,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 10.1s -> search_360,SEARCH,,True,False,False,False,94.0,60.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_face,0,True,228,228,True,False,0/20,0.26764148473739624,True,1369,16.206947803497314
1790346724.2883408,face,rc lr=0 fb=9 ud=9 yaw=20,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,124,124,True,False,0/20,0.5716016292572021,True,1391,0.0
1790346724.3891988,face,rc lr=0 fb=11 ud=9 yaw=20,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,120,120,True,False,0/20,0.207729309797287,True,1396,0.0
1790346724.5092554,face,rc lr=0 fb=12 ud=7 yaw=18,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,133,133,True,False,0/20,0.6609592437744141,True,1398,0.0
1790346724.6452143,face,rc lr=0 fb=13 ud=6 yaw=13,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,126,126,True,False,0/20,0.180226132273674,True,1402,0.0
1790346724.6711457,face,rc lr=0 fb=0 ud=0 yaw=0,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_face,0,True,126,126,True,False,0/20,0.28148704767227173,True,1404,0.07560491561889648
1790346725.0210888,face,rc lr=0 fb=14 ud=0 yaw=12,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,130,130,True,False,0/20,0.6677241921424866,True,1412,0.0
1790346725.225357,face,rc lr=0 fb=14 ud=0 yaw=13,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,135,135,True,False,0/20,0.2825995683670044,True,1416,0.0
1790346725.3261485,face,rc lr=0 fb=14 ud=0 yaw=12,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,135,135,True,False,0/20,0.6565064191818237,True,1418,0.0
1790346725.4417303,face,rc lr=0 fb=14 ud=0 yaw=10,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,134,134,True,False,0/20,0.5380958318710327,True,1421,0.0
1790346725.5500493,face,rc lr=0 fb=14 ud=0 yaw=11,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,122,122,True,False,0/20,0.6680957078933716,True,1424,0.0
1790346725.6665008,face,rc lr=0 fb=15 ud=0 yaw=13,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,128,128,True,False,0/20,0.6907069683074951,True,1426,0.0
1790346725.7935698,face,rc lr=0 fb=15 ud=0 yaw=17,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,122,122,True,False,0/20,0.5456246137619019,True,1429,0.0
1790346725.916775,face,rc lr=0 fb=15 ud=0 yaw=20,Search: face_detected -> face (exit search),FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_hand,0,True,124,124,True,False,0/20,0.3099746108055115,True,1432,0.0
1790346725.941361,face,rc lr=0 fb=0 ud=0 yaw=0,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,1413.4641000000556,,0,,0,no_face,0,True,124,124,True,False,0/20,0.24201127886772156,True,1434,0.08780384063720703
1790346726.695979,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,0,,0,no_face,0,False,131,131,True,False,0/20,0.1662938892841339,True,1452,0.8141756057739258
1790346727.7262754,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,True,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,1,,0,no_face,0,True,144,144,True,False,0/20,0.24999621510505676,True,1477,1.8748583793640137
1790346728.763709,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,True,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,2,,0,no_face,0,False,144,144,True,False,0/20,0.24999621510505676,True,1503,2.927253246307373
1790346729.8956926,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,0,,0,no_face,0,True,140,140,True,False,0/20,0.4550210237503052,True,1528,3.9756338596343994
1790346730.3486214,face,rc lr=0 fb=14 ud=0 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,0,,0,no_hand,0,True,136,136,True,False,0/20,0.6144070625305176,True,1540,0.0
1790346730.4214458,face,rc lr=0 fb=14 ud=0 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,Autonomy: no human for 10.1s -> search_360,3259.022900000218,,0,,0,no_hand,0,True,133,133,True,False,0/20,0.45340731739997864,True,1541,0.0
1790346730.542778,face,rc lr=0 fb=14 ud=0 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,139,139,True,False,0/20,0.4756583273410797,True,1543,0.0
1790346730.6793892,face,rc lr=0 fb=13 ud=-3 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,158,158,True,False,0/20,0.28201037645339966,True,1546,0.0
1790346730.8036132,face,rc lr=0 fb=11 ud=-7 yaw=3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,180,180,True,False,0/20,0.4736816883087158,True,1550,0.0
1790346730.914261,face,rc lr=0 fb=10 ud=-8 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,194,194,True,False,0/20,0.53033846616745,True,1553,0.0
1790346731.0260172,face,rc lr=0 fb=7 ud=-9 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,206,206,True,False,0/20,0.4114505648612976,True,1555,0.0
1790346731.1742687,face,rc lr=0 fb=6 ud=-10 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,214,214,True,False,0/20,0.5027437210083008,True,1558,0.0
1790346731.284821,face,rc lr=0 fb=4 ud=-10 yaw=3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,218,218,True,False,0/20,0.38525712490081787,True,1562,0.0
1790346731.4084764,face,rc lr=0 fb=0 ud=0 yaw=0,Perception: face_detected -> face,HOVER,,True,False,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,1,,0,no_face,0,True,218,218,True,False,0/20,0.4217783808708191,True,1564,0.028397321701049805
1790346731.5747974,face,rc lr=0 fb=2 ud=-11 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,225,225,True,False,0/20,0.5848182439804077,True,1569,0.0
1790346731.648478,face,rc lr=0 fb=0 ud=-11 yaw=10,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.4898218810558319,True,1570,0.0
1790346731.7624955,face,rc lr=0 fb=0 ud=-11 yaw=13,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,223,223,True,False,0/20,0.46384599804878235,True,1573,0.0
1790346731.8829532,face,rc lr=0 fb=0 ud=-10 yaw=16,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_hand,0,True,213,213,True,False,0/20,0.4056245684623718,True,1576,0.0
1790346731.9098816,face,rc lr=0 fb=0 ud=0 yaw=0,Perception: face_detected -> face,HOVER,,True,False,False,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,0,,0,no_face,0,True,213,213,True,False,0/20,0.43565839529037476,True,1578,0.07956862449645996
1790346732.6331253,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,True,False,True,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,1,,0,no_face,0,True,152,152,True,False,0/20,0.06569306552410126,True,1595,0.8039920330047607
1790346733.1735935,face,rc lr=0 fb=11 ud=0 yaw=0,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,LLM error (ReadTimeout),4010.653000000275,,1,pose,0,arm_not_visible(elbow),8,True,129,129,True,False,0/20,0.5624113082885742,True,1603,0.0
1790346733.4439833,face,rc lr=0 fb=12 ud=0 yaw=0,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,2,pose,0,arm_not_visible(wrist),8,True,130,130,True,False,0/20,0.2930772602558136,True,1610,0.0
1790346733.4739187,face,rc lr=0 fb=0 ud=0 yaw=0,Perception: face_detected -> face,HOVER,,True,False,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,2,,0,no_face,0,True,130,130,True,False,0/20,0.3200288414955139,True,1615,0.24475789070129395
1790346733.8029382,face,rc lr=0 fb=13 ud=0 yaw=6,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,1,pose,0,arm_not_visible(wrist),8,True,127,127,True,False,0/20,0.5611838102340698,True,1619,0.0
1790346734.006085,face,rc lr=0 fb=14 ud=0 yaw=8,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,1,pose,0,arm_not_visible(wrist),8,True,131,131,True,False,0/20,0.5536727905273438,True,1625,0.0
1790346734.6018245,face,rc lr=0 fb=14 ud=0 yaw=7,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,1,pose,0,arm_not_visible(wrist),8,True,135,135,True,False,0/20,0.46011874079704285,True,1639,0.0
1790346734.808347,face,rc lr=0 fb=15 ud=0 yaw=6,Perception: face_detected -> face,FACE,,True,True,True,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,2,pose,0,arm_not_visible(wrist),8,True,125,125,True,False,0/20,0.5868264436721802,True,1643,0.0
1790346734.9431086,face,rc lr=0 fb=15 ud=0 yaw=4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,0,,0,no_hand,0,True,131,131,True,False,0/20,0.514000654220581,True,1649,0.0
1790346735.1701674,face,rc lr=0 fb=15 ud=0 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone is hovering due to its altitude and the flight mode setting,2797.8805000002467,,0,,0,no_hand,0,True,129,129,True,False,0/20,0.4037747085094452,True,1655,0.0
1790346735.2769442,face,rc lr=0 fb=15 ud=0 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone detected a face but is currently not flying.,1934.75669999998,,0,,0,no_hand,0,True,127,127,True,False,0/20,0.5811452865600586,True,1658,0.0
