t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1790346668.4190738,130,0.07481193542480469,13.366851082273156,1.31988525390625,43.22749999982989,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,5.1327999999557505,1,,0,0,37.901400000009744,1,hover,0.014299999747890979,1,,
1790346668.4321086,131,0.013034820556640625,76.7175885279485,23.37956428527832,0.06899999971210491,,1,,,0,0,,,no_face,0,0.006200000370881753,1,,0,,0,0,,0,hover,0.021699999706470408,1,,
1790346668.4800136,132,0.04790496826171875,20.874661570313744,3.0257701873779297,34.773500000028434,,1,,,0,0,,,no_face,0,0.003100000412814552,1,,0,,0,0,34.7342000000026,1,hover,0.013699999726668466,1,,
1790346668.511895,133,0.03188133239746094,31.36631767873168,1.683950424194336,0.04709999984697788,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,hover,0.0144999999065476,1,,
1790346668.5804446,134,0.06854963302612305,14.58797014447791,2.040386199951172,41.400200000225595,,1,,,0,0,,,no_face,0,0.003200000264769187,1,5.4167000002962595,1,,0,0,35.94789999988279,1,hover,0.014299999747890979,1,,
1790346668.587563,135,0.0071184635162353516,140.4797534916435,13.136148452758789,0.06400000029316288,,1,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,hover,0.021299999843904516,1,,
1790346668.6521347,136,0.06457161903381348,15.486679983606134,2.752542495727539,39.60269999970478,,1,,,0,0,,,no_face,0,0.005899999905523146,1,,0,,0,0,39.534399999865855,1,hover,0.020400000266818097,1,,
1790346668.6771255,137,0.02499079704284668,40.014730153884315,0.9930133819580078,0.04549999994196696,,1,,,0,0,,,no_face,0,0.004100000296602957,1,,0,,0,0,,0,hover,0.013800000033370452,1,,
1790346668.7543936,138,0.07726812362670898,12.941947507760286,3.2486915588378906,43.34099999960017,,1,,,0,0,,,no_face,0,0.0064000000747910235,1,6.06149999975969,1,,0,0,37.219199999981356,1,hover,0.024200000098062446,1,,
1790346668.7598517,139,0.00545811653137207,183.21338400384397,39.81518745422363,0.07000000005064066,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,,0,hover,0.031600000056641875,1,,
1790346668.8185582,140,0.05870652198791504,17.03388254214504,1.3432502746582031,40.17019999992044,,1,,,0,0,,,no_face,0,0.003099999958067201,1,,0,,0,0,40.129800000158866,1,hover,0.014100000043981709,1,,
1790346668.8417645,141,0.023206233978271484,43.09186923377237,2.9942989349365234,0.044800000068789814,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,,0,hover,0.014400000054592965,1,,
1790346668.9215147,142,0.07975029945373535,12.539137869696889,6.946802139282227,38.99989999990794,,1,,,0,0,,,no_face,0,0.0033000001167238224,1,4.768199999944045,1,,0,0,34.19499999972686,1,hover,0.014700000065204222,1,,
1790346668.9289632,143,0.007448434829711914,134.25639384142633,24.402856826782227,0.03930000002583256,,1,,,0,0,,,no_face,0,0.003499999820633093,1,,0,,0,0,,0,hover,0.012099999821657548,1,,
1790346668.97914,144,0.05017685890197754,19.929505789781285,3.0603408813476562,34.26930000023276,,1,,,0,0,,,no_face,0,0.003099999958067201,1,,0,,0,0,34.22769999997399,1,hover,0.015000000075815478,1,,
1790346669.021071,145,0.0419309139251709,23.848752779025535,13.035774230957031,0.04259999968780903,,1,,,0,0,,,no_face,0,0.003000000106112566,1,,0,,0,0,,0,hover,0.012699999842880061,1,,
1790346669.0891607,146,0.06808972358703613,14.68650403201804,1.7957687377929688,46.803900000213616,,1,,,0,0,,,no_face,0,0.007199999799922807,1,6.0988999998699,1,,0,0,40.627600000334496,1,hover,0.03100000003541936,1,,
1790346669.093764,147,0.004603385925292969,217.23140667081003,18.901586532592773,0.0463000001218461,,1,,,0,0,,,no_face,0,0.003599999672587728,1,,0,,0,0,,0,hover,0.014000000192027073,1,,
1790346669.1498318,148,0.056067705154418945,17.835579274126676,1.5192031860351562,40.0073999999222,,1,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,39.96050000023388,1,hover,0.016599999980826396,1,,
1790346669.1779346,149,0.028102874755859375,35.58354825573503,2.1505355834960938,0.050800000281014945,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,hover,0.014799999917158857,1,,
1790346669.2580073,150,0.08007264137268066,12.488660082358441,1.0275840759277344,50.918299999921146,,1,,,0,0,,,no_face,0,0.003999999989900971,1,6.355600000006234,1,,0,0,44.51929999959248,1,hover,0.01699999984339229,1,,
1790346669.2625928,151,0.0045855045318603516,218.07851089273643,20.607709884643555,0.07969999978740816,,1,,,0,0,,,no_face,0,0.006199999916134402,1,,0,,0,0,,0,hover,0.022400000034394907,1,,
1790346669.3133712,152,0.05077838897705078,19.69341722227439,1.1458396911621094,38.745599999856495,,1,,,0,0,,,no_face,0,0.006199999916134402,1,,0,,0,0,38.665300000047864,1,hover,0.026200000320386607,1,,
1790346669.3453262,153,0.03195500373840332,31.29400353654806,2.0599365234375,0.08230000003095483,,1,,,0,0,,,no_face,0,0.0064000000747910235,1,,0,,0,0,,0,hover,0.026400000024295878,1,,
1790346669.427619,154,0.08229279518127441,12.151732090241945,2.993345260620117,51.89719999998488,,1,,,0,0,,,no_face,0,0.0033000001167238224,1,5.222799999955896,1,,0,0,46.634000000267406,1,hover,0.01650000012887176,1,,
1790346669.4326108,155,0.004991769790649414,200.3297511582366,25.46072006225586,0.04659999967771,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,hover,0.014700000065204222,1,,
1790346669.4840136,156,0.05140280723571777,19.454190418322906,3.0546188354492188,40.19779999998718,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,40.15640000034182,1,hover,0.014400000054592965,1,,
1790346669.5112631,157,0.027249574661254883,36.69782051394223,1.9955635070800781,0.053499999921768904,,1,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,,0,hover,0.01720000000204891,1,,
1790346669.5913684,158,0.08010530471801758,12.483567767704606,1.0342597961425781,48.082199999953446,,1,,,0,0,,,no_face,0,0.0035000002753804438,1,5.189500000142289,1,,0,0,42.85269999991215,1,hover,0.01539999993838137,1,,
1790346669.594393,159,0.003024578094482422,330.62462557149615,18.788814544677734,0.03690000039568986,,1,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,,0,hover,0.011299999641778413,1,,
1790346669.6459217,160,0.0515286922454834,19.406663674598732,3.023862838745117,34.689999999955035,,1,,,0,0,,,no_face,0,0.0033000001167238224,1,,0,,0,0,34.64880000001358,1,hover,0.014100000043981709,1,,
1790346669.676408,161,0.030486345291137695,32.80157035716241,1.0333061218261719,0.04529999978331034,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,hover,0.01359999987471383,1,,
1790346669.7520971,162,0.07568907737731934,13.211945959056646,1.0302066802978516,41.97750000002998,,1,,,0,0,,,no_face,0,0.003499999820633093,1,5.802799999855779,1,,0,0,36.13530000029641,1,hover,0.015600000097037992,1,,
1790346669.7560854,163,0.0039882659912109375,250.73553323768533,35.8121395111084,0.04189999981463188,,1,,,0,0,,,no_face,0,0.0033000001167238224,1,,0,,0,0,,0,hover,0.01359999987471383,1,,
1790346669.8251371,164,0.06905174255371094,14.481893765710025,6.973743438720703,42.400199999974575,,1,,,0,0,,,no_face,0,0.003200000264769187,1,,0,,0,0,42.3585000003186,1,hover,0.014999999621068127,1,,
1790346669.8426824,165,0.017545223236083984,56.99557005027857,1.338958740234375,0.06540000003951718,,1,,,0,0,,,no_face,0,0.005500000042957254,1,,0,,0,0,,0,hover,0.018599999748403206,1,,
1790346669.9366071,166,0.09392476081848145,10.64681976601032,1.5189647674560547,57.748000000174216,,1,,,0,0,,,no_face,0,0.004999999873689376,1,8.604300000115472,1,,0,0,49.09300000008443,1,hover,0.019100000372418435,1,,
1790346669.9415872,167,0.0049800872802734375,200.79969360398314,35.43686866760254,0.07660000028408831,,1,,,0,0,,,no_face,0,0.012099999821657548,1,,0,,0,0,,0,hover,0.025600000299164094,1,,
1790346669.9914424,168,0.04985523223876953,20.05807525297932,3.1795501708984375,43.49620000039067,,1,,,0,0,,,no_face,0,0.004399999852466863,1,,0,,0,0,43.45000000012078,1,hover,0.016399999822169775,1,,
1790346670.014081,169,0.022638559341430664,44.17242214569313,4.389762878417969,0.13750000016443664,,1,,,0,0,,,no_face,0,0.009100000170292333,1,,0,,0,0,,0,hover,0.046799999836366624,1,,
1790346670.104027,170,0.08994603157043457,11.11777787791476,0.9372234344482422,58.0881999999292,,1,,,0,0,,,no_face,0,0.003999999989900971,1,6.866100000024744,1,,0,0,51.17339999969772,1,hover,0.019300000076327706,1,,
1790346670.11042,172,0.006392955780029297,156.42216752442755,2.8417110443115234,0.05469999996421393,,1,,,0,0,,,no_face,0,0.004200000148557592,1,,0,,0,0,,0,hover,0.01739999970595818,1,,
1790346670.22839,173,0.11796998977661133,8.476732106984208,2.3598670959472656,49.790699999903154,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,49.741199999971286,1,hover,0.01920000022437307,1,,
1790346670.2324076,174,0.00401759147644043,248.9053468636876,22.966623306274414,0.045199999931355705,,1,,,0,0,,,no_face,0,0.004699999863078119,1,,0,,0,0,,0,hover,0.014800000371906208,1,,
1790346670.2961051,175,0.06369757652282715,15.699184405259631,0.9388923645019531,49.18009999983042,,1,,,0,0,,,no_face,0,0.007999999979801942,1,6.756700000096316,1,,0,0,42.33879999992496,1,hover,0.03300000025774352,1,,
1790346670.3016264,176,0.005521297454833984,181.11684946886606,26.9317626953125,0.04260000014255638,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,hover,0.012800000149582047,1,,
1790346670.3944619,177,0.0928354263305664,10.77174996147722,0.9961128234863281,50.138000000060856,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,50.07260000002134,1,hover,0.01699999984339229,1,,
1790346670.3989522,178,0.004490375518798828,222.69852394605502,23.0255126953125,0.04469999976208783,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,hover,0.0144999999065476,1,,
1790346670.4593768,179,0.0604245662689209,16.549560249211844,1.4083385467529297,47.34920000009879,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,5.934799999977258,1,,0,0,41.37440000022252,1,hover,0.01539999993838137,1,,
1790346670.4643645,180,0.0049877166748046875,200.4925430210325,21.544456481933594,0.05400000009103678,,1,,,0,0,,,no_face,0,0.004200000148557592,1,,0,,0,0,,0,hover,0.01649999967412441,1,,
1790346670.557443,181,0.0930783748626709,10.74363407693155,3.020048141479492,42.23759999968024,,1,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,42.1928000000662,1,hover,0.015900000107649248,1,,
1790346670.5631745,182,0.0057315826416015625,174.47188019966723,21.722793579101562,0.07090000008247443,,1,,,0,0,,,no_face,0,0.006000000212225132,1,,0,,0,0,,0,hover,0.022899999748915434,1,,
1790346670.633806,183,0.07063150405883789,14.157988185654009,2.1576881408691406,53.714599999693746,,1,,,0,0,,,no_face,0,0.003600000127335079,1,5.950899999788817,1,,0,0,47.7243999998791,1,hover,0.01539999993838137,1,,
1790346670.6408367,184,0.0070307254791259766,142.23283258164062,30.945539474487305,0.05920000012338278,,1,,,0,0,,,no_face,0,0.004900000021734741,1,,0,,0,0,,0,hover,0.019999999949504854,1,,
1790346670.7167802,185,0.0759434700012207,13.167689071672998,0.9787082672119141,41.57959999974992,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,41.53479999968113,1,hover,0.015600000097037992,1,,
1790346670.7227645,187,0.005984306335449219,167.10374501992032,0.9968280792236328,0.04619999981514411,,1,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,,0,hover,0.014199999895936344,1,,
1790346670.826967,188,0.1042025089263916,9.596697913544457,0.9973049163818359,48.34119999986797,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,6.425499999750173,1,,0,0,41.87230000025011,1,hover,0.01720000000204891,1,,
1790346670.8444328,189,0.017465829849243164,57.2546514326276,2.992391586303711,0.084300000253279,,1,,,0,0,,,no_face,0,0.005500000042957254,1,,0,,0,0,,0,hover,0.03400000014153193,1,,
1790346670.9223216,190,0.07788872718811035,12.838828365815807,3.024578094482422,42.391399999814894,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,42.34589999987293,1,hover,0.017500000012660166,1,,
1790346670.9273357,191,0.005014181137084961,199.43435880367076,17.979860305786133,0.04979999994247919,,0,,,0,0,,,no_face,0,0.00470000031782547,1,,0,,0,0,,0,hover,0.01629999997021514,1,,
1790346670.9947326,192,0.06739687919616699,14.837482268123658,1.0328292846679688,49.50329999974201,,0,,,0,0,,,no_face,0,0.004300000000512227,1,6.792000000132248,1,,0,0,42.6671999998689,1,hover,0.019899999642802868,1,,
1790346671.000063,193,0.005330324172973633,187.60585051661673,24.933338165283203,0.06190000021888409,,0,,,0,0,,,no_face,0,0.007199999799922807,1,,0,,0,0,,0,hover,0.02010000025620684,1,,
1790346671.0877664,194,0.08770346641540527,11.402057876065298,1.115560531616211,43.34930000004533,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,43.297700000039185,1,hover,0.019899999642802868,1,,
1790346671.0917563,195,0.0039899349212646484,250.63065431729908,19.947052001953125,0.03909999986717594,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.013299999864102574,1,,
1790346671.1571145,196,0.06535816192626953,15.300307880874907,1.546621322631836,49.217700000099285,,1,,,0,0,,,no_face,0,0.004300000000512227,1,6.518099999993865,1,,0,0,42.65369999984614,1,hover,0.017999999727180693,1,,
1790346671.1630192,197,0.005904674530029297,169.35734474683034,20.745515823364258,0.04330000001573353,,1,,,0,0,,,no_face,0,0.005000000328436727,1,,0,,0,0,,0,hover,0.015499999790336005,1,,
1790346671.2528887,198,0.08986949920654297,11.127245715498487,1.9869804382324219,41.22430000006716,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,41.16810000004989,1,hover,0.01700000029813964,1,,
1790346671.2583346,199,0.005445957183837891,183.6224498730409,15.176057815551758,0.04689999968832126,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,hover,0.014100000043981709,1,,
1790346671.323701,200,0.06536626815795898,15.298410452061889,3.022909164428711,47.58189999984097,,1,,,0,0,,,no_face,0,0.004699999863078119,1,6.19379999989178,1,,0,0,41.34040000008099,1,hover,0.017500000012660166,1,,
1790346671.3277233,201,0.004022359848022461,248.61027799182028,17.71259307861328,0.03930000002583256,,1,,,0,0,,,no_face,0,0.003499999820633093,1,,0,,0,0,,0,hover,0.012800000149582047,1,,
1790346671.4181921,202,0.0904688835144043,11.053524274352096,0.9965896606445312,41.320899999846006,,1,,,0,0,,,no_face,0,0.0044000003072142135,1,,0,,0,0,41.270499999882304,1,hover,0.017699999716569437,1,,
1790346671.4228194,203,0.004627227783203125,216.1121187139324,14.10222053527832,0.0463000001218461,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,hover,0.015000000075815478,1,,
1790346671.500199,204,0.07737970352172852,12.923285493323146,2.007722854614258,53.02799999981289,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,6.276600000092003,1,,0,0,46.71229999985371,1,hover,0.01609999981155852,1,,
1790346671.5052388,205,0.005039691925048828,198.42482732519633,32.964229583740234,0.05520000013348181,,1,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,hover,0.0175999998646148,1,,
1790346671.610966,206,0.1057271957397461,9.458304393711156,4.139423370361328,63.96330000006856,,1,,,0,0,,,no_face,0,0.0054000001910026185,1,,0,,0,0,63.915799999904266,1,hover,0.015999999959603883,1,,
1790346671.6158972,208,0.004931211471557617,202.78992409224966,7.645845413208008,0.0555999999960477,,1,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,hover,0.016599999980826396,1,,
1790346671.7142022,209,0.09830498695373535,10.172423912437155,1.8782615661621094,67.52929999993285,,1,,,0,0,,,no_face,0,0.004300000000512227,1,6.264900000132911,1,,0,0,61.22179999965738,1,hover,0.017100000150094274,1,,
1790346671.719189,210,0.004986763000488281,200.5308854465481,30.458927154541016,0.07049999976516119,,1,,,0,0,,,no_face,0,0.004800000169780105,1,,0,,0,0,,0,hover,0.02700000004551839,1,,
1790346671.8096018,211,0.09041285514831543,11.060374084631835,2.596139907836914,59.286299999712355,,2,,,0,0,,,no_face,0,0.004199999693810241,1,,0,,0,0,59.23369999982242,1,hover,0.018799999907059828,1,,
1790346671.8140874,213,0.004485607147216797,222.93526097586903,8.578300476074219,0.048099999730766285,,2,,,0,0,,,no_face,0,0.004699999863078119,1,,0,,0,0,,0,hover,0.0152000002344721,1,,
1790346671.9354222,214,0.12133479118347168,8.24165921617559,3.99017333984375,54.37359999996261,,1,,,0,0,,,no_face,0,0.004500000159168849,1,6.401300000106858,1,,0,0,47.92330000009315,1,hover,0.019499999780236976,1,,
1790346671.9404085,215,0.004986286163330078,200.5500621593191,32.91034698486328,0.045000000227446435,,1,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,,0,hover,0.013299999864102574,1,,
1790346671.9880571,216,0.04764866828918457,20.986945404872582,0.9963512420654297,41.364900000189664,,1,,,0,0,,,no_face,0,0.005100000180391362,1,,0,,0,0,41.2997000003088,1,hover,0.02009999980145949,1,,
1790346671.9943678,217,0.006310701370239258,158.46099210397068,20.46060562133789,0.06100000018705032,,1,,,0,0,,,no_face,0,0.005399999736255268,1,,0,,0,0,,0,hover,0.018900000213761814,1,,
1790346672.0929792,218,0.09861135482788086,10.1408200074467,3.110170364379883,47.78489999989688,,1,,,0,0,,,no_face,0,0.004699999863078119,1,6.272799999806011,1,,0,0,41.4586000001691,1,hover,0.020700000277429353,1,,
1790346672.0985565,219,0.0055773258209228516,179.29739665711966,23.265838623046875,0.04540000009001233,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,hover,0.014800000371906208,1,,
1790346672.156836,220,0.05827951431274414,17.15868795051587,3.0875205993652344,45.444100000167964,,1,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,45.39919999979247,1,hover,0.015799999800947262,1,,
1790346672.163185,221,0.006348848342895508,157.50888129482894,17.816781997680664,0.08589999970354256,,1,,,0,0,,,no_face,0,0.00670000008540228,1,,0,,0,0,,0,hover,0.025400000140507473,1,,
1790346672.2631109,222,0.09992599487304688,10.007405993510211,3.3006668090820312,49.65790000005654,,1,,,0,0,,,no_face,0,0.003999999989900971,1,6.366200000229583,1,,0,0,43.24449999967328,1,search_360,0.023099999907572055,1,,
1790346672.2680979,223,0.004987001419067383,200.5212984653631,24.361610412597656,0.04620000026989146,,1,,,0,0,,,no_face,0,0.004399999852466863,1,,0,,0,0,,0,search_360,0.013800000033370452,1,,
1790346672.323555,224,0.055457115173339844,18.031951299203797,1.3952255249023438,46.17950000010751,,1,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,46.13400000016554,1,search_360,0.01539999993838137,1,,
1790346672.3275433,225,0.0039882659912109375,250.73553323768533,17.14158058166504,0.04089999993084348,,1,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,search_360,0.011199999789823778,1,,
1790346672.4290638,226,0.10152053833007812,9.850223574944575,2.9921531677246094,47.69099999975879,,1,,,0,0,,,no_face,0,0.004100000296602957,1,6.035600000359409,1,,0,0,41.61709999971208,1,search_360,0.013500000022759195,1,,
1790346672.4330199,227,0.0039560794830322266,252.7755077442295,24.851322174072266,0.04560000024866895,,1,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,search_360,0.012399999832268804,1,,
1790346672.4850864,228,0.05206656455993652,19.206183631509777,0.9968280792236328,41.317199999866716,,1,,,0,0,,,no_face,0,0.003499999820633093,1,,0,,0,0,41.27509999989343,1,search_360,0.013100000160193304,1,,
1790346672.4900546,229,0.004968166351318359,201.28150494289278,16.667842864990234,0.04220000027999049,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,search_360,0.010899999779212521,1,,
1790346672.595403,230,0.10534834861755371,9.492317754598144,0.9970664978027344,52.02670000016951,,1,,,0,0,,,no_face,0,0.004100000296602957,1,6.121000000348431,1,,0,0,45.86380000000645,1,search_360,0.014199999895936344,1,,
1790346672.6003895,231,0.00498652458190918,200.5404733444896,25.564193725585938,0.050999999984924216,,1,,,0,0,,,no_face,0,0.004699999863078119,1,,0,,0,0,,0,search_360,0.013700000181415817,1,,
1790346672.6521933,232,0.0518038272857666,19.303593043110073,0.9016990661621094,41.51690000026065,,1,,,0,0,,,no_face,0,0.003599999672587728,1,,0,,0,0,41.47469999998066,1,search_360,0.01340000017080456,1,,
1790346672.6576762,233,0.005482912063598633,182.38483280427883,15.399694442749023,0.05220000002736924,,1,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,search_360,0.014199999895936344,1,,
1790346672.76275,234,0.10507369041442871,9.517130273580646,1.0259151458740234,48.49469999999201,,1,,,0,0,,,no_face,0,0.004200000148557592,1,5.984800000078394,1,,0,0,42.46670000020458,1,search_360,0.01539999993838137,1,,
1790346672.7677338,235,0.0049839019775390625,200.64600076540376,47.097206115722656,0.04840000019612489,,1,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,,0,search_360,0.012700000297627412,1,,
1790346672.823799,236,0.05606508255004883,17.836413584289446,0.9963512420654297,44.098099999700935,,1,,,0,0,,,no_face,0,0.003499999820633093,1,,0,,0,0,44.05629999973826,1,search_360,0.01340000017080456,1,,
1790346672.828786,237,0.004987001419067383,200.5212984653631,18.968820571899414,0.04979999994247919,,1,,,0,0,,,no_face,0,0.004199999693810241,1,,0,,0,0,,0,search_360,0.013300000318849925,1,,
1790346672.933074,238,0.10428810119628906,9.588821625180605,2.991914749145508,49.62669999986247,,1,,,0,0,,,no_face,0,0.004699999863078119,1,6.087799999932031,1,,0,0,43.48409999965952,1,search_360,0.01720000000204891,1,,
1790346672.9380798,239,0.005005836486816406,199.76681272623358,28.856515884399414,0.04220000027999049,,1,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,search_360,0.01140000040322775,1,,
1790346672.9875386,240,0.04945874214172363,20.218872472221552,1.8606185913085938,40.300500000284956,,1,,,0,0,,,no_face,0,0.004200000148557592,1,,0,,0,0,40.245600000162085,1,search_360,0.017999999727180693,1,,
1790346672.9925258,241,0.004987239837646484,200.51171240080313,14.95981216430664,0.044100000195612665,,1,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,search_360,0.011900000117748277,1,,
1790346673.0963867,242,0.10386085510253906,9.628266578517254,2.9861927032470703,48.693400000047404,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,6.729600000198843,1,,0,0,41.92689999990762,1,search_360,0.013500000022759195,1,,
1790346673.1014035,243,0.005016803741455078,199.33010170135918,25.162935256958008,0.041199999941454735,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,,0,search_360,0.011499999800435035,1,,
1790346673.153373,244,0.05196952819824219,19.242044995779352,2.0241737365722656,42.46439999997165,,1,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,42.41120000006049,1,search_360,0.01849999989644857,1,,
1790346673.1583385,245,0.004965543746948242,201.38781389542422,15.892267227172852,0.04309999985707691,,1,,,0,0,,,no_face,0,0.003599999672587728,1,,0,,0,0,,0,search_360,0.011900000117748277,1,,
1790346673.2576046,246,0.09926605224609375,10.07393743755284,0.9944438934326172,46.99689999961265,,1,,,0,0,,,no_face,0,0.0035000002753804438,1,5.856300000232295,1,,0,0,41.103799999746116,1,search_360,0.012999999853491317,1,,
1790346673.262591,247,0.004986286163330078,200.5500621593191,18.464088439941406,0.05140000030223746,,1,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,search_360,0.01359999987471383,1,,
1790346673.336166,248,0.07357501983642578,13.591569560201687,1.1432170867919922,58.77349999991566,,2,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,58.731300000090414,1,search_360,0.013500000022759195,1,,
1790346673.342402,249,0.006236076354980469,160.35724116837437,33.16473960876465,0.054600000112259295,,2,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,search_360,0.013999999737279722,1,,
1790346673.4495354,250,0.10713338851928711,9.334158228552353,1.9831657409667969,67.06490000033227,,2,,,0,0,,,no_face,0,0.004200000148557592,1,7.281499999862717,1,,0,0,59.73930000027394,1,search_360,0.015099999927770114,1,,
