t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1790262132.6386132,1127,3.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.674871,1128,12.73,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.704805,1129,2.78,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.7483156,1130,15.68,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.8007774,1131,2.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.8356826,1132,5.98,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.8695807,1133,3.98,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.906982,1134,8.97,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262132.967413,1135,2.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.0015144,1136,5.18,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.0342474,1137,2.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.078761,1138,15.96,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.1324167,1139,2.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.1673217,1140,2.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.2011414,1141,4.96,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.2316709,1142,0.98,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.2791243,1143,5.95,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.3411074,1144,12.93,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.3615615,1145,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.397175,1146,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.4641204,1147,3.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.4982562,1148,1.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.543054,1149,8.84,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.5726452,1150,10.01,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.632577,1151,2.5,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.6668305,1152,5.05,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.6968594,1153,1.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.7435231,1154,14.03,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.8002434,1155,1.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.8356762,1156,7.98,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.867112,1157,4.81,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.912111,1158,17.76,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262133.9654691,1159,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.0055017,1160,9.97,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.035961,1161,2.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.0650158,1162,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.1358948,1163,0.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.1702104,1164,0.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.2080405,1165,6.6,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.239471,1166,6.02,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.2737064,1167,0.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.3332875,1168,1.96,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.3661995,1169,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.3987074,1170,1.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.4716415,1171,3.0,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.5025537,1172,4.99,0,0,5,FORWARD,settle,svm,0,0,0,search_360,,SEARCH,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.534719,1173,3.03,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.5959778,1174,31.37,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.6358323,1175,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.6927834,1176,28.29,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.714727,1177,15.96,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.7849147,1178,54.23,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.8108456,1179,9.97,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.8791444,1181,13.96,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.9060705,1182,7.98,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262134.9778814,1183,11.97,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.0021744,1184,1.0,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.0660255,1186,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.1354318,1187,1.0,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.2019775,1189,3.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.2353992,1190,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.2972152,1191,22.94,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.3389778,1192,3.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.403258,1194,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.4671657,1195,1.0,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.525841,1196,26.76,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.545787,1197,11.97,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.609434,1198,46.69,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262135.6443405,1199,3.99,0,0,5,FORWARD,settle,svm,0,0,1,face,,FACE,ground,0,,87.0,60.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
