t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790161477.7860508,,0.03217005729675293,31.084806308409483,,33.53699995204806,,0,,,0,0,,,no_face,0,0.004599918611347675,1,,0,,0,33.49920001346618,1,hover,0.011599971912801266,1
1790161477.8033984,,0.01734757423400879,57.64494715575652,,0.08940009865909815,,0,,,0,0,,,no_face,0,0.00970007386058569,1,,0,,0,,0,hover,0.024099950678646564,1
1790161477.8441644,,0.040766000747680664,24.530245343158757,,35.126499948091805,,0,,,0,0,,,no_face,0,0.00500003807246685,1,7.339200004935265,1,,0,27.75189990643412,1,hover,0.012899981811642647,1
1790161477.8558843,,0.011719942092895508,85.32465366071973,,0.06649992428719997,,0,,,0,0,,,no_face,0,0.007600057870149612,1,,0,,0,,0,hover,0.019400031305849552,1
1790161477.9862828,,0.13039851188659668,7.668799172107633,,31.348400050774217,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,31.308799982070923,1,hover,0.012599979527294636,1
1790161477.996474,,0.010191202163696289,98.12385074277694,,0.06250001024454832,,0,,,0,0,,,no_face,0,0.0070999376475811005,1,,0,,0,,0,hover,0.01810002140700817,1
1790161478.0376565,,0.041182518005371094,24.282148067526574,,35.57010006625205,,0,,,0,0,,,no_face,0,0.00500003807246685,1,7.968400022946298,1,,0,27.567400014959276,1,hover,0.012299977242946625,1
1790161478.0478506,,0.010194063186645508,98.09631171504081,,0.04509999416768551,,0,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011299969628453255,1
1790161478.1003156,,0.052464962005615234,19.060339734792368,,27.142800041474402,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,27.096200035884976,1,hover,0.011399970389902592,1
1790161478.1219356,,0.02162003517150879,46.25339376495628,,0.06949994713068008,,0,,,0,0,,,no_face,0,0.007200054824352264,1,,0,,0,,0,hover,0.019600032828748226,1
1790161478.1613748,,0.03943920135498047,25.355483012936766,,39.58529990632087,,0,,,0,0,,,no_face,0,0.004899920895695686,1,7.568399887531996,1,,0,31.983699998818338,1,hover,0.011899974197149277,1
1790161478.1787193,,0.01734447479248047,57.65524825424754,,0.04469999112188816,,0,,,0,0,,,no_face,0,0.004299916326999664,1,,0,,0,,0,hover,0.011899974197149277,1
1790161478.2292442,,0.05052495002746582,19.792201663858965,,25.99180000834167,,0,,,0,0,,,no_face,0,0.005599926225841045,1,,0,,0,25.946700014173985,1,hover,0.014899997040629387,1
1790161478.2480152,,0.018770933151245117,53.27385654951671,,0.06049999501556158,,0,,,0,0,,,no_face,0,0.0068999361246824265,1,,0,,0,,0,hover,0.017300015315413475,1
1790161478.2865756,,0.03856039047241211,25.933347348114804,,36.91850008908659,,0,,,0,0,,,no_face,0,0.00600004568696022,1,8.625500020571053,1,,0,28.243600041605532,1,hover,0.015500001609325409,1
1790161478.300857,,0.014281511306762695,70.02060065775196,,0.08399994112551212,,0,,,0,0,,,no_face,0,0.013899989426136017,1,,0,,0,,0,hover,0.020399922505021095,1
1790161478.3729384,,0.07208132743835449,13.873218426162055,,27.090299990959466,,0,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,27.05269993748516,1,hover,0.011399970389902592,1
1790161478.393155,,0.020216703414916992,49.464048587770506,,0.04849990364164114,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,,0,hover,0.013399985618889332,1
1790161478.440897,,0.04774188995361328,20.945965921575677,,33.93440006766468,,0,,,0,0,,,no_face,0,0.005200039595365524,1,7.480000029318035,1,,0,26.420800015330315,1,hover,0.012199976481497288,1
1790161478.4519887,,0.01109170913696289,90.15743089291088,,0.039499951526522636,,0,,,0,0,,,no_face,0,0.004499917849898338,1,,0,,0,,0,hover,0.010900082997977734,1
1790161478.5022674,,0.050278663635253906,19.889152330191006,,26.71479992568493,,0,,,0,0,,,no_face,0,0.004599918611347675,1,,0,,0,26.678800000809133,1,hover,0.01109996810555458,1
1790161478.519967,,0.017699718475341797,56.498073762763006,,0.040499959141016006,,0,,,0,0,,,no_face,0,0.004299916326999664,1,,0,,0,,0,hover,0.010600080713629723,1
1790161478.5590575,,0.03909039497375488,25.581731795531756,,35.48630001023412,,0,,,0,0,,,no_face,0,0.004599918611347675,1,7.295800023712218,1,,0,28.15660007763654,1,hover,0.012399978004395962,1
1790161478.5726354,,0.013577938079833984,73.64888498683055,,0.057600089348852634,,0,,,0,0,,,no_face,0,0.00700005330145359,1,,0,,0,,0,hover,0.015600002370774746,1
1790161478.6285143,,0.05587887763977051,17.895849777918105,,29.065700015053153,,0,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,29.03059998061508,1,hover,0.011199968867003918,1
1790161478.651168,,0.022653818130493164,44.142669206563035,,0.04680000711232424,,0,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,,0,hover,0.012400094419717789,1
1790161478.6868331,,0.035665035247802734,28.038665686208972,,35.98229994531721,,0,,,0,0,,,no_face,0,0.004599918611347675,1,7.543999934569001,1,,0,28.405799996107817,1,hover,0.011500087566673756,1
1790161478.7033997,,0.01656651496887207,60.3627257681514,,0.047200010158121586,,0,,,0,0,,,no_face,0,0.00500003807246685,1,,0,,0,,0,hover,0.012199976481497288,1
1790161478.7870536,,0.08365392684936523,11.954011457234873,,32.62039995752275,,0,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,32.58650004863739,1,hover,0.010499963536858559,1
1790161478.7983236,,0.01127004623413086,88.73078062195896,,0.06160000339150429,,0,,,0,0,,,no_face,0,0.006600050255656242,1,,0,,0,,0,hover,0.017300015315413475,1
1790161478.8381178,,0.039794206619262695,25.12928601812964,,39.086999953724444,,0,,,0,0,,,no_face,0,0.005399924702942371,1,7.141800015233457,1,,0,31.912399921566248,1,hover,0.011400086805224419,1
1790161478.8542209,,0.016103029251098633,62.10011696599103,,0.0420999713242054,,0,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011299969628453255,1
1790161478.9036117,,0.04939079284667969,20.24668854991311,,30.14309995342046,,0,,,0,0,,,no_face,0,0.005399924702942371,1,,0,,0,30.0939999287948,1,hover,0.01279998105019331,1
1790161478.9247816,,0.02116990089416504,47.236876780827316,,0.07019995246082544,,0,,,0,0,,,no_face,0,0.0075999414548277855,1,,0,,0,,0,hover,0.019700033590197563,1
1790161478.9646988,,0.0399172306060791,25.05183813647902,,39.676600019447505,,0,,,0,0,,,no_face,0,0.005700043402612209,1,8.488399907946587,1,,0,31.148900045081973,1,hover,0.014399993233382702,1
1790161478.981427,,0.01672816276550293,59.77942790359591,,0.05070003680884838,,0,,,0,0,,,no_face,0,0.004999921657145023,1,,0,,0,,0,hover,0.013500102795660496,1
1790161479.0381866,,0.05675959587097168,17.618166314524903,,29.247900005429983,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,29.20829993672669,1,hover,0.012199976481497288,1
1790161479.051693,,0.013506412506103516,74.03890556045896,,0.054999953135848045,,0,,,0,0,,,no_face,0,0.005400041118264198,1,,0,,0,,0,hover,0.014999997802078724,1
1790161479.0869837,,0.03529071807861328,28.33606269423051,,36.81439999490976,,0,,,0,0,,,no_face,0,0.004900037311017513,1,8.034700062125921,1,,0,28.74440001323819,1,hover,0.012899981811642647,1
1790161479.1048274,,0.01784372329711914,56.042115389754414,,0.052299932576715946,,0,,,0,0,,,no_face,0,0.005200039595365524,1,,0,,0,,0,hover,0.014299992471933365,1
1790161479.1566749,,0.05184745788574219,19.28734871059118,,29.365899972617626,,0,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,29.327299911528826,1,hover,0.01179997343569994,1
1790161479.1801631,,0.023488283157348633,42.57441862825705,,0.06700004450976849,,0,,,0,0,,,no_face,0,0.007999944500625134,1,,0,,0,,0,hover,0.019300030544400215,1
1790161479.2209194,,0.0407562255859375,24.53612879071509,,38.215900072827935,,0,,,0,0,,,no_face,0,0.005700043402612209,1,7.38279998768121,1,,0,30.79660004004836,1,hover,0.012899981811642647,1
1790161479.2371893,,0.016269922256469727,61.4631086883252,,0.04409998655319214,,0,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.012199976481497288,1
1790161479.3050845,,0.06789517402648926,14.728587330961854,,30.4169999435544,,0,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,30.381100019440055,1,hover,0.010899966582655907,1
1790161479.3254967,,0.020412206649780273,48.99029375693512,,0.040400074794888496,,0,,,0,0,,,no_face,0,0.00400003045797348,1,,0,,0,,0,hover,0.01079996582120657,1
1790161479.366723,,0.04122638702392578,24.256309421915844,,37.08999999798834,,0,,,0,0,,,no_face,0,0.008900067768990993,1,8.110599941574037,1,,0,28.92539999447763,1,hover,0.019999919459223747,1
1790161479.3815086,,0.014785528182983398,67.63370152382488,,0.06859994027763605,,0,,,0,0,,,no_face,0,0.0070999376475811005,1,,0,,0,,0,hover,0.018900027498602867,1
1790161479.4296334,,0.04812479019165039,20.77931136982908,,28.38310005608946,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,28.34329998586327,1,hover,0.012599979527294636,1
1790161479.4514322,,0.02179884910583496,45.87398147236714,,0.04249997437000275,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.01179997343569994,1
1790161479.5048797,,0.05344748497009277,18.709954276792683,,44.853399973362684,,0,,,0,0,,,no_face,0,0.004299916326999664,1,10.230100015178323,1,,0,34.54669995699078,1,hover,0.010900082997977734,1
1790161479.5143135,,0.009433746337890625,106.00242620299231,,0.08909997995942831,,0,,,0,0,,,no_face,0,0.00400003045797348,1,,0,,0,,0,hover,0.010399962775409222,1
1790161479.5727265,,0.058413028717041016,17.119468412502755,,33.64120004698634,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,33.56310003437102,1,hover,0.011499971151351929,1
1790161479.5840373,,0.011310815811157227,88.4109525515904,,0.12139999307692051,,0,,,0,0,,,no_face,0,0.005400041118264198,1,,0,,0,,0,hover,0.013999990187585354,1
1790161479.6270733,,0.04303598403930664,23.236368874164846,,40.78959999606013,,0,,,0,0,,,no_face,0,0.00500003807246685,1,7.561799953691661,1,,0,33.1304999999702,1,hover,0.011899974197149277,1
1790161479.6421595,,0.015086174011230469,66.28585877741956,,0.1221999991685152,,0,,,0,0,,,no_face,0,0.005799927748739719,1,,0,,0,,0,hover,0.013699987903237343,1
1790161479.7062967,,0.06413722038269043,15.591570604919502,,31.32409998215735,,0,,,0,0,,,no_face,0,0.00409991480410099,1,,0,,0,31.24859998933971,1,hover,0.010800082236528397,1
1790161479.7257948,,0.019498109817504883,51.28702265807461,,0.1425999216735363,,0,,,0,0,,,no_face,0,0.008400063961744308,1,,0,,0,,0,hover,0.019900035113096237,1
1790161479.7655065,,0.039711713790893555,25.18148688484237,,35.867300000973046,,0,,,0,0,,,no_face,0,0.004499917849898338,1,7.734299986623228,1,,0,28.063500067219138,1,hover,0.010500079952180386,1
1790161479.7793827,,0.013876199722290039,72.06584079311352,,0.08110003545880318,,0,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.011199968867003918,1
1790161479.8289955,,0.04961276054382324,20.156104781081353,,27.26610004901886,,0,,,0,0,,,no_face,0,0.0070999376475811005,1,,0,,0,27.176000061444938,1,hover,0.016600009985268116,1
1790161479.8481977,,0.019202232360839844,52.07727837099578,,0.052200048230588436,,0,,,0,0,,,no_face,0,0.00500003807246685,1,,0,,0,,0,hover,0.010999967344105244,1
1790161479.8877237,,0.03952598571777344,25.29981180331033,,35.61500005889684,,0,,,0,0,,,no_face,0,0.004900037311017513,1,7.656099973246455,1,,0,27.920100023038685,1,hover,0.011599971912801266,1
1790161479.900458,,0.012734413146972656,78.52737212611399,,0.04339998122304678,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.010699965059757233,1
1790161479.956757,,0.05629897117614746,17.76231393059055,,27.551400009542704,,0,,,0,0,,,no_face,0,0.003999914042651653,1,,0,,0,27.51360007096082,1,hover,0.010400079190731049,1
1790161479.977817,,0.02105998992919922,47.48340352307205,,0.06749993190169334,,0,,,0,0,,,no_face,0,0.006600050255656242,1,,0,,0,,0,hover,0.017700018361210823,1
1790161480.0189586,,0.041141510009765625,24.30635141400093,,34.79669999796897,,0,,,0,0,,,no_face,0,0.008899951353669167,1,8.054199977777898,1,,0,26.678299997001886,1,hover,0.020400038920342922,1
1790161480.0314186,,0.012459993362426758,80.25686458353265,,0.04549999721348286,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.010199961252510548,1
1790161480.1036713,,0.07225275039672852,13.840303580267282,,28.63630000501871,,0,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,28.5948000382632,1,hover,0.01100008375942707,1
1790161480.1226892,,0.019017934799194336,52.581944914563664,,0.06469991058111191,,0,,,0,0,,,no_face,0,0.005300040356814861,1,,0,,0,,0,hover,0.015900004655122757,1
1790161480.1630867,,0.04039740562438965,24.75406488470777,,34.61699991021305,,0,,,0,0,,,no_face,0,0.004699919372797012,1,7.855199975892901,1,,0,26.723999995738268,1,hover,0.011499971151351929,1
1790161480.175405,,0.01231837272644043,81.17955368029884,,0.050900038331747055,,0,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011999974958598614,1
1790161480.2442472,,0.06884217262268066,14.525979670643647,,31.206300016492605,,0,,,0,0,,,no_face,0,0.006900052540004253,1,,0,,0,31.145400018431246,1,hover,0.016700010746717453,1
1790161480.2527862,,0.008538961410522461,117.11026106380008,,0.05589995998889208,,0,,,0,0,,,no_face,0,0.004799920134246349,1,,0,,0,,0,hover,0.012500095181167126,1
1790161480.288533,,0.03574681282043457,27.974521953139067,,33.21070002857596,,0,,,0,0,,,no_face,0,0.004800036549568176,1,7.200000109151006,1,,0,25.971499970182776,1,hover,0.011899974197149277,1
1790161480.3039188,,0.015385866165161133,64.9947158817969,,0.09019998833537102,,0,,,0,0,,,no_face,0,0.007400056347250938,1,,0,,0,,0,hover,0.019499915651977062,1
1790161480.3637545,,0.05983567237854004,16.712438588032786,,31.583699979819357,,0,,,0,0,,,no_face,0,0.0076999422162771225,1,,0,,0,31.520499964244664,1,hover,0.01780001912266016,1
1790161480.380396,,0.01664137840270996,60.09117609134801,,0.07119996007531881,,0,,,0,0,,,no_face,0,0.006700051017105579,1,,0,,0,,0,hover,0.01750001683831215,1
1790161480.4227264,,0.04233050346374512,23.623626420046524,,39.734599995426834,,0,,,0,0,,,no_face,0,0.005600042641162872,1,7.568200002424419,1,,0,32.12539991363883,1,hover,0.012399978004395962,1
1790161480.4381328,,0.015406370162963867,64.90821584982746,,0.04730001091957092,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.010499963536858559,1
1790161480.4883382,,0.05020546913146973,19.918148705699103,,27.006400050595403,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,26.96689998265356,1,hover,0.010499963536858559,1
1790161480.504069,,0.015730857849121094,63.56932403758715,,0.047200010158121586,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,,0,hover,0.011299969628453255,1
1790161480.5423622,,0.03829312324523926,26.114349398865595,,35.35969997756183,,0,,,0,0,,,no_face,0,0.004799920134246349,1,7.924000034108758,1,,0,27.397400001063943,1,hover,0.01170008908957243,1
1790161480.5562718,,0.013909578323364258,71.89290550384807,,0.04840001929551363,,0,,,0,0,,,no_face,0,0.005100038833916187,1,,0,,0,,0,hover,0.010699965059757233,1
1790161480.6285214,,0.0722496509552002,13.840897316169313,,29.348300071433187,,0,,,0,0,,,no_face,0,0.003700028173625469,1,,0,,0,29.311800026334822,1,hover,0.0097999582067132,1
1790161480.6504443,,0.021922826766967773,45.61455557851465,,0.07280008867383003,,0,,,0,0,,,no_face,0,0.007300055585801601,1,,0,,0,,0,hover,0.017700018361210823,1
1790161480.6885085,,0.03806424140930176,26.2713760468015,,39.502100087702274,,0,,,0,0,,,no_face,0,0.0039000296965241432,1,8.673800039105117,1,,0,30.79510002862662,1,hover,0.010299962013959885,1
1790161480.7080421,,0.019533634185791016,51.193750762846335,,0.04740001168102026,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.01109996810555458,1
1790161480.7563224,,0.04828023910522461,20.712407778688604,,28.739799978211522,,0,,,0,0,,,no_face,0,0.003600027412176132,1,,0,,0,28.704100055620074,1,hover,0.009900075383484364,1
1790161480.7781837,,0.02186131477355957,45.742902947880424,,0.05170004442334175,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,,0,hover,0.011899974197149277,1
1790161480.8198645,,0.04168081283569336,23.991854572079028,,39.76449999026954,,0,,,0,0,,,no_face,0,0.005299923941493034,1,8.10880004428327,1,,0,31.616599997505546,1,hover,0.012100092135369778,1
1790161480.8343353,,0.014470815658569336,69.10460499217399,,0.056299963034689426,,0,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,,0,hover,0.011399970389902592,1
1790161480.8887947,,0.054459333419799805,18.362325375734944,,26.643299963325262,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,26.600999990478158,1,hover,0.01179997343569994,1
1790161480.9038434,,0.015048742294311523,66.45073591153219,,0.05500006955116987,,0,,,0,0,,,no_face,0,0.005800044164061546,1,,0,,0,,0,hover,0.012599979527294636,1
1790161480.947548,,0.04370450973510742,22.88093393704653,,39.05449993908405,,0,,,0,0,,,no_face,0,0.012299977242946625,1,7.60039989836514,1,,0,31.406000023707747,1,hover,0.011899974197149277,1
1790161480.959611,,0.012063026428222656,82.89793659577832,,0.05200004670768976,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,,0,hover,0.01209997572004795,1
1790161481.0405114,,0.08090043067932129,12.360873627037526,,29.46150000207126,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,29.421500046737492,1,hover,0.010500079952180386,1
1790161481.0506837,,0.010172367095947266,98.30553602400038,,0.06969994865357876,,0,,,0,0,,,no_face,0,0.0067999353632330894,1,,0,,0,,0,hover,0.015600002370774746,1
1790161481.0890071,,0.038323402404785156,26.09371656090581,,36.583199980668724,,0,,,0,0,,,no_face,0,0.004800036549568176,1,7.747399969957769,1,,0,28.797199949622154,1,hover,0.01179997343569994,1
1790161481.1043751,,0.015367984771728516,65.07034037667938,,0.05779997445642948,,0,,,0,0,,,no_face,0,0.00500003807246685,1,,0,,0,,0,hover,0.013399985618889332,1
1790161481.1568158,,0.052440643310546875,19.069178729904706,,27.740399935282767,,0,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,27.69709995482117,1,hover,0.01170008908957243,1
1790161481.1784582,,0.021642446517944336,46.205497108234646,,0.06220000796020031,,0,,,0,0,,,no_face,0,0.005500041879713535,1,,0,,0,,0,hover,0.013599987141788006,1
1790161481.220157,,0.04169869422912598,23.98156629330406,,36.16909997072071,,0,,,0,0,,,no_face,0,0.005800044164061546,1,7.661200012080371,1,,0,28.46619999036193,1,hover,0.012599979527294636,1
1790161481.2320564,,0.011899471282958984,84.037347225005,,0.04549999721348286,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,,0,hover,0.010999967344105244,1
1790161481.2888012,,0.05674481391906738,17.62275582445747,,26.88840008340776,,0,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,26.843000086955726,1,hover,0.012599979527294636,1
1790161481.3045568,,0.015755653381347656,63.469281520489076,,0.05809997674077749,,0,,,0,0,,,no_face,0,0.004600035026669502,1,,0,,0,,0,hover,0.012399978004395962,1
1790161481.3451624,,0.04060554504394531,24.627178355019023,,35.04119999706745,,0,,,0,0,,,no_face,0,0.00509992241859436,1,7.666300050914288,1,,0,27.33700000680983,1,hover,0.01170008908957243,1
1790161481.3550048,,0.009842395782470703,101.60127900780002,,0.04529999569058418,,0,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.010499963536858559,1
1790161481.4302018,,0.07519698143005371,13.29840614586603,,30.34639998804778,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,30.30340000987053,1,hover,0.011699972674250603,1
1790161481.4548523,,0.02465057373046875,40.56700711853915,,0.06959994789212942,,0,,,0,0,,,no_face,0,0.004599918611347675,1,,0,,0,,0,hover,0.027399975806474686,1
1790161481.4889185,,0.034066200256347656,29.354609333445314,,36.77600005175918,,0,,,0,0,,,no_face,0,0.00500003807246685,1,7.272400078363717,1,,0,29.470999957993627,1,hover,0.01179997343569994,1
1790161481.5085883,,0.019669771194458008,50.83943224930607,,0.04529999569058418,,0,,,0,0,,,no_face,0,0.005100038833916187,1,,0,,0,,0,hover,0.012399978004395962,1
1790161481.5565479,,0.04795956611633301,20.850897557629114,,29.434600030072033,,0,,,0,0,,,no_face,0,0.005300040356814861,1,,0,,0,29.38930003438145,1,hover,0.014699995517730713,1
1790161481.5809088,,0.02436089515686035,41.04939467786292,,0.043899985030293465,,0,,,0,0,,,no_face,0,0.004399917088449001,1,,0,,0,,0,hover,0.01170008908957243,1
1790161481.6116793,,0.030770540237426758,32.498616933078154,,37.3690000269562,,0,,,0,0,,,no_face,0,0.007600057870149612,1,9.052100009284914,1,,0,28.268299996852875,1,hover,0.01819990575313568,1
1790161481.6348395,,0.023160219192504883,43.17748427543468,,0.0447999918833375,,0,,,0,0,,,no_face,0,0.00509992241859436,1,,0,,0,,0,hover,0.01200009137392044,1
1790161481.6888144,,0.05397486686706543,18.527141576150573,,28.41559995431453,,0,,,0,0,,,no_face,0,0.009299954399466515,1,,0,,0,28.372299973852932,1,hover,0.011599971912801266,1
1790161481.7069728,,0.018158435821533203,55.0708227199916,,0.042100087739527225,,0,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.011399970389902592,1
1790161481.7453778,,0.03840494155883789,26.038315888801975,,38.018499966710806,,0,,,0,0,,,no_face,0,0.004999921657145023,1,7.805900066159666,1,,0,30.178299988619983,1,hover,0.012199976481497288,1
1790161481.7612636,,0.01588582992553711,62.94918205012757,,0.045900000259280205,,0,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,,0,hover,0.012399978004395962,1
1790161481.8124924,,0.05122876167297363,19.52028445238727,,30.770599958486855,,0,,,0,0,,,no_face,0,0.0076999422162771225,1,,0,,0,30.72239994071424,1,hover,0.016000005416572094,1
