t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1790161482.7415714,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,145,145,False,False,0/20,-1.0,False
1790161483.2909818,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,137,137,False,False,0/20,-1.0,False
1790161483.7968056,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,140,140,False,False,0/20,-1.0,False
1790161484.3253942,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,142,142,False,False,0/20,-1.0,False
1790161484.8533585,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161485.3971717,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161485.9250555,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161486.4539049,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161486.980727,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161487.5086632,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161488.0528746,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161488.580661,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161489.1087232,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161489.6375222,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161490.1978707,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,189,189,False,False,0/20,-1.0,False
1790161490.7400932,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,154,154,False,False,0/20,-1.0,False
1790161491.2366877,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161491.7991045,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,326,344,False,False,0/20,-1.0,False
1790161492.3469057,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,288,288,False,False,0/20,-1.0,False
1790161492.821269,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,302,330,False,False,0/20,-1.0,False
1790161493.3650787,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,296,312,False,False,0/20,-1.0,False
1790161493.8926015,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,296,312,False,False,0/20,-1.0,False
1790161494.4215822,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,256,256,False,False,0/20,-1.0,False
1790161494.9486372,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,319,325,False,False,0/20,-1.0,False
1790161495.4773753,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,230,230,False,False,0/20,-1.0,False
1790161496.0211735,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,230,230,False,False,0/20,-1.0,False
1790161496.5650115,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,230,230,False,False,0/20,-1.0,False
1790161497.0771723,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,242,242,False,False,0/20,-1.0,False
1790161497.6048045,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,222,308,False,False,0/20,-1.0,False
1790161498.132754,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161498.677859,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161499.2299788,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161499.7336779,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161500.2608705,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161500.7810261,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,222,308,False,False,0/20,-1.0,False
1790161501.2933707,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,234,312,False,False,0/20,-1.0,False
1790161501.8171744,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,234,312,False,False,0/20,-1.0,False
1790161502.359696,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,234,312,False,False,0/20,-1.0,False
1790161502.878633,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,234,312,False,False,0/20,-1.0,False
1790161503.40138,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,234,312,False,False,0/20,-1.0,False
1790161503.9389756,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,266,280,False,False,0/20,-1.0,False
1790161504.4403565,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,128,128,False,False,0/20,-1.0,False
1790161504.9720073,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,104,104,False,False,0/20,-1.0,False
1790161505.6046524,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,131,131,False,False,0/20,-1.0,False
1790161506.133297,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,142,142,False,False,0/20,-1.0,False
1790161506.6783063,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161507.1733155,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161507.719019,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161508.2597957,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161508.7567627,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161509.300726,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161509.828696,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,142,142,False,False,0/20,-1.0,False
1790161510.3570228,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,131,131,False,False,0/20,-1.0,False
1790161510.885343,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,131,131,False,False,0/20,-1.0,False
1790161511.413771,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,131,131,False,False,0/20,-1.0,False
1790161511.957097,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,102,102,False,False,0/20,-1.0,False
1790161512.485403,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,138,138,False,False,0/20,-1.0,False
1790161513.0133765,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,244,244,False,False,0/20,-1.0,False
1790161513.5412667,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,244,244,False,False,0/20,-1.0,False
1790161514.0688012,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,110,110,False,False,0/20,-1.0,False
1790161514.6131973,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,110,110,False,False,0/20,-1.0,False
1790161515.1411285,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,177,177,False,False,0/20,-1.0,False
1790161515.6963844,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,186,186,False,False,0/20,-1.0,False
1790161516.1968584,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,301,301,False,False,0/20,-1.0,False
1790161516.7248073,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,293,298,False,False,0/20,-1.0,False
1790161517.2999022,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161517.796856,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161518.3247209,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161518.853413,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161519.381159,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161519.9250164,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161520.4525886,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161520.9811425,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161521.5094728,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161522.036845,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161522.5812402,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161523.1092074,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161523.637551,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161524.2048788,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161524.7262983,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161525.2366335,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161525.796625,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161526.3123045,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161526.82098,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161527.3647544,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,293,298,False,False,0/20,-1.0,False
1790161527.8896494,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,118,118,False,False,0/20,-1.0,False
1790161528.4219944,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,227,237,False,False,0/20,-1.0,False
1790161528.9796154,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,134,134,False,False,0/20,-1.0,False
1790161529.4846685,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,134,134,False,False,0/20,-1.0,False
1790161530.0211444,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,164,164,False,False,0/20,-1.0,False
1790161530.601787,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,120,120,False,False,0/20,-1.0,False
1790161531.0780916,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,133,133,False,False,0/20,-1.0,False
1790161531.6046925,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,133,133,False,False,0/20,-1.0,False
1790161532.1483207,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,168,168,False,False,0/20,-1.0,False
1790161532.696299,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,131,131,False,False,0/20,-1.0,False
1790161533.2056673,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,326,330,False,False,0/20,-1.0,False
1790161533.7637386,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,326,330,False,False,0/20,-1.0,False
1790161534.2831633,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,180,180,False,False,0/20,-1.0,False
1790161534.820278,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,180,180,False,False,0/20,-1.0,False
1790161535.348305,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,False,180,180,False,False,0/20,-1.0,False
1790161535.8764515,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,210,210,False,False,0/20,-1.0,False
1790161536.405053,search_360,ground,Autonomy: no human for 55.1s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,108,108,False,False,0/20,-1.0,False
1790161536.9387555,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,117,117,False,False,0/20,-1.0,False
1790161537.4602392,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,154,154,False,False,0/20,-1.0,False
1790161538.0098166,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161538.5317621,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161539.0678983,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161539.5878973,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161540.1001782,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161540.6442387,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161541.1877427,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161541.7426004,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,,0,,0,no_face,0,False,154,154,False,False,0/20,-1.0,False
1790161542.2597902,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,264,264,False,False,0/20,-1.0,False
1790161542.756115,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,188,188,False,False,0/20,-1.0,False
1790161543.2809937,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,144,144,False,False,0/20,-1.0,False
1790161543.8121624,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,192,192,False,False,0/20,-1.0,False
1790161544.3584292,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,246,246,False,False,0/20,-1.0,False
1790161544.8904395,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,232,232,False,False,0/20,-1.0,False
1790161545.428739,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,240,240,False,False,0/20,-1.0,False
1790161545.9401078,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,202,202,False,False,0/20,-1.0,False
1790161546.4676533,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,186,186,False,False,0/20,-1.0,False
1790161547.0112662,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,191,191,False,False,0/20,-1.0,False
1790161547.5237381,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,171,171,False,False,0/20,-1.0,False
1790161548.0203195,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,181,181,False,False,0/20,-1.0,False
1790161548.55015,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,191,191,False,False,0/20,-1.0,False
1790161549.0920022,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,198,198,False,False,0/20,-1.0,False
1790161549.6212916,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,198,198,False,False,0/20,-1.0,False
1790161550.167616,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,202,202,False,False,0/20,-1.0,False
1790161550.6667106,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,193,193,False,False,0/20,-1.0,False
1790161551.1896102,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,False,False,,,,,,0,,0,no_face,0,True,162,162,False,False,0/20,-1.0,False
1790161551.7353432,search_360,ground,Autonomy: no human for 70.2s -> search_360,SEARCH,,True,False,True,False,,,,,,1,,0,no_face,0,True,156,156,False,False,0/20,-1.0,False
1790161552.239695,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,148,148,False,False,0/20,-1.0,False
1790161552.7539866,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,166,166,False,False,0/20,-1.0,False
1790161553.2546613,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,179,179,False,False,0/20,-1.0,False
1790161553.8001487,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,180,180,False,True,11/20,-1.0,False
1790161554.3165486,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,184,184,True,False,0/20,0.9655776023864746,False
1790161554.8531883,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,193,193,True,False,0/20,0.7381597757339478,False
1790161555.3693101,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,221,221,True,False,0/20,0.18000659346580505,False
1790161555.8860633,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,172,172,True,False,0/20,0.20090264081954956,False
1790161556.4210413,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,101,101,True,False,0/20,0.6851094961166382,False
1790161556.9367054,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,85,85,True,False,0/20,0.4793252944946289,False
1790161557.483614,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,86,86,True,False,0/20,0.5902214646339417,False
1790161558.01816,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,86,86,True,False,0/20,0.7512416839599609,False
1790161558.5776289,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,80,80,True,False,0/20,0.5913470983505249,False
1790161559.0745401,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,80,80,True,False,0/20,0.6463806629180908,False
1790161559.6530368,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.6601049900054932,False
1790161560.210149,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,84,84,True,False,0/20,0.6443728804588318,False
1790161560.6840365,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,87,87,True,False,0/20,0.5886317491531372,False
1790161561.2424412,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,87,87,True,False,0/20,0.5301712155342102,False
1790161561.728747,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.6331471800804138,False
1790161562.2749557,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,86,86,True,False,0/20,0.5574880242347717,False
1790161562.743393,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.6288684606552124,False
1790161563.2534637,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.6437883973121643,False
1790161563.799683,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.6371282339096069,False
