t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1790344035.7315714,147,0.004926204681396484,202.99603136192044,26.123762130737305,0.0503999999637017,,1,,,0,0,,,no_face,0,0.00389999991057266,1,,0,,0,0,,0,hover,0.015700000176366302,1,,
1790344035.7812686,148,0.049697160720825195,20.121873875602677,1.0461807250976562,39.00999999996202,,0,,,0,0,,,no_face,0,0.0035999998999614036,1,,0,,0,0,38.970500000004904,1,hover,0.015000000075815478,1,,
1790344035.8085513,149,0.02728271484375,36.65324384787472,2.3627281188964844,0.04839999996875122,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,hover,0.015999999959603883,1,,
1790344035.883451,150,0.07489967346191406,13.351193053044387,1.8329620361328125,40.769500000124026,,1,,,0,0,,,no_face,0,0.003099999958067201,1,5.430599999954211,1,,0,0,35.30240000009144,1,hover,0.015000000075815478,1,,
1790344035.887438,151,0.00398707389831543,250.81050050828202,15.563011169433594,0.0390000000152213,,1,,,0,0,,,no_face,0,0.0032000000373955118,1,,0,,0,0,,0,hover,0.01240000005964248,1,,
1790344035.949649,152,0.062211036682128906,16.074318213174312,8.20159912109375,35.31580000003487,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,35.27610000014647,1,hover,0.016399999822169775,1,,
1790344035.972466,153,0.022816896438598633,43.827170040020484,1.9986629486083984,0.06860000007691269,,0,,,0,0,,,no_face,0,0.005600000122285564,1,,0,,0,0,,0,hover,0.023299999838855,1,,
1790344036.0494616,154,0.0769956111907959,12.987753256766673,1.0275840759277344,39.2679000001408,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,5.25170000014441,1,,0,0,33.97749999999178,1,hover,0.015300000086426735,1,,
1790344036.0533864,155,0.003924846649169922,254.78702466285992,13.897895812988281,0.03699999979289714,,1,,,0,0,,,no_face,0,0.0031999998100218363,1,,0,,0,0,,0,hover,0.011800000038419967,1,,
1790344036.10732,156,0.05393362045288086,18.541310440556288,0.0,34.851200000048266,,0,,,0,0,,,no_face,0,0.003099999958067201,1,,0,,0,0,34.81280000005427,1,hover,0.0144999999065476,1,,
1790344036.1427941,157,0.03547406196594238,28.189610791120312,0.5426406860351562,0.04330000001573353,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,hover,0.014400000054592965,1,,
1790344036.2045715,158,0.061777353286743164,16.187161585871802,4.100799560546875,25.680499999907624,,0,,,0,0,,,no_face,0,0.0035000000480067683,1,5.46659999986332,1,,0,0,20.176900000024034,1,hover,0.015699999948992627,1,,
1790344036.2085993,159,0.004027843475341797,248.27181247780277,2.9990673065185547,0.03990000004705507,,0,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01340000017080456,1,,
1790344036.2637076,160,0.05510830879211426,18.146083992022184,3.9892196655273438,22.040199999992183,,0,,,0,0,,,no_face,0,0.0035000000480067683,1,,0,,0,0,21.997999999939566,1,hover,0.015099999927770114,1,,
1790344036.3110917,161,0.047384023666381836,21.104159643358507,1.9941329956054688,0.04059999992023222,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,,0,hover,0.013600000102087506,1,,
1790344036.3664997,162,0.05540800094604492,18.04793500804654,0.9958744049072266,23.272800000086136,,0,,,0,0,,,no_face,0,0.003499999820633093,1,4.7469000001001405,1,,0,0,18.491600000061226,1,hover,0.01420000012331002,1,,
1790344036.3781173,163,0.011617660522460938,86.07584961418486,1.9879341125488281,0.042099999973288504,,0,,,0,0,,,no_face,0,0.0033000001167238224,1,,0,,0,0,,0,hover,0.013299999864102574,1,,
1790344036.4351716,164,0.05705428123474121,17.52716848514227,4.549980163574219,22.871899999927336,,0,,,0,0,,,no_face,0,0.0029999998787388904,1,,0,,0,0,22.82270000000608,1,hover,0.013000000080864993,1,,
1790344036.4803598,165,0.045188188552856445,22.129676626233955,1.993417739868164,0.04789999979948334,,0,,,0,0,,,no_face,0,0.006100000064179767,1,,0,,0,0,,0,hover,0.015099999927770114,1,,
1790344036.5352116,166,0.05485177040100098,18.230952122226327,0.9987354278564453,25.42289999996683,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,5.066399999805071,1,,0,0,20.320300000093994,1,hover,0.01539999993838137,1,,
1790344036.5452163,167,0.010004758834838867,99.95243428734838,2.025604248046875,0.04020000005766633,,0,,,0,0,,,no_face,0,0.0032000000373955118,1,,0,,0,0,,0,hover,0.013699999954042141,1,,
1790344036.6010048,168,0.055788516998291016,17.92483567954734,0.995635986328125,23.299400000041715,,0,,,0,0,,,no_face,0,0.004399999852466863,1,,0,,0,0,23.250299999972412,1,hover,0.01889999998638814,1,,
1790344036.6213543,169,0.020349502563476562,49.14125035148561,2.0284652709960938,0.043100000084450585,,0,,,0,0,,,no_face,0,0.0035000000480067683,1,,0,,0,0,,0,hover,0.015000000075815478,1,,
1790344036.70522,170,0.08386564254760742,11.923833999511027,0.7793903350830078,27.51439999997274,,0,,,0,0,,,no_face,0,0.004600000011123484,1,5.587999999988824,1,,0,0,21.868199999971694,1,hover,0.02080000012938399,1,,
1790344036.7183995,171,0.013179540634155273,75.87517863926627,2.1219253540039062,0.049600000011196244,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,,0,hover,0.017000000070765964,1,,
1790344036.7728417,172,0.05444216728210449,18.36811519310523,1.3895034790039062,26.356500000019878,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,,0,,0,0,26.307299999871248,1,hover,0.019300000076327706,1,,
1790344036.81473,173,0.04188823699951172,23.873050565762814,3.403186798095703,0.06280000002334418,,0,,,0,0,,,no_face,0,0.005600000122285564,1,,0,,0,0,,0,hover,0.020700000050055678,1,,
1790344036.8794968,174,0.06476688385009766,15.43998939820064,3.6678314208984375,30.16939999997703,,0,,,0,0,,,no_face,0,0.003800000058618025,1,7.352300000093237,1,,0,0,22.77989999993224,1,hover,0.01550000001770968,1,,
1790344036.8834863,175,0.003989458084106445,250.66061076913883,6.922721862792969,0.03889999993589299,,0,,,0,0,,,no_face,0,0.0035000000480067683,1,,0,,0,0,,0,hover,0.012800000149582047,1,,
1790344036.9351895,176,0.05170321464538574,19.341157157415648,2.9914379119873047,22.68340000000535,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,22.640500000079555,1,hover,0.015400000165755046,1,,
1790344036.9795802,177,0.04439067840576172,22.527252024835114,1.6083717346191406,0.061300000197661575,,0,,,0,0,,,no_face,0,0.004900000021734741,1,,0,,0,0,,0,hover,0.021399999923232826,1,,
1790344037.0470116,178,0.06743144989013672,14.829875401303973,2.8688907623291016,33.48740000001271,,0,,,0,0,,,no_face,0,0.0050999999530176865,1,7.788800000071205,1,,0,0,25.63970000005611,1,hover,0.02390000008745119,1,,
1790344037.0512905,179,0.004278898239135742,233.7050203376609,6.998300552368164,0.038300000142044155,,0,,,0,0,,,no_face,0,0.0035000000480067683,1,,0,,0,0,,0,hover,0.012699999842880061,1,,
1790344037.118562,180,0.06727147102355957,14.865142456150299,3.651857376098633,27.975799999921946,,0,,,0,0,,,no_face,0,0.0031000001854408765,1,,0,,0,0,27.936899999986053,1,hover,0.014599999985875911,1,,
1790344037.2201104,181,0.10154843330383301,9.847517755473381,2.6636123657226562,0.05979999991723162,,0,,,0,0,,,no_face,0,0.005599999894911889,1,,0,,0,0,,0,hover,0.021699999933844083,1,,
1790344037.2715113,182,0.05140089988708496,19.454912310810748,1.9214153289794922,34.610199999860924,,0,,,0,0,,,no_face,0,0.004199999921183917,1,6.6815000000133296,1,,0,0,27.883599999995567,1,hover,0.01939999992828234,1,,
1790344037.2764997,184,0.004988431930541992,200.46379582277876,29.17933464050293,0.04600000011123484,,0,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,hover,0.015999999959603883,1,,
1790344037.337281,185,0.060781240463256836,16.452444740816286,1.0042190551757812,22.72169999992002,,0,,,0,0,,,no_face,0,0.00389999991057266,1,,0,,0,0,22.665700000061406,1,hover,0.015699999948992627,1,,
1790344037.3472924,186,0.010011434555053711,99.8857850491772,1.035451889038086,0.05020000003241876,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,hover,0.01730000008137722,1,,
1790344037.4118025,187,0.06451010704040527,15.50144691859928,2.7086734771728516,30.70609999986118,,0,,,0,0,,,no_face,0,0.0032000000373955118,1,6.200999999919077,1,,0,0,24.468500000011772,1,hover,0.015599999869664316,1,,
1790344037.420779,188,0.008976459503173828,111.40249667994688,0.9958744049072266,0.04489999992074445,,0,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.014899999996487168,1,,
1790344037.508846,189,0.08806705474853516,11.354984027288971,3.9937496185302734,22.861599999941973,,0,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,22.81859999993685,1,hover,0.01539999993838137,1,,
1790344037.677949,190,0.16910290718078613,5.913558889504547,2.9916763305664062,0.047900000026857015,,0,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,hover,0.01619999989088683,1,,
1790344037.784918,191,0.10696911811828613,9.348492514392827,0.9965896606445312,31.012199999850054,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,6.368600000087099,1,,0,0,24.60649999989073,1,hover,0.015100000155143789,1,,
1790344037.7899048,192,0.004986763000488281,200.5308854465481,13.538599014282227,0.056699999959164415,,0,,,0,0,,,no_face,0,0.004699999863078119,1,,0,,0,0,,0,hover,0.01950000000761065,1,,
1790344037.8298757,193,0.03997087478637695,25.01821652251715,1.9965171813964844,24.139599999898564,,0,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,24.09969999985151,1,hover,0.015100000155143789,1,,
1790344037.83586,195,0.005984306335449219,167.10374501992032,23.479700088500977,0.038599999925281736,,0,,,0,0,,,no_face,0,0.003800000058618025,1,,0,,0,0,,0,hover,0.01330000009147625,1,,
1790344037.9625394,196,0.1266794204711914,7.89394201742037,0.9973049163818359,30.247599999938757,,0,,,0,0,,,no_face,0,0.0056999999742402,1,5.639900000005582,1,,0,0,24.546399999962887,1,hover,0.02960000006169139,1,,
1790344037.9809008,197,0.018361330032348633,54.46228558814745,0.9975433349609375,0.05080000005364127,,0,,,0,0,,,no_face,0,0.004400000079840538,1,,0,,0,0,,0,hover,0.016899999991437653,1,,
1790344038.0476234,198,0.06672263145446777,14.987418484572368,0.9970664978027344,25.147600000082093,,0,,,0,0,,,no_face,0,0.004199999921183917,1,,0,,0,0,25.09690000010778,1,hover,0.01799999995455437,1,,
1790344038.0541146,200,0.006491184234619141,154.05509439506355,4.0187835693359375,0.06170000006022747,,0,,,0,0,,,no_face,0,0.005200000032345997,1,,0,,0,0,,0,hover,0.020499999891399057,1,,
1790344038.0920675,202,0.03795289993286133,26.34844772781526,3.992319107055664,31.816899999967063,,0,,,0,0,,,no_face,0,0.003800000058618025,1,6.4793000001373,1,,0,0,25.297599999930753,1,hover,0.01640000004954345,1,,
1790344038.0971107,204,0.0050432682037353516,198.28412045572733,21.001100540161133,0.04409999996823899,,0,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,hover,0.014799999917158857,1,,
1790344038.1615882,205,0.06447744369506836,15.509299728588438,3.899812698364258,43.850600000041595,,1,,,0,0,,,no_face,0,0.0050999999530176865,1,,0,,0,0,43.791999999939435,1,hover,0.019899999870176543,1,,
1790344038.1781423,206,0.01655411720275879,60.407932827329944,0.9670257568359375,0.05790000000160944,,1,,,0,0,,,no_face,0,0.0041000000692292815,1,,0,,0,0,,0,hover,0.018400000044493936,1,,
1790344038.277187,207,0.0990447998046875,10.096441226313358,0.995635986328125,65.3725999998187,,1,,,0,0,,,no_face,0,0.004399999852466863,1,6.9925999998758925,1,,0,0,58.313300000008894,1,hover,0.018800000134433503,1,,
1790344038.2831702,209,0.005983114242553711,167.13703925084678,4.985570907592773,0.0674999998864223,,1,,,0,0,,,no_face,0,0.005899999905523146,1,,0,,0,0,,0,hover,0.020799999902010313,1,,
1790344038.4073951,210,0.12422490119934082,8.04991584090957,3.3195018768310547,59.86980000011499,,1,,,0,0,,,no_face,0,0.004499999931795173,1,,0,,0,0,59.81160000010277,1,hover,0.01820000011321099,1,,
1790344038.4118276,211,0.0044324398040771484,225.60938088322305,31.069040298461914,0.04660000013245735,,1,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.01430000020263833,1,,
1790344038.4912822,212,0.07945466041564941,12.58579414685963,2.3479461669921875,70.13129999995726,,2,,,0,0,,,no_face,0,0.004699999863078119,1,6.004399999937959,1,,0,0,64.07480000007126,1,hover,0.01990000009755022,1,,
1790344038.4953086,213,0.0040264129638671875,248.3600189483657,51.91826820373535,0.04939999985253962,,2,,,0,0,,,no_face,0,0.004400000079840538,1,,0,,0,0,,0,hover,0.015899999880275573,1,,
1790344038.6232924,214,0.12798380851745605,7.813488374692392,3.031015396118164,41.11899999998059,,1,,,0,0,,,no_face,0,0.004400000079840538,1,,0,,0,0,41.06610000008004,1,hover,0.017399999933331856,1,,
1790344038.7416208,215,0.11832833290100098,8.451061343327188,3.1790733337402344,0.12010000000373111,,1,,,0,0,,,no_face,0,0.008100000059130252,1,,0,,0,0,,0,hover,0.03349999997226405,1,,
1790344038.807898,217,0.06627726554870605,15.088130020468583,3.0221939086914062,59.37810000000354,,1,,,0,0,,,no_face,0,0.0035999998999614036,1,6.476400000110516,1,,0,0,52.85750000007283,1,hover,0.017500000012660166,1,,
1790344038.8128843,221,0.004986286163330078,200.5500621593191,27.474164962768555,0.05080000005364127,,1,,,0,0,,,no_face,0,0.003800000058618025,1,,0,,0,0,,0,hover,0.015599999869664316,1,,
1790344038.8976674,222,0.08478307723999023,11.79480661181195,3.0274391174316406,45.70140000009815,,1,,,0,0,,,no_face,0,0.004200000148557592,1,,0,,0,0,45.6470999999965,1,search_360,0.023299999838855,1,,
1790344038.902683,223,0.00501561164855957,199.3774777772496,19.97685432434082,0.05069999997431296,,1,,,0,0,,,no_face,0,0.005300000111674308,1,,0,,0,0,,0,search_360,0.014899999996487168,1,,
1790344038.971427,224,0.06874394416809082,14.546735892180223,0.9980201721191406,54.06529999982013,,1,,,0,0,,,no_face,0,0.004099999841855606,1,6.4495999999962805,1,,0,0,47.572100000024875,1,search_360,0.01629999997021514,1,,
1790344038.976412,225,0.00498509407043457,200.59801999139125,28.88774871826172,0.055900000006658956,,1,,,0,0,,,no_face,0,0.004499999931795173,1,,0,,0,0,,0,search_360,0.0144999999065476,1,,
1790344039.0570705,226,0.0806584358215332,12.397959243998038,2.8374195098876953,39.12420000006023,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,,0,,0,0,39.08430000001317,1,search_360,0.012299999980314169,1,,
1790344039.062087,227,0.0050165653228759766,199.33957511525117,13.957977294921875,0.04260000014255638,,1,,,0,0,,,no_face,0,0.003800000058618025,1,,0,,0,0,,0,search_360,0.011599999879763345,1,,
1790344039.1483984,228,0.08631134033203125,11.585963051356845,3.560781478881836,65.27610000011919,,1,,,0,0,,,no_face,0,0.0033999999686784577,1,6.1036000001877255,1,,0,0,59.13680000003296,1,search_360,0.01240000005964248,1,,
1790344039.1539237,229,0.005525350570678711,180.98399137001078,42.04583168029785,0.04100000001017179,,1,,,0,0,,,no_face,0,0.003800000058618025,1,,0,,0,0,,0,search_360,0.010799999927257886,1,,
1790344039.2354345,230,0.08151078224182129,12.268315583492502,1.9955635070800781,57.94210000021849,,1,,,0,0,,,no_face,0,0.004400000079840538,1,,0,,0,0,57.89260000005925,1,search_360,0.01529999985905306,1,,
1790344039.2414167,231,0.005982160568237305,167.16368418955003,30.91597557067871,0.05140000007486378,,1,,,0,0,,,no_face,0,0.0041000000692292815,1,,0,,0,0,,0,search_360,0.014599999985875911,1,,
1790344039.296045,232,0.05462837219238281,18.305506092664363,3.989696502685547,48.956099999941216,,0,,,0,0,,,no_face,0,0.0039000001379463356,1,8.051600000044346,1,,0,0,40.86239999992358,1,search_360,0.015800000028320937,1,,
1790344039.3010335,233,0.004988431930541992,200.46379582277876,22.835254669189453,0.043100000084450585,,0,,,0,0,,,no_face,0,0.005000000101063051,1,,0,,0,0,,0,search_360,0.012299999980314169,1,,
1790344039.372555,234,0.07152152061462402,13.981805635652687,2.0987987518310547,23.840600000085033,,0,,,0,0,,,no_face,0,0.004400000079840538,1,,0,,0,0,23.793000000068787,1,search_360,0.01619999989088683,1,,
1790344039.381533,235,0.008977890014648438,111.38474612279583,1.9965171813964844,0.048699999979362474,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,search_360,0.014699999837830546,1,,
1790344039.4439163,236,0.062383413314819336,16.029901970151535,1.9922256469726562,31.750600000123086,,0,,,0,0,,,no_face,0,0.0039000001379463356,1,6.67040000007546,1,,0,0,24.998800000048504,1,search_360,0.012499999911597115,1,,
1790344039.448928,237,0.005011796951293945,199.52923267208982,4.0225982666015625,0.1029000000016822,,0,,,0,0,,,no_face,0,0.004300000000512227,1,,0,,0,0,,0,search_360,0.013500000022759195,1,,
1790344039.5391698,238,0.09024167060852051,11.081355135125138,3.0252933502197266,23.52399999995214,,0,,,0,0,,,no_face,0,0.0037000002066633897,1,,0,,0,0,23.4335000000101,1,search_360,0.013999999964653398,1,,
1790344039.54927,239,0.010100126266479492,99.00866322026296,3.0210018157958984,0.08539999998902204,,0,,,0,0,,,no_face,0,0.006299999995462713,1,,0,,0,0,,0,search_360,0.01240000005964248,1,,
1790344039.609625,240,0.060355186462402344,16.568584385418806,2.264261245727539,29.944800000066607,,0,,,0,0,,,no_face,0,0.0039000001379463356,1,6.401200000027529,1,,0,0,23.44900000002781,1,search_360,0.015199999779724749,1,,
1790344039.6146126,241,0.004987478256225586,200.50212725273676,3.9539337158203125,0.09079999995265098,,0,,,0,0,,,no_face,0,0.004199999921183917,1,,0,,0,0,,0,search_360,0.012700000070253736,1,,
1790344039.6760526,242,0.06143999099731445,16.276044051564234,3.0241012573242188,22.86550000007992,,0,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,22.773099999994884,1,search_360,0.014100000043981709,1,,
1790344039.7139509,243,0.03789830207824707,26.386406386632864,0.9970664978027344,0.09399999999004649,,0,,,0,0,,,no_face,0,0.0039000001379463356,1,,0,,0,0,,0,search_360,0.012700000070253736,1,,
1790344039.7858884,244,0.07193756103515625,13.900943896489553,2.9604434967041016,33.21030000006431,,0,,,0,0,,,no_face,0,0.003800000058618025,1,8.535800000117888,1,,0,0,24.593000000095344,1,search_360,0.012200000128359534,1,,
1790344039.7914102,245,0.0055217742919921875,181.10120898100172,7.827043533325195,0.08950000005825132,,0,,,0,0,,,no_face,0,0.003999999989900971,1,,0,,0,0,,0,search_360,0.012799999922208372,1,,
1790344039.903199,246,0.11178874969482422,8.945443997986674,1.6980171203613281,42.334900000014386,,0,,,0,0,,,no_face,0,0.004199999921183917,1,,0,,0,0,42.24959999987732,1,search_360,0.013200000012147939,1,,
1790344039.9077222,247,0.004523277282714844,221.078642209572,25.0852108001709,0.09309999995821272,,0,,,0,0,,,no_face,0,0.004500000159168849,1,,0,,0,0,,0,search_360,0.013399999943430885,1,,
1790344039.9505472,248,0.04282498359680176,23.350855412229084,1.996755599975586,33.99530000001505,,0,,,0,0,,,no_face,0,0.006499999926745659,1,7.207000000107655,1,,0,0,26.66199999998753,1,search_360,0.019199999996999395,1,,
1790344039.9570599,249,0.006512641906738281,153.54751793820472,8.508443832397461,0.05970000006527698,,0,,,0,0,,,no_face,0,0.005200000032345997,1,,0,,0,0,,0,search_360,0.015099999927770114,1,,
1790344040.0553687,250,0.09830880165100098,10.172029189716179,1.9955635070800781,40.80159999989519,,0,,,0,0,,,no_face,0,0.004099999841855606,1,,0,,0,0,40.75839999995878,1,search_360,0.012800000149582047,1,,
1790344040.061251,251,0.00588226318359375,170.00259403372243,18.856048583984375,0.045199999931355705,,0,,,0,0,,,no_face,0,0.003800000058618025,1,,0,,0,0,,0,search_360,0.011699999959091656,1,,
1790344040.1329782,252,0.07172727584838867,13.941697745690487,3.1616687774658203,49.3103000001156,,0,,,0,0,,,no_face,0,0.0036999999792897142,1,7.616200000029494,1,,0,0,41.65469999998095,1,search_360,0.012699999842880061,1,,
1790344040.1387658,253,0.00578761100769043,172.78286302780637,25.525808334350586,0.04769999986820039,,0,,,0,0,,,no_face,0,0.004600000011123484,1,,0,,0,0,,0,search_360,0.011900000117748277,1,,
1790344040.2036586,254,0.06489276885986328,15.410037475200236,1.0290145874023438,23.406699999895864,,0,,,0,0,,,no_face,0,0.005300000111674308,1,,0,,0,0,23.348100000021077,1,search_360,0.015800000028320937,1,,
1790344040.2160022,255,0.012343645095825195,81.013346725127,1.7843246459960938,0.061100000039004954,,0,,,0,0,,,no_face,0,0.005999999984851456,1,,0,,0,0,,0,search_360,0.018199999885837315,1,,
1790344040.2957942,256,0.07979202270507812,12.532581154085193,1.0287761688232422,47.455599999921105,,0,,,0,0,,,no_face,0,0.003800000058618025,1,6.121599999914906,1,,0,0,41.29400000010719,1,search_360,0.012700000070253736,1,,
