t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790269186.5571706,face,rc lr=0 fb=13 ud=0 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,142,142,True,False,0/20,0.6715403199195862,True,767,0.0
1790269186.9791849,face,rc lr=0 fb=13 ud=0 yaw=-3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,141,141,True,False,0/20,0.6882776021957397,True,777,0.0
1790269187.3118901,face,rc lr=0 fb=13 ud=0 yaw=-4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.6375571489334106,True,785,0.0
1790269187.9005444,face,rc lr=0 fb=13 ud=0 yaw=-3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,139,139,True,False,0/20,0.6588101983070374,True,799,0.0
1790269188.0011463,face,rc lr=0 fb=14 ud=0 yaw=-3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,138,138,True,False,0/20,0.6644333004951477,True,801,0.0
1790269188.1286314,face,rc lr=0 fb=13 ud=0 yaw=-5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.6938167810440063,True,804,0.0
1790269188.7036877,face,rc lr=0 fb=13 ud=0 yaw=-4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,The drone must return to the ground before flying,2889.8311000011745,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.7068667411804199,True,818,0.0
1790269188.835196,face,rc lr=0 fb=12 ud=0 yaw=-4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.7460116147994995,True,821,0.0
1790269188.9274788,face,rc lr=0 fb=12 ud=0 yaw=-3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.7482080459594727,True,824,0.0
1790269189.136174,face,rc lr=0 fb=12 ud=2 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.5758554935455322,True,829,0.0
1790269189.2318597,face,rc lr=0 fb=12 ud=3 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.7268760204315186,True,831,0.0
1790269189.3265285,face,rc lr=0 fb=12 ud=4 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,145,145,True,False,0/20,0.7180260419845581,True,833,0.0
1790269189.4329126,face,rc lr=0 fb=13 ud=4 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,141,141,True,False,0/20,0.8072707653045654,True,836,0.0
1790269189.9141617,face,rc lr=0 fb=13 ud=4 yaw=4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,152,152,True,False,0/20,0.6765179634094238,True,846,0.0
1790269190.0257099,face,rc lr=0 fb=13 ud=5 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,138,138,True,False,0/20,0.7209570407867432,True,849,0.0
1790269190.1356597,face,rc lr=0 fb=13 ud=5 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,148,148,True,False,0/20,0.6996290683746338,True,853,0.0
1790269190.2342083,face,rc lr=0 fb=13 ud=5 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,148,148,True,False,0/20,0.7281997799873352,True,855,0.0
1790269190.3261924,face,rc lr=0 fb=13 ud=5 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,142,142,True,False,0/20,0.6488012671470642,True,857,0.0
1790269190.43382,face,rc lr=0 fb=13 ud=5 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,143,143,True,False,0/20,0.6425905227661133,True,860,0.0
1790269190.5086195,face,rc lr=0 fb=13 ud=6 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.6356939077377319,True,861,0.0
1790269190.5822392,face,rc lr=0 fb=12 ud=6 yaw=10,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,157,157,True,False,0/20,0.671452522277832,True,863,0.0
1790269190.7746885,face,rc lr=0 fb=12 ud=6 yaw=11,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,155,155,True,False,0/20,0.6227326989173889,True,868,0.0
1790269190.9907875,face,rc lr=0 fb=12 ud=7 yaw=11,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.6208815574645996,True,873,0.0
1790269191.1050315,face,rc lr=0 fb=12 ud=7 yaw=12,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,155,155,True,False,0/20,0.6316046714782715,True,876,0.0
1790269191.3379197,face,rc lr=0 fb=12 ud=8 yaw=11,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,157,157,True,False,0/20,0.6392680406570435,True,881,0.0
1790269191.4329617,face,rc lr=0 fb=11 ud=9 yaw=11,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,160,160,True,False,0/20,0.6163420081138611,True,884,0.0
1790269191.534381,face,rc lr=0 fb=11 ud=9 yaw=10,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,163,163,True,False,0/20,0.6564584970474243,True,886,0.0
1790269191.6571708,face,rc lr=0 fb=11 ud=10 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,155,155,True,False,0/20,0.6052119731903076,True,889,0.0
1790269191.7708855,face,rc lr=0 fb=12 ud=11 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.7976908683776855,True,891,0.0
1790269191.8641438,face,rc lr=0 fb=12 ud=11 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,152,152,True,False,0/20,0.7068659067153931,True,894,0.0
1790269191.9987288,face,rc lr=0 fb=12 ud=12 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,154,154,True,False,0/20,0.8346468806266785,True,897,0.0
1790269192.2403696,face,rc lr=0 fb=12 ud=11 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,146,146,True,False,0/20,0.7702621221542358,True,902,0.0
1790269192.357162,face,rc lr=0 fb=12 ud=12 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,162,162,True,False,0/20,0.8002880811691284,True,905,0.0
1790269192.50435,face,rc lr=0 fb=11 ud=11 yaw=3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,159,159,True,False,0/20,0.766607403755188,True,909,0.0
1790269192.5953965,face,rc lr=0 fb=11 ud=10 yaw=3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,165,165,True,False,0/20,0.8036095499992371,True,912,0.0
1790269192.7297153,face,rc lr=0 fb=11 ud=10 yaw=4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,70.0,"The drone is flying normally with a battery level of 94%, altitude of 70 cm, and no detected obstacles.",3453.3914999992703,,0,,0,no_hand,0,True,155,155,True,False,0/20,0.7588005065917969,True,914,0.0
1790269192.8324218,face,rc lr=0 fb=11 ud=9 yaw=4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,154,154,True,False,0/20,0.6531245708465576,True,917,0.0
1790269192.9420576,face,rc lr=0 fb=12 ud=9 yaw=5,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,148,148,True,False,0/20,0.7515162229537964,True,920,0.0
1790269193.1586537,face,rc lr=0 fb=12 ud=7 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,148,148,True,False,0/20,0.6681486964225769,True,925,0.0
1790269193.375577,face,rc lr=0 fb=12 ud=7 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,147,147,True,False,0/20,0.6467423439025879,True,930,0.0
1790269193.4982734,face,rc lr=0 fb=12 ud=7 yaw=10,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,151,151,True,False,0/20,0.6386295557022095,True,933,0.0
1790269193.599381,face,rc lr=0 fb=12 ud=7 yaw=12,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,147,147,True,False,0/20,0.6661806702613831,True,936,0.0
1790269193.696064,face,rc lr=0 fb=13 ud=7 yaw=12,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.6551968455314636,True,938,0.0
1790269193.8391268,face,rc lr=0 fb=13 ud=7 yaw=13,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,140,140,True,False,0/20,0.7089542150497437,True,941,0.0
1790269194.4294438,face,rc lr=0 fb=0 ud=0 yaw=0,Perception: face_detected -> face,HOVER,,True,False,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_face,0,False,139,139,True,False,0/20,0.6578395366668701,True,945,0.5564010143280029
1790269194.5134678,face,rc lr=0 fb=13 ud=7 yaw=13,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,142,142,True,False,0/20,0.6884641051292419,True,946,0.0
1790269194.6139755,face,rc lr=0 fb=13 ud=9 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,157,157,True,False,0/20,0.20878730714321136,True,960,0.0
1790269194.9720883,face,rc lr=0 fb=12 ud=9 yaw=-4,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.6565443277359009,True,968,0.0
1790269195.0739782,face,rc lr=0 fb=12 ud=9 yaw=-7,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.546644926071167,True,971,0.0
1790269195.1713526,face,rc lr=0 fb=12 ud=9 yaw=-9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,80.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,150,150,True,False,0/20,0.6727392673492432,True,973,0.0
1790269195.4375963,face,rc lr=0 fb=12 ud=8 yaw=-9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,145,145,True,False,0/20,0.7061603665351868,True,974,0.0
1790269195.5106509,face,rc lr=0 fb=13 ud=8 yaw=-10,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,144,144,True,False,0/20,0.6568573713302612,True,975,0.0
1790269195.6167226,face,rc lr=0 fb=12 ud=5 yaw=-9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,149,149,True,False,0/20,0.7117171287536621,True,984,0.0
1790269195.7068734,face,rc lr=0 fb=13 ud=5 yaw=-6,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,136,136,True,False,0/20,0.6505306959152222,True,986,0.0
1790269195.8382337,face,rc lr=0 fb=13 ud=4 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,146,146,True,False,0/20,0.6867124438285828,True,989,0.0
1790269195.9264178,face,rc lr=0 fb=12 ud=4 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,157,157,True,False,0/20,0.6832488775253296,True,992,0.0
1790269196.0328956,face,rc lr=0 fb=12 ud=3 yaw=3,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,153,153,True,False,0/20,0.7048428058624268,True,994,0.0
1790269196.1730058,face,rc lr=0 fb=12 ud=3 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,94.0,90.0,LLM error (ReadTimeout),4013.6020999998436,,0,,0,no_hand,0,True,162,162,True,False,0/20,0.5373992919921875,True,998,0.0
