t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1787927350.9393651,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787927351.4553099,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,201,201,False,False,0/20,-1.0,False
1787927351.9783814,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,201,201,False,False,0/20,-1.0,False
1787927352.538898,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,200,200,False,False,0/20,-1.0,False
1787927353.053177,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,198,198,False,False,0/20,-1.0,False
1787927353.580972,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,196,196,False,False,0/20,-1.0,False
1787927354.154245,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,198,198,False,False,0/20,-1.0,False
1787927354.7048922,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787927355.2296057,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,203,203,False,False,0/20,-1.0,False
1787927355.7230594,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,196,196,False,False,0/20,-1.0,False
1787927356.2513566,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,181,181,False,False,0/20,-1.0,False
1787927356.7788284,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,156,167,False,False,0/20,-1.0,False
1787927357.305881,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,198,198,False,False,0/20,-1.0,False
1787927357.8325107,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,197,197,False,False,0/20,-1.0,False
1787927358.380579,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,200,200,False,False,0/20,-1.0,False
1787927358.9053845,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,184,184,False,False,0/20,-1.0,False
1787927359.4332557,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,177,177,False,False,0/20,-1.0,False
1787927359.9309902,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,188,188,False,False,0/20,-1.0,False
1787927360.4576983,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,183,183,False,False,0/20,-1.0,False
1787927360.9998066,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,182,182,False,True,10/20,-1.0,False
1787927361.528454,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,,,,,True,189,189,True,False,0/20,0.987155020236969,False
1787927362.0167358,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.9724817276000977,False
1787927362.5398896,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,,,,,True,185,185,True,False,0/20,0.3357786536216736,False
1787927363.0616176,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,188,188,True,False,0/20,0.4575580656528473,False
1787927363.543866,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.4971544146537781,False
1787927364.0730064,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,187,187,True,False,0/20,0.4966115951538086,False
1787927364.609487,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.5604068636894226,False
1787927365.1366348,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,183,183,True,False,0/20,0.4185013771057129,False
1787927365.6415274,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.4577392637729645,False
1787927366.142598,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.5786267518997192,False
1787927366.6277523,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.5546252727508545,False
1787927367.1424518,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.5670738220214844,False
1787927367.6686275,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.5695279836654663,False
1787927368.2029462,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.5171271562576294,False
1787927368.6975632,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.5122359991073608,False
1787927369.2403135,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.5345315337181091,False
1787927369.7512772,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,208,208,True,False,0/20,0.48150837421417236,False
1787927370.279288,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,229,229,True,False,0/20,0.4704427123069763,False
1787927370.7950034,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,241,241,True,False,0/20,0.45616355538368225,False
1787927371.3296232,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,252,252,True,False,0/20,0.35242268443107605,False
1787927371.8522625,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,228,228,True,False,0/20,0.5116841197013855,False
1787927372.3309717,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.5231331586837769,False
1787927372.8648767,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,175,175,True,False,0/20,0.5201717615127563,False
1787927373.3924725,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,162,162,True,False,0/20,0.48241978883743286,False
1787927373.8692882,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.5083968043327332,False
1787927374.3888278,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,226,226,True,False,0/20,0.512932300567627,False
1787927374.922603,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,242,242,True,False,0/20,0.49946752190589905,False
1787927375.400956,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,270,270,True,False,0/20,0.29138827323913574,False
1787927375.934227,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,274,274,True,False,0/20,0.1830737143754959,False
1787927376.4623787,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,254,254,True,False,0/20,0.5183919668197632,False
1787927376.9906998,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,246,246,True,False,0/20,0.5209952592849731,False
1787927377.529669,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,238,238,True,False,0/20,0.38853922486305237,False
1787927378.0111198,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,250,250,True,False,0/20,0.3968808054924011,False
1787927378.5367854,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,264,264,True,False,0/20,0.2952538728713989,False
1787927379.0656111,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,264,265,True,False,0/20,0.4928109645843506,False
1787927379.5449133,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,261,261,True,False,0/20,0.48793452978134155,False
1787927380.0707965,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,267,267,True,False,0/20,0.47674673795700073,False
1787927380.6095138,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,273,273,True,False,0/20,0.4936642050743103,False
1787927381.1443458,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,280,280,True,False,0/20,0.4239352345466614,False
1787927381.6064816,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,283,283,True,False,0/20,0.3517124056816101,False
1787927382.133441,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,279,279,True,False,0/20,0.40744709968566895,False
1787927382.6201255,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,280,280,True,False,0/20,0.357344388961792,False
1787927383.1501248,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,296,296,True,False,0/20,0.05877970531582832,False
1787927383.6568189,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,290,290,True,False,0/20,0.10790698230266571,False
1787927384.2069113,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,282,282,True,False,0/20,0.16549548506736755,False
1787927384.680143,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,282,282,True,False,0/20,0.19678744673728943,False
1787927385.1988873,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,290,290,True,False,0/20,0.053498685359954834,False
1787927385.729661,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,286,286,True,False,0/20,0.07464653253555298,False
1787927386.2185588,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,284,284,True,False,0/20,0.08966539055109024,False
1787927386.7303917,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,292,292,True,False,0/20,0.046438541263341904,False
1787927387.2554617,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,291,291,True,False,0/20,0.05140812695026398,False
1787927387.8012078,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,295,295,True,False,0/20,0.029477030038833618,False
1787927388.2789912,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,292,292,True,False,0/20,0.04472813010215759,False
1787927388.7859702,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,286,286,True,False,0/20,0.10444122552871704,False
1787927389.3290236,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,294,295,True,False,0/20,0.045539721846580505,False
1787927389.8172762,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,294,294,True,False,0/20,0.042480308562517166,False
1787927390.334975,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,292,292,True,False,0/20,0.05380780249834061,False
1787927390.8586855,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,290,290,True,False,0/20,0.06693276762962341,False
1787927391.388404,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,286,286,True,False,0/20,0.10422960668802261,False
1787927391.9146247,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,290,290,True,False,0/20,0.04870608076453209,False
1787927392.401435,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,289,289,True,False,0/20,0.06447023898363113,False
1787927392.9301636,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,292,292,True,False,0/20,0.06636297702789307,False
1787927393.458461,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,290,290,True,False,0/20,0.04952048510313034,False
1787927393.9950838,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,291,291,True,False,0/20,0.06160431727766991,False
1787927394.5178483,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,291,292,True,False,0/20,0.05078877508640289,False
1787927394.9997358,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,292,292,True,False,0/20,0.04117792472243309,False
1787927395.5264573,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,289,289,True,False,0/20,0.06832356005907059,False
1787927396.0576708,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,278,278,True,False,0/20,0.25117188692092896,False
1787927396.5816145,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,282,282,True,False,0/20,0.20479072630405426,False
1787927397.0748684,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,284,284,True,False,0/20,0.1678370237350464,False
1787927397.6027145,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.26441630721092224,False
1787927398.1470664,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,278,278,True,False,0/20,0.14718809723854065,False
1787927398.6781893,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,275,275,True,False,0/20,0.22121214866638184,False
1787927399.2072966,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,280,280,True,False,0/20,0.3187849819660187,False
1787927399.7341797,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,284,284,True,False,0/20,0.3034798502922058,False
1787927400.2135148,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,275,275,True,False,0/20,0.3708651065826416,False
1787927400.7502282,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,270,270,True,False,0/20,0.33695149421691895,False
1787927401.2576253,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,271,271,True,False,0/20,0.4781481921672821,False
1787927401.8023105,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,268,268,True,False,0/20,0.343933641910553,False
1787927402.2813046,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,258,258,True,False,0/20,0.4174598455429077,False
1787927402.792521,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,266,266,True,False,0/20,0.1942516565322876,False
1787927403.3317292,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,264,264,True,False,0/20,0.18580362200737,False
1787927403.8203466,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,264,264,True,False,0/20,0.3226420283317566,False
1787927404.3390846,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,267,267,True,False,0/20,0.3018072247505188,False
1787927404.8532343,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,268,268,True,False,0/20,0.3867872953414917,False
1787927405.4010825,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.3071625232696533,False
1787927405.91731,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,280,280,True,False,0/20,0.16749894618988037,False
1787927406.4434302,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,266,266,True,False,0/20,0.22733527421951294,False
1787927406.9439094,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,271,271,True,False,0/20,0.29261666536331177,False
1787927407.4607651,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.2716488242149353,False
1787927407.9914002,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,266,266,True,False,0/20,0.21981284022331238,False
1787927408.51762,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,278,278,True,False,0/20,0.1541687548160553,False
1787927409.0403612,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,268,268,True,False,0/20,0.2722342610359192,False
1787927409.5702093,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,269,270,True,False,0/20,0.19628344476222992,False
1787927410.0725205,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.22195686399936676,False
1787927410.5986996,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.12877117097377777,False
1787927411.133906,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,271,271,True,False,0/20,0.181458979845047,False
1787927411.6590738,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.15884986519813538,False
1787927412.1362972,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.12177351117134094,False
1787927412.6747794,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,266,266,True,False,0/20,0.28309667110443115,False
1787927413.2083752,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,263,263,True,False,0/20,0.3383079171180725,False
1787927413.731099,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.11424868553876877,False
1787927414.26383,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,271,271,True,False,0/20,0.1539585441350937,False
1787927414.7490683,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,266,266,True,False,0/20,0.2719566822052002,False
1787927415.2773743,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.09571132808923721,False
1787927415.7975147,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.07513003051280975,False
1787927416.3316107,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,277,277,True,False,0/20,0.10660817474126816,False
1787927416.8543591,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,278,278,True,False,0/20,0.08313202857971191,False
1787927417.3460712,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.11432717740535736,False
1787927417.8732042,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.13072441518306732,False
1787927418.418624,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.11355850845575333,False
1787927418.9469585,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.15450537204742432,False
1787927419.4756212,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.17087063193321228,False
1787927420.0022671,search_360,ground,Autonomy: no human for 40.1s -> search_360,SEARCH,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.1818087100982666,False
1787927420.5305772,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.15652987360954285,False
1787927421.015885,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.14994044601917267,False
1787927421.5261166,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,274,274,True,False,0/20,0.11974536627531052,False
1787927422.058635,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.1625036597251892,False
1787927422.6045399,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,271,271,True,False,0/20,0.16895845532417297,False
1787927423.1157663,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.1621130406856537,False
1787927423.590083,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,267,267,True,False,0/20,0.23268578946590424,False
1787927424.1261957,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,272,272,True,False,0/20,0.19433337450027466,False
1787927424.6174886,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,267,267,True,False,0/20,0.26585882902145386,False
1787927425.1251903,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,267,268,True,False,0/20,0.19725766777992249,False
1787927425.651927,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,276,276,True,False,0/20,0.08737342804670334,False
1787927426.1873791,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,265,265,True,False,0/20,0.17389968037605286,False
1787927426.7105758,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,262,262,True,False,0/20,0.18941371142864227,False
1787927427.2599835,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,263,263,True,False,0/20,0.2151860147714615,False
