t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1790163061.0567708,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.8728824853897095,False
1790163061.6212192,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.871546745300293,False
1790163062.1259007,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8560260534286499,False
1790163062.6829915,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.8611178398132324,False
1790163063.1910245,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.8002091646194458,False
1790163063.7546945,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.7938203811645508,False
1790163064.3200693,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,86,86,True,False,0/20,0.7396805286407471,False
1790163064.7895126,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.6746049523353577,False
1790163065.3508832,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,88,88,True,False,0/20,0.39544346928596497,False
1790163065.906455,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.7126676440238953,False
1790163066.4759796,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,86,86,True,False,0/20,0.8358582258224487,False
1790163067.0640173,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8710556626319885,False
1790163067.6299052,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8130406141281128,False
1790163068.1879244,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,82,82,True,False,0/20,0.8383103609085083,False
1790163068.7335713,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,83,83,True,False,0/20,0.8159950375556946,False
1790163069.228907,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,1,held,1,held,0,True,83,83,True,False,0/20,0.8939281702041626,False
1790163069.7949202,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8634821772575378,False
1790163070.3734462,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8555766344070435,False
1790163070.9016504,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,1,held,1,held,0,True,81,81,True,False,0/20,0.53221195936203,False
1790163071.4581475,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,92,92,True,False,0/20,0.5675925612449646,False
1790163071.9226742,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,91,91,True,False,0/20,0.6985126733779907,False
1790163072.4872463,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,2,,0,no_face,0,True,86,86,True,False,0/20,0.3415481448173523,False
1790163073.0238476,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.40419715642929077,False
1790163073.591744,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,83,83,True,False,0/20,0.7378795742988586,False
1790163074.095863,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,88,88,True,False,0/20,0.5937026739120483,False
1790163074.6037998,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,iou,1,ok,0,True,86,86,True,False,0/20,0.6208980083465576,False
1790163075.1194546,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,91,91,True,False,0/20,0.6726392507553101,False
1790163075.6428602,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.7287545204162598,False
1790163076.1481385,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.7990618944168091,False
1790163076.7147877,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,88,88,True,False,0/20,0.8051624298095703,False
1790163077.2103257,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.7590500116348267,False
1790163077.7767477,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,95,95,True,False,0/20,0.6348893642425537,False
1790163078.3544168,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,98,98,True,False,0/20,0.6181821823120117,False
1790163078.8892932,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,100,100,True,False,0/20,0.6004559993743896,False
1790163079.437254,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,98,98,True,False,0/20,0.634108304977417,False
1790163079.9199176,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,97,97,True,False,0/20,0.6584555506706238,False
1790163080.4827635,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.6768804788589478,False
1790163081.055919,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.46038806438446045,False
1790163081.6129901,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,87,87,True,False,0/20,0.611497163772583,False
1790163082.15864,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,93,93,True,False,0/20,0.5776470899581909,False
1790163082.7072258,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,89,89,True,False,0/20,0.6589340567588806,False
1790163083.2306583,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,92,92,True,False,0/20,0.38359346985816956,False
1790163083.7466173,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,94,94,True,False,0/20,0.3655124604701996,False
1790163084.314852,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,0.323,1,pose,1,ok,8,True,92,92,True,False,0/20,0.656213641166687,False
1790163084.7398982,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,93,93,True,False,0/20,0.5815905332565308,False
1790163085.2530103,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.6222821474075317,False
1790163085.7616751,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.6553075313568115,False
1790163086.3481927,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,94,94,True,False,0/20,0.7224114537239075,False
1790163086.879481,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,92,92,True,False,0/20,0.6559857130050659,False
1790163087.4333472,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.7003496885299683,False
1790163087.9706137,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,89,89,True,False,0/20,0.6728270053863525,False
1790163088.555278,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,89,89,True,False,0/20,0.6201727390289307,False
1790163089.091189,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,89,89,True,False,0/20,0.8339864015579224,False
1790163089.6296623,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.6244649291038513,False
1790163090.2035074,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,92,92,True,False,0/20,0.5619910955429077,False
1790163090.6983385,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,3,held,1,held,0,True,92,92,True,False,0/20,0.7807295322418213,False
1790163091.2728078,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.28880202770233154,False
1790163091.8086336,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.4587392210960388,False
1790163092.350551,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.8839682340621948,False
1790163092.9196029,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.8304253220558167,False
1790163093.566092,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.70460444688797,False
1790163094.1237268,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.7519211769104004,False
1790163094.688196,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.753332257270813,False
1790163095.2208273,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,86,86,True,False,0/20,0.6279610991477966,False
1790163095.721165,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,89,89,True,False,0/20,0.6405261158943176,False
1790163096.2686281,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.537783145904541,False
1790163096.857831,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.6350404024124146,False
1790163097.3601055,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,92,92,True,False,0/20,0.8050696849822998,False
1790163097.9291387,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,91,91,True,False,0/20,0.7853198051452637,False
1790163098.5171492,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,92,92,True,False,0/20,0.7723615765571594,False
1790163098.996981,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,94,94,True,False,0/20,0.7123867273330688,False
1790163099.5091846,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,94,94,True,False,0/20,0.7394744157791138,False
1790163100.0255883,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,93,93,True,False,0/20,0.6878032684326172,False
1790163100.5315177,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,91,91,True,False,0/20,0.7722222208976746,False
1790163101.1479905,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.7901748418807983,False
1790163101.6539254,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.5869247317314148,False
1790163102.1597006,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.7899492383003235,False
1790163102.662848,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.8260982036590576,False
1790163103.2705781,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,0.222,1,pose,1,ok,8,True,90,90,True,False,0/20,0.5626760721206665,False
1790163103.7153249,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.921061635017395,False
1790163104.270809,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,89,89,True,False,0/20,0.848057746887207,False
1790163104.7872102,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,96,96,True,False,0/20,0.6180920600891113,False
1790163105.2922482,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.5663018226623535,False
1790163105.9239316,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,94,94,True,False,0/20,0.6639008522033691,False
1790163106.4346502,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,94,94,True,False,0/20,0.8002302646636963,False
1790163106.9522188,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,95,95,True,False,0/20,0.6785678267478943,False
1790163107.4534552,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,95,95,True,False,0/20,0.7385697364807129,False
1790163107.9700122,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,96,96,True,False,0/20,0.6959373354911804,False
1790163108.5937564,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,96,96,True,False,0/20,0.8668192625045776,False
1790163109.0991795,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,94,94,True,False,0/20,0.7807207107543945,False
1790163109.5964694,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,98,98,True,False,0/20,0.7862447500228882,False
1790163110.230028,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,94,94,True,False,0/20,0.42491036653518677,False
1790163110.7139468,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,95,95,True,False,0/20,0.72613126039505,False
1790163111.3480692,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,94,94,True,False,0/20,0.7224254608154297,False
1790163111.8526077,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,92,92,True,False,0/20,0.6568784713745117,False
1790163112.3643458,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,95,95,True,False,0/20,0.7660180926322937,False
1790163112.9934685,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,91,91,True,False,0/20,0.7040389776229858,False
1790163113.3959117,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,92,92,True,False,0/20,0.6774404644966125,False
1790163114.03203,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,94,94,True,False,0/20,0.6658128499984741,False
1790163114.679292,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,102,102,True,False,0/20,0.7378830909729004,False
1790163115.1655548,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,101,101,True,False,0/20,0.5332154035568237,False
1790163115.668578,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,92,92,True,False,0/20,0.695320725440979,False
1790163116.3002064,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,94,94,True,False,0/20,0.728826642036438,False
1790163116.7996025,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,0.268,1,pose,1,ok,8,True,97,97,True,False,0/20,0.7455555200576782,False
1790163117.1900215,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,100,100,True,False,0/20,0.724428653717041,False
1790163117.715845,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,100,100,True,False,0/20,0.7627317309379578,False
1790163118.3086817,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,100,100,True,False,0/20,0.7046774625778198,False
1790163118.956233,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,100,100,True,False,0/20,0.16800568997859955,False
1790163119.471702,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,95,95,True,False,0/20,0.43184617161750793,False
1790163120.010765,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.5080673098564148,False
1790163120.573866,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,91,91,True,False,0/20,0.5478978157043457,False
1790163121.0153725,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,100,100,True,False,0/20,0.7461525797843933,False
1790163121.549883,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,,0,,0,no_hand,0,True,136,136,True,False,0/20,0.5586835145950317,False
1790163122.0815258,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,204,204,True,False,0/20,0.11572960019111633,False
1790163122.6188278,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,240,240,True,False,0/20,0.17379125952720642,False
1790163123.1156683,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,232,232,True,False,0/20,0.27444136142730713,False
1790163123.6314204,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,228,228,True,False,0/20,0.11141057312488556,False
