t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_name,rule_conf,battery
1789896786.088987,192,3.56,0,0,5,FORWARD,hold,1,0.02942624,0.015362,6,BACK,0.6386,0.4412,CENTER,0.5,85.0
1789896786.2606182,196,10.12,0,0,5,FORWARD,hold,1,0.02963297,0.007025,6,BACK,0.7115,0.5495,CENTER,0.5,85.0
1789896786.3536377,198,3.0,0,0,5,FORWARD,hold,1,0.02990105,0.009047,6,BACK,0.6442,0.4416,CENTER,0.5,85.0
1789896786.4289742,200,10.49,0,0,5,FORWARD,hold,1,0.03032714,0.01425,6,BACK,0.6681,0.4906,CENTER,0.5,85.0
1789896786.5218008,202,6.36,0,0,5,FORWARD,hold,1,0.03057625,0.008214,6,BACK,0.7101,0.5494,CENTER,0.5,85.0
1789896786.5978537,204,13.26,0,0,5,FORWARD,hold,1,0.03064859,0.002366,6,BACK,0.6926,0.5227,CENTER,0.5,85.0
1789896786.6921334,206,7.21,0,0,5,FORWARD,hold,1,0.03063174,-0.00055,6,BACK,0.6963,0.5275,CENTER,0.5,85.0
1789896786.7536547,208,1.06,0,0,5,FORWARD,hold,1,0.03055854,-0.00239,6,BACK,0.66,0.4818,CENTER,0.5,85.0
1789896786.8615077,210,9.88,0,0,5,FORWARD,hold,1,0.03064484,0.002824,6,BACK,0.6494,0.4568,CENTER,0.5,85.0
1789896786.9224813,212,3.79,0,0,5,FORWARD,hold,1,0.0305835,-0.002002,6,BACK,0.5713,0.308,CENTER,0.5,85.0
1789896787.03124,214,9.87,0,0,5,FORWARD,hold,1,0.03047864,-0.003429,6,BACK,0.6157,0.3946,CENTER,0.5,85.0
1789896787.0929484,216,9.29,0,0,5,FORWARD,hold,1,0.03056669,0.002889,6,BACK,0.6499,0.4563,CENTER,0.5,85.0
1789896787.1854756,218,2.6,0,0,5,FORWARD,hold,1,0.0304885,-0.002558,6,BACK,0.5851,0.3286,CENTER,0.5,85.0
1789896787.262415,220,7.92,0,0,5,FORWARD,hold,1,0.03037492,-0.003725,6,BACK,0.6146,0.3871,CENTER,0.5,85.0
1789896787.3537343,222,3.77,0,0,5,FORWARD,hold,1,0.03036181,-0.000432,6,BACK,0.608,0.3739,CENTER,0.5,85.0
1789896787.43124,224,13.27,0,0,5,FORWARD,hold,1,0.03033966,-0.000729,6,BACK,0.6595,0.4656,CENTER,0.5,85.0
1789896787.5246005,226,5.26,0,0,5,FORWARD,hold,1,0.03033018,-0.000313,6,BACK,0.5797,0.3249,CENTER,0.5,85.0
1789896789.1036017,264,10.45,0,1,6,BACK,hold,1,0.01231666,-0.234309,5,FORWARD,0.8452,0.7574,BACK,0.5595,85.0
1789896789.258826,268,0.0,0,1,6,BACK,hold,1,0.018925,0.536536,5,FORWARD,0.8469,0.7713,FORWARD,0.5772,85.0
1789896789.3663378,270,13.22,0,1,6,BACK,hold,1,0.02866609,0.51472,5,FORWARD,0.8741,0.8323,FORWARD,0.6261,85.0
1789896789.427162,272,9.79,0,1,6,BACK,hold,1,0.03385636,0.18106,5,FORWARD,0.8895,0.8459,FORWARD,0.6559,85.0
1789896789.5200474,274,4.72,0,1,6,BACK,hold,1,0.03633905,0.07333,5,FORWARD,0.8995,0.8501,CENTER,0.5,85.0
1789896789.597974,276,13.52,0,1,6,BACK,hold,1,0.03762914,0.035502,5,FORWARD,0.8853,0.828,CENTER,0.5,85.0
1789896789.6910954,278,5.75,0,1,6,BACK,hold,1,0.03782709,0.005261,5,FORWARD,0.8923,0.8404,CENTER,0.5,85.0
1789896789.7683892,280,14.92,0,1,6,BACK,hold,1,0.03750499,-0.008515,5,FORWARD,0.8804,0.821,CENTER,0.5,85.0
1789896789.860702,282,7.98,0,1,6,BACK,hold,1,0.03717574,-0.008779,5,FORWARD,0.8284,0.7455,LEFT,0.7007,85.0
1789896789.9219391,284,5.56,0,1,6,BACK,hold,1,0.03667252,-0.013536,5,FORWARD,0.8493,0.7729,LEFT,0.7011,85.0
1789896790.0318942,286,12.9,0,1,6,BACK,hold,1,0.03638663,-0.007796,5,FORWARD,0.8674,0.7992,LEFT,0.7004,85.0
1789896790.0931466,288,9.37,0,1,6,BACK,hold,1,0.03606667,-0.008793,5,FORWARD,0.8689,0.8013,CENTER,0.5,85.0
1789896790.1872466,290,3.16,0,1,6,BACK,hold,1,0.03551679,-0.015246,5,FORWARD,0.8674,0.8039,LEFT,0.7012,85.0
1789896790.2642534,292,4.11,0,1,6,BACK,hold,1,0.03458791,-0.026153,5,FORWARD,0.8466,0.78,CENTER,0.5,85.0
1789896790.3575752,294,5.22,0,1,6,BACK,hold,1,0.03242242,-0.062608,5,FORWARD,0.8863,0.8347,CENTER,0.5,85.0
1789896790.4195542,296,2.07,0,1,6,BACK,hold,1,0.02888062,-0.109239,5,FORWARD,0.7648,0.5998,CENTER,0.5,85.0
1789896790.5287814,298,9.88,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896790.5890229,300,3.03,0,1,6,BACK,hold,1,0.02519271,-0.127695,2,RIGHT,0.8954,0.8463,CENTER,0.5,85.0
1789896790.6974456,302,12.46,0,1,6,BACK,hold,1,0.02280882,-0.094626,1,LEFT,0.864,0.8198,CENTER,0.5,85.0
1789896790.7760627,304,16.19,0,1,6,BACK,hold,1,0.02408398,0.055907,3,UP,0.485,0.2005,CENTER,0.5,85.0
1789896790.8668091,306,14.22,0,1,6,BACK,hold,1,0.02352317,-0.023285,3,UP,0.467,0.2293,CENTER,0.5,85.0
1789896790.9287517,308,9.33,0,1,6,BACK,hold,1,0.0229354,-0.024987,2,RIGHT,0.4049,0.166,CENTER,0.5,85.0
1789896791.0225682,310,1.0,0,1,6,BACK,hold,1,0.02182337,-0.048486,2,RIGHT,0.5375,0.3586,CENTER,0.5,85.0
1789896791.1008213,312,14.03,0,1,6,BACK,hold,1,0.01923617,-0.118552,2,RIGHT,0.4134,0.1886,CENTER,0.5,85.0
1789896791.1930943,314,6.21,0,1,6,BACK,hold,1,0.01781607,-0.073824,2,RIGHT,0.4923,0.2782,CENTER,0.5,85.0
1789896791.2549117,316,2.03,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.3643613,318,11.57,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.4247594,320,7.13,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.5166335,322,0.0,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.5935936,324,9.61,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.701218,326,14.43,0,1,6,BACK,hold,0,,,,,,,,,85.0
1789896791.7635498,328,10.81,0,1,6,BACK,hold,1,0.01764276,-0.009728,2,RIGHT,0.3441,0.0459,CENTER,0.5,85.0
1789896791.8709576,330,13.21,0,1,6,BACK,hold,1,0.01702808,-0.03484,2,RIGHT,0.398,0.1783,CENTER,0.5,85.0
1789896791.93218,332,11.85,0,1,6,BACK,hold,1,0.01833201,0.076575,2,RIGHT,0.3498,0.0844,CENTER,0.5,85.0
1789896792.0267913,334,6.47,0,1,6,BACK,hold,1,0.02003629,0.092968,1,LEFT,0.3788,0.1316,CENTER,0.5,85.0
1789896793.604221,372,12.69,0,2,4,DOWN,hold,1,0.03482652,-0.05454,6,BACK,0.528,0.2991,DOWN,0.773,85.0
1789896793.6976237,374,3.0,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896793.7589426,376,2.89,0,2,4,DOWN,hold,1,0.04299405,0.23452,6,BACK,0.6315,0.4478,DOWN-FORWARD,0.8105,85.0
1789896793.8665805,378,11.97,0,2,4,DOWN,hold,1,0.04808719,0.118462,5,FORWARD,0.6131,0.4347,DOWN,0.8461,85.0
1789896793.929392,380,7.83,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.036917,382,7.78,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.0995169,384,10.07,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.2683873,388,10.94,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.3612645,390,4.1,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.438141,392,14.39,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.531362,394,8.82,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.5924852,396,3.07,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.701063,398,8.09,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.7635238,400,6.25,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.8400824,402,9.97,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.9318752,404,3.46,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896794.993296,406,6.12,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896795.1012828,408,11.03,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896795.1623893,410,5.0,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896795.2557337,412,0.0,0,2,4,DOWN,hold,0,,,,,,,,,85.0
1789896795.3334205,414,12.24,0,2,4,DOWN,hold,1,0.02309119,-0.519806,6,BACK,0.4112,0.2662,DOWN-BACK,0.8271,85.0
1789896795.4271045,416,4.03,0,2,4,DOWN,hold,1,0.02094629,-0.092888,5,FORWARD,0.4022,0.1012,DOWN,0.8525,85.0
1789896795.5032184,418,14.27,0,2,4,DOWN,hold,1,0.02511355,0.19895,5,FORWARD,0.3952,0.0029,DOWN-FORWARD,0.8679,85.0
1789896795.5969503,420,4.93,0,2,4,DOWN,hold,1,0.02857344,0.137769,6,BACK,0.8966,0.852,DOWN,0.8576,85.0
1789896795.672579,422,13.08,0,2,4,DOWN,hold,1,0.03341416,0.169414,6,BACK,0.831,0.7262,DOWN,0.8595,85.0
1789896795.765976,424,7.13,0,2,4,DOWN,hold,1,0.03742264,0.119963,6,BACK,0.8258,0.7238,DOWN,0.869,85.0
1789896795.8423452,426,14.46,0,2,4,DOWN,hold,1,0.04020972,0.074476,6,BACK,0.8344,0.758,DOWN,0.8788,85.0
1789896795.9344127,428,8.98,0,2,4,DOWN,hold,1,0.0401912,-0.000461,6,BACK,0.9116,0.8601,DOWN,0.8791,85.0
1789896795.9963708,430,3.07,0,2,4,DOWN,hold,1,0.0348261,-0.133489,6,BACK,0.5374,0.1142,DOWN,0.885,85.0
1789896796.1052978,432,13.22,0,2,4,DOWN,hold,1,0.03645737,0.04684,5,FORWARD,0.6012,0.3533,DOWN,0.9037,85.0
1789896796.1654997,434,7.03,0,2,4,DOWN,hold,1,0.04600121,0.261781,6,BACK,0.519,0.1657,DOWN-FORWARD,0.8917,85.0
1789896796.2736855,436,5.04,0,2,4,DOWN,hold,1,0.0595995,0.295607,6,BACK,0.6997,0.5302,DOWN-LEFT-FORWARD,0.8626,85.0
1789896796.3352365,438,13.48,0,2,4,DOWN,hold,1,0.07667709,0.286539,6,BACK,0.726,0.5927,DOWN-FORWARD,0.8612,85.0
1789896796.4283657,440,1.0,0,2,4,DOWN,hold,1,0.08929524,0.164562,6,BACK,0.5916,0.4221,DOWN,0.8926,85.0
1789896796.5048878,442,14.37,0,2,4,DOWN,hold,1,0.1122769,0.257367,6,BACK,0.6694,0.5309,DOWN-FORWARD,0.9281,85.0
1789896798.0912113,480,2.0,0,3,0,CENTER,hold,1,0.10713137,-0.01177,6,BACK,0.7591,0.6514,DOWN,0.8843,85.0
1789896798.1691675,482,13.78,0,3,0,CENTER,hold,1,0.07698755,-0.281373,6,BACK,0.8487,0.7729,DOWN-BACK,0.7512,85.0
1789896798.2617743,484,5.13,0,3,0,CENTER,hold,1,0.0346654,-0.549727,6,BACK,0.9364,0.9053,DOWN-BACK,0.7862,85.0
1789896798.3233173,486,5.2,0,3,0,CENTER,hold,1,0.01421188,-0.590027,6,BACK,0.9849,0.9787,DOWN-BACK,0.7658,85.0
1789896798.4307446,488,10.08,0,3,0,CENTER,hold,1,0.0237329,0.669934,6,BACK,0.9916,0.9881,DOWN-FORWARD,0.7595,85.0
1789896798.5077462,490,13.93,0,3,0,CENTER,hold,1,0.0306889,0.293095,6,BACK,0.9922,0.9887,DOWN-FORWARD,0.7564,85.0
1789896798.5994015,492,9.32,0,3,0,CENTER,hold,1,0.03492829,0.138141,6,BACK,0.9911,0.9866,DOWN,0.7603,85.0
1789896798.6613238,494,9.45,0,3,0,CENTER,hold,1,0.03968289,0.136125,6,BACK,0.976,0.9594,DOWN,0.7671,85.0
1789896798.7548828,496,0.96,0,3,0,CENTER,hold,1,0.04374993,0.102489,6,BACK,0.9369,0.892,DOWN,0.7728,85.0
1789896798.832064,498,7.98,0,3,0,CENTER,hold,1,0.04711559,0.07693,6,BACK,0.94,0.8989,DOWN,0.7807,85.0
1789896798.9245317,500,4.99,0,3,0,CENTER,hold,1,0.04919583,0.044152,6,BACK,0.953,0.9199,DOWN,0.7828,85.0
1789896799.0028157,502,13.0,0,3,0,CENTER,hold,1,0.05066695,0.029904,6,BACK,0.9533,0.9202,DOWN,0.7834,85.0
1789896799.0945148,504,1.99,0,3,0,CENTER,hold,1,0.05196743,0.025667,6,BACK,0.9494,0.9137,DOWN,0.786,85.0
1789896799.1705675,506,12.52,0,3,0,CENTER,hold,1,0.05294027,0.01872,6,BACK,0.9456,0.9092,DOWN,0.7852,85.0
1789896799.2626383,508,4.21,0,3,0,CENTER,hold,1,0.05363556,0.013133,6,BACK,0.93,0.883,DOWN,0.7878,85.0
1789896799.339704,510,13.67,0,3,0,CENTER,hold,1,0.05413706,0.00935,6,BACK,0.9246,0.8733,DOWN,0.7899,85.0
1789896799.4487154,512,9.95,0,3,0,CENTER,hold,1,0.05472973,0.010948,6,BACK,0.9474,0.9129,DOWN,0.7879,85.0
1789896799.4954078,514,5.04,0,3,0,CENTER,hold,1,0.05543379,0.012864,6,BACK,0.9531,0.9211,DOWN,0.7874,85.0
1789896799.6045682,516,9.88,0,3,0,CENTER,hold,1,0.05615127,0.012943,6,BACK,0.9946,0.9925,DOWN,0.8346,85.0
1789896799.6662288,518,11.09,0,3,0,CENTER,hold,1,0.04955744,-0.11743,6,BACK,0.9491,0.914,DOWN,0.9157,85.0
1789896799.7579885,520,1.0,0,3,0,CENTER,hold,0,,,,,,,,,85.0
1789896799.834179,522,12.5,0,3,0,CENTER,hold,0,,,,,,,,,85.0
1789896799.9273999,524,6.05,0,3,0,CENTER,hold,0,,,,,,,,,85.0
